Year,nation,Race,Hispanic.Origin,Gender.Code,Education,rural_urban_class,source,measure1,measure2,min_age,max_age,scenario,method,mean,lower,upper,attr
2010,us,White,Hispanic or Latino,A,666,6,nvss,YLL,absolute number,25,112,A,di_coxme,1209.13296648762,1037.75979013505,1370.98541082061,attributable
2010,us,White,Hispanic or Latino,A,666,6,nvss,YLL,absolute number,25,112,B,di_gee,1104.17592413006,951.875796663843,1265.99480956291,attributable
2010,us,White,Hispanic or Latino,A,666,6,nvss,YLL,absolute number,25,112,B,di_coxme,1208.88226176308,1037.54461836359,1370.70114719593,attributable
2010,us,White,Hispanic or Latino,A,666,6,nvss,YLL,absolute number,25,112,C,di_gee,760.988097661996,656.024222122411,872.512215422805,attributable
2010,us,White,Hispanic or Latino,A,666,6,nvss,YLL,absolute number,25,112,C,di_coxme,833.150762095461,715.066402113427,944.674879856269,attributable
2010,us,White,Hispanic or Latino,A,666,6,nvss,YLL,age-adjusted rate,25,150,A,di_gee,251.871828911887,217.130886993006,288.784079700697,attributable
2010,us,White,Hispanic or Latino,A,666,6,nvss,YLL,age-adjusted rate,25,150,A,di_coxme,275.756226481117,236.672666822376,312.668477269928,attributable
2010,us,White,Hispanic or Latino,A,666,6,nvss,YLL,age-adjusted rate,25,150,B,di_gee,251.819605162111,217.085866519061,288.724202470351,attributable
2010,us,White,Hispanic or Latino,A,666,6,nvss,YLL,age-adjusted rate,25,150,B,di_coxme,275.699050479208,236.623594505777,312.603647787448,attributable
2010,us,White,Hispanic or Latino,A,666,6,nvss,YLL,age-adjusted rate,25,150,C,di_gee,173.551802840919,149.613623138724,198.986118774502,attributable
2010,us,White,Hispanic or Latino,A,666,6,nvss,YLL,age-adjusted rate,25,150,C,di_coxme,190.009301386179,163.078849221209,215.443617319762,attributable
2010,us,White,Hispanic or Latino,A,666,6,nvss,YLL,crude rate,25,112,A,di_gee,346.822715553303,298.985099614916,397.650182487838,attributable
2010,us,White,Hispanic or Latino,A,666,6,nvss,YLL,crude rate,25,112,A,di_coxme,379.711076510943,325.893758580258,430.538543445479,attributable
2010,us,White,Hispanic or Latino,A,666,6,nvss,YLL,crude rate,25,112,B,di_gee,346.750804443625,298.923107278987,397.567732681053,attributable
2010,us,White,Hispanic or Latino,A,666,6,nvss,YLL,crude rate,25,112,B,di_coxme,379.632346244314,325.826186934096,430.449274481741,attributable
2010,us,White,Hispanic or Latino,A,666,6,nvss,YLL,crude rate,25,112,C,di_gee,238.97753000204,206.015112070724,274.000099054063,attributable
2010,us,White,Hispanic or Latino,A,666,6,nvss,YLL,crude rate,25,112,C,di_coxme,261.63919232982,224.556472157089,296.661761381842,attributable
2010,us,White,Hispanic or Latino,A,666,666,nvss,Deaths,absolute number,25,112,A,di_gee,6484.93203929716,5590.45865456652,7435.31001057346,attributable
2010,us,White,Hispanic or Latino,A,666,666,nvss,Deaths,absolute number,25,112,A,di_coxme,7099.88249129947,6093.5999334775,8050.26046257577,attributable
2010,us,White,Hispanic or Latino,A,666,666,nvss,Deaths,absolute number,25,112,B,di_gee,6135.35963769695,5289.10313594565,7034.5071708077,attributable
2010,us,White,Hispanic or Latino,A,666,666,nvss,Deaths,absolute number,25,112,B,di_coxme,6717.16098265096,5765.12241818075,7616.30851576172,attributable
2010,us,White,Hispanic or Latino,A,666,666,nvss,Deaths,absolute number,25,112,C,di_gee,3808.3525825204,3283.06257113828,4366.4732196139,attributable
2010,us,White,Hispanic or Latino,A,666,666,nvss,Deaths,absolute number,25,112,C,di_coxme,4169.48946534561,3578.53820254072,4727.61010243911,attributable
2010,us,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,28.1269878942874,24.2474033571443,32.2490464650019,attributable
2010,us,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,30.7942022635732,26.4296696592872,34.9162608342877,attributable
2010,us,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,26.6107933299644,22.9403390775555,30.5106509731488,attributable
2010,us,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,29.1342306284955,25.0049695945355,33.0340882716799,attributable
2010,us,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,16.517904326001,14.2395726948285,18.9386316841219,attributable
2010,us,White,Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,18.0842573224322,15.521134237363,20.504984680553,attributable
2010,us,White,Hispanic or Latino,A,666,666,nvss,Deaths,crude rate,25,112,A,di_gee,26.1214719553239,22.5185103063137,29.9496187073972,attributable
2010,us,White,Hispanic or Latino,A,666,666,nvss,Deaths,crude rate,25,112,A,di_coxme,28.5985080890184,24.5451762338819,32.4266548410917,attributable
2010,us,White,Hispanic or Latino,A,666,666,nvss,Deaths,crude rate,25,112,B,di_gee,24.7133853895093,21.3046425771632,28.335174627627,attributable
2010,us,White,Hispanic or Latino,A,666,666,nvss,Deaths,crude rate,25,112,B,di_coxme,27.0568960729972,23.2220604091078,30.6786853111149,attributable
2010,us,White,Hispanic or Latino,A,666,666,nvss,Deaths,crude rate,25,112,C,di_gee,15.3401415122731,13.2242599243733,17.5882656994165,attributable
2010,us,White,Hispanic or Latino,A,666,666,nvss,Deaths,crude rate,25,112,C,di_coxme,16.7948101039541,14.4144433175669,19.0429342910976,attributable
2010,us,White,Hispanic or Latino,A,666,666,nvss,YLL,absolute number,25,112,A,di_gee,162198.09255561,139825.941858284,185968.502671518,attributable
2010,us,White,Hispanic or Latino,A,666,666,nvss,YLL,absolute number,25,112,A,di_coxme,177578.946160021,152410.27662553,201349.356275929,attributable
2010,us,White,Hispanic or Latino,A,666,666,nvss,YLL,absolute number,25,112,B,di_gee,153454.750851171,132288.578319975,175943.809165566,attributable
2010,us,White,Hispanic or Latino,A,666,666,nvss,YLL,absolute number,25,112,B,di_coxme,168006.494466368,144194.550368772,190495.552780763,attributable
2010,us,White,Hispanic or Latino,A,666,666,nvss,YLL,absolute number,25,112,C,di_gee,95252.7367936744,82114.428270409,109212.189599644,attributable
2010,us,White,Hispanic or Latino,A,666,666,nvss,YLL,absolute number,25,112,C,di_coxme,104285.323903419,89504.7268147457,118244.776709389,attributable
2010,us,White,Hispanic or Latino,A,666,666,nvss,YLL,age-adjusted rate,25,150,A,di_gee,569.82807747362,491.231101270362,653.337364689581,attributable
2010,us,White,Hispanic or Latino,A,666,666,nvss,YLL,age-adjusted rate,25,150,A,di_coxme,623.863498613359,535.441900384694,707.37278582932,attributable
2010,us,White,Hispanic or Latino,A,666,666,nvss,YLL,age-adjusted rate,25,150,B,di_gee,539.111306914638,464.75112665055,618.11899844523,attributable
2010,us,White,Hispanic or Latino,A,666,666,nvss,YLL,age-adjusted rate,25,150,B,di_coxme,590.233930846197,506.578728049098,669.24162237679,attributable
2010,us,White,Hispanic or Latino,A,666,666,nvss,YLL,age-adjusted rate,25,150,C,di_gee,334.638237885758,288.481239556688,383.680048610394,attributable
2010,us,White,Hispanic or Latino,A,666,666,nvss,YLL,age-adjusted rate,25,150,C,di_coxme,366.371174236993,314.444551116789,415.41298496163,attributable
2010,us,White,Hispanic or Latino,A,666,666,nvss,YLL,crude rate,25,112,A,di_gee,653.33806125092,563.222466595621,749.085880572175,attributable
2010,us,White,Hispanic or Latino,A,666,666,nvss,YLL,crude rate,25,112,A,di_coxme,715.292532576438,613.912488589226,811.040351897693,attributable
2010,us,White,Hispanic or Latino,A,666,666,nvss,YLL,crude rate,25,112,B,di_gee,618.119657458201,532.861773670863,708.706158982247,attributable
2010,us,White,Hispanic or Latino,A,666,666,nvss,YLL,crude rate,25,112,B,di_coxme,676.734452561995,580.81933330124,767.320954086041,attributable
2010,us,White,Hispanic or Latino,A,666,666,nvss,YLL,crude rate,25,112,C,di_gee,383.68045767423,330.759015236405,439.909490264419,attributable
2010,us,White,Hispanic or Latino,A,666,666,nvss,YLL,crude rate,25,112,C,di_coxme,420.063949350234,360.527326607681,476.292981940423,attributable
2010,us,White,Not Hispanic or Latino,A,666,1,nvss,Deaths,absolute number,25,115,A,di_gee,14701.878230526,14001.7887909772,15168.6045235586,attributable
2010,us,White,Not Hispanic or Latino,A,666,1,nvss,Deaths,absolute number,25,115,A,di_coxme,15868.6939631075,15168.6045235586,16335.4202561401,attributable
2010,us,White,Not Hispanic or Latino,A,666,1,nvss,Deaths,absolute number,25,115,B,di_gee,13980.7313666372,13314.9822539402,14424.5641084352,attributable
2010,us,White,Not Hispanic or Latino,A,666,1,nvss,Deaths,absolute number,25,115,B,di_coxme,15090.3132211323,14424.5641084352,15534.1459629303,attributable
2010,us,White,Not Hispanic or Latino,A,666,1,nvss,Deaths,absolute number,25,115,C,di_gee,8189.83093629018,7799.83898694305,8449.82556918829,attributable
2010,us,White,Not Hispanic or Latino,A,666,1,nvss,Deaths,absolute number,25,115,C,di_coxme,8839.81751853545,8449.82556918829,9099.81215143355,attributable
2010,us,White,Not Hispanic or Latino,A,666,1,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,25.4465171564604,24.234778244248,26.2543430979353,attributable
2010,us,White,Not Hispanic or Latino,A,666,1,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,27.4660820101478,26.2543430979353,28.2739079516227,attributable
2010,us,White,Not Hispanic or Latino,A,666,1,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,24.1983313290079,23.0460298371504,24.9665323235796,attributable
2010,us,White,Not Hispanic or Latino,A,666,1,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,26.1188338154371,24.9665323235796,26.8870348100088,attributable
2010,us,White,Not Hispanic or Latino,A,666,1,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,14.1752414324929,13.5002299357075,14.6252490970165,attributable
2010,us,White,Not Hispanic or Latino,A,666,1,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,15.3002605938019,14.6252490970165,15.7502682583255,attributable
2010,us,White,Not Hispanic or Latino,A,666,1,nvss,Deaths,crude rate,25,115,A,di_gee,47.1205754441245,44.8767385182139,48.616466728065,attributable
2010,us,White,Not Hispanic or Latino,A,666,1,nvss,Deaths,crude rate,25,115,A,di_coxme,50.8603036539758,48.616466728065,52.3561949379162,attributable
2010,us,White,Not Hispanic or Latino,A,666,1,nvss,Deaths,crude rate,25,115,B,di_gee,44.8092479611087,42.675474248675,46.2317637693979,attributable
2010,us,White,Not Hispanic or Latino,A,666,1,nvss,Deaths,crude rate,25,115,B,di_coxme,48.3655374818317,46.2317637693979,49.7880532901209,attributable
2010,us,White,Not Hispanic or Latino,A,666,1,nvss,Deaths,crude rate,25,115,C,di_gee,26.2489962477589,24.9990440454847,27.0822977159418,attributable
2010,us,White,Not Hispanic or Latino,A,666,1,nvss,Deaths,crude rate,25,115,C,di_coxme,28.332249918216,27.0822977159418,29.1655513863989,attributable
2010,us,White,Not Hispanic or Latino,A,666,1,nvss,YLL,absolute number,25,115,A,di_gee,279340.465484042,266038.538556231,288208.41676925,attributable
2010,us,White,Not Hispanic or Latino,A,666,1,nvss,YLL,absolute number,25,115,A,di_coxme,301510.343697062,288208.41676925,310378.29498227,attributable
2010,us,White,Not Hispanic or Latino,A,666,1,nvss,YLL,absolute number,25,115,B,di_gee,265638.440648685,252988.991093986,274071.407018485,attributable
2010,us,White,Not Hispanic or Latino,A,666,1,nvss,YLL,absolute number,25,115,B,di_coxme,286720.856573185,274071.407018485,295153.822942984,attributable
2010,us,White,Not Hispanic or Latino,A,666,1,nvss,YLL,absolute number,25,115,C,di_gee,155609.450038075,148199.476226739,160549.432578967,attributable
2010,us,White,Not Hispanic or Latino,A,666,1,nvss,YLL,absolute number,25,115,C,di_coxme,167959.406390304,160549.432578967,172899.388931195,attributable
2010,us,White,Not Hispanic or Latino,A,666,1,nvss,YLL,age-adjusted rate,25,150,A,di_gee,516.152945728809,491.574234027439,532.538753529724,attributable
2010,us,White,Not Hispanic or Latino,A,666,1,nvss,YLL,age-adjusted rate,25,150,A,di_coxme,557.117465231097,532.538753529724,573.503273032012,attributable
2010,us,White,Not Hispanic or Latino,A,666,1,nvss,YLL,age-adjusted rate,25,150,B,di_gee,490.834950826196,467.461857929711,506.417012757186,attributable
2010,us,White,Not Hispanic or Latino,A,666,1,nvss,YLL,age-adjusted rate,25,150,B,di_coxme,529.790105653672,506.417012757186,545.372167584663,attributable
2010,us,White,Not Hispanic or Latino,A,666,1,nvss,YLL,age-adjusted rate,25,150,C,di_gee,287.528252955463,273.836431386156,296.656134001669,attributable
2010,us,White,Not Hispanic or Latino,A,666,1,nvss,YLL,age-adjusted rate,25,150,C,di_coxme,310.347955570977,296.656134001669,319.475836617182,attributable
2010,us,White,Not Hispanic or Latino,A,666,1,nvss,YLL,crude rate,25,115,A,di_gee,895.306250810017,852.672619819066,923.728671470652,attributable
2010,us,White,Not Hispanic or Latino,A,666,1,nvss,YLL,crude rate,25,115,A,di_coxme,966.362302461607,923.728671470652,994.784723122243,attributable
2010,us,White,Not Hispanic or Latino,A,666,1,nvss,YLL,crude rate,25,115,B,di_gee,851.390277295074,810.847883138167,878.418540066346,attributable
2010,us,White,Not Hispanic or Latino,A,666,1,nvss,YLL,crude rate,25,115,B,di_coxme,918.960934223256,878.418540066346,945.989196994528,attributable
2010,us,White,Not Hispanic or Latino,A,666,1,nvss,YLL,crude rate,25,115,C,di_gee,498.739461405232,474.989963243079,514.572460180001,attributable
2010,us,White,Not Hispanic or Latino,A,666,1,nvss,YLL,crude rate,25,115,C,di_coxme,538.321958342156,514.572460180001,554.154957116925,attributable
2010,us,White,Not Hispanic or Latino,A,666,2,nvss,Deaths,absolute number,25,115,A,di_gee,11780.8457870918,11219.8531305636,12154.8408914439,attributable
2010,us,White,Not Hispanic or Latino,A,666,2,nvss,Deaths,absolute number,25,115,A,di_coxme,12715.8335479721,12154.8408914439,13089.8286523242,attributable
2010,us,White,Not Hispanic or Latino,A,666,2,nvss,Deaths,absolute number,25,115,B,di_gee,11657.6662254679,11102.5392623504,12027.7508675463,attributable
2010,us,White,Not Hispanic or Latino,A,666,2,nvss,Deaths,absolute number,25,115,B,di_coxme,12582.8778306638,12027.7508675463,12952.9624727422,attributable
2010,us,White,Not Hispanic or Latino,A,666,2,nvss,Deaths,absolute number,25,115,C,di_gee,7302.18769926275,6954.46447548835,7534.00318177903,attributable
2010,us,White,Not Hispanic or Latino,A,666,2,nvss,Deaths,absolute number,25,115,C,di_coxme,7881.72640555346,7534.00318177903,8113.54188806974,attributable
2010,us,White,Not Hispanic or Latino,A,666,2,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,17.7746547850301,16.9282426524096,18.3389295401104,attributable
2010,us,White,Not Hispanic or Latino,A,666,2,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,19.1853416727309,18.3389295401104,19.7496164278112,attributable
2010,us,White,Not Hispanic or Latino,A,666,2,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,17.5888044459284,16.7512423294557,18.1471791902436,attributable
2010,us,White,Not Hispanic or Latino,A,666,2,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,18.9847413067164,18.1471791902436,19.5431160510316,attributable
2010,us,White,Not Hispanic or Latino,A,666,2,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,11.0173639376642,10.4927275596802,11.3671215229869,attributable
2010,us,White,Not Hispanic or Latino,A,666,2,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,11.8917579009709,11.3671215229869,12.2415154862936,attributable
2010,us,White,Not Hispanic or Latino,A,666,2,nvss,Deaths,crude rate,25,115,A,di_gee,31.9363618173711,30.4155826832106,32.9502145734781,attributable
2010,us,White,Not Hispanic or Latino,A,666,2,nvss,Deaths,crude rate,25,115,A,di_coxme,34.4709937076387,32.9502145734781,35.4848464637457,attributable
2010,us,White,Not Hispanic or Latino,A,666,2,nvss,Deaths,crude rate,25,115,B,di_gee,31.6024378258666,30.0975598341588,32.6056898203386,attributable
2010,us,White,Not Hispanic or Latino,A,666,2,nvss,Deaths,crude rate,25,115,B,di_coxme,34.1105678120466,32.6056898203386,35.1138198065186,attributable
2010,us,White,Not Hispanic or Latino,A,666,2,nvss,Deaths,crude rate,25,115,C,di_gee,19.7952942120279,18.8526611543124,20.423716250505,attributable
2010,us,White,Not Hispanic or Latino,A,666,2,nvss,Deaths,crude rate,25,115,C,di_coxme,21.3663493082207,20.423716250505,21.9947713466978,attributable
2010,us,White,Not Hispanic or Latino,A,666,2,nvss,YLL,absolute number,25,115,A,di_gee,225192.915418276,214469.443255501,232341.896860126,attributable
2010,us,White,Not Hispanic or Latino,A,666,2,nvss,YLL,absolute number,25,115,A,di_coxme,243065.369022901,232341.896860126,250214.350464751,attributable
2010,us,White,Not Hispanic or Latino,A,666,2,nvss,YLL,absolute number,25,115,B,di_gee,222838.316682045,212226.968268615,229912.548957666,attributable
2010,us,White,Not Hispanic or Latino,A,666,2,nvss,YLL,absolute number,25,115,B,di_coxme,240523.897371097,229912.548957666,247598.129646717,attributable
2010,us,White,Not Hispanic or Latino,A,666,2,nvss,YLL,absolute number,25,115,C,di_gee,139582.587417468,132935.797540446,144013.780668817,attributable
2010,us,White,Not Hispanic or Latino,A,666,2,nvss,YLL,absolute number,25,115,C,di_coxme,150660.570545839,144013.780668817,155091.763797187,attributable
2010,us,White,Not Hispanic or Latino,A,666,2,nvss,YLL,age-adjusted rate,25,150,A,di_gee,352.068088597916,335.302941521825,363.24485331531,attributable
2010,us,White,Not Hispanic or Latino,A,666,2,nvss,YLL,age-adjusted rate,25,150,A,di_coxme,380.010000391402,363.24485331531,391.186765108796,attributable
2010,us,White,Not Hispanic or Latino,A,666,2,nvss,YLL,age-adjusted rate,25,150,B,di_gee,348.386893410491,331.797041343326,359.446794788602,attributable
2010,us,White,Not Hispanic or Latino,A,666,2,nvss,YLL,age-adjusted rate,25,150,B,di_coxme,376.036646855769,359.446794788602,387.09654823388,attributable
2010,us,White,Not Hispanic or Latino,A,666,2,nvss,YLL,age-adjusted rate,25,150,C,di_gee,218.224337396856,207.832702282721,225.152094139614,attributable
2010,us,White,Not Hispanic or Latino,A,666,2,nvss,YLL,age-adjusted rate,25,150,C,di_coxme,235.54372925375,225.152094139614,242.471485996507,attributable
2010,us,White,Not Hispanic or Latino,A,666,2,nvss,YLL,crude rate,25,115,A,di_gee,610.469108541151,581.399150991574,629.849080240871,attributable
2010,us,White,Not Hispanic or Latino,A,666,2,nvss,YLL,crude rate,25,115,A,di_coxme,658.91903779045,629.849080240871,678.299009490169,attributable
2010,us,White,Not Hispanic or Latino,A,666,2,nvss,YLL,crude rate,25,115,B,di_gee,604.086093388081,575.32008894103,623.263429686115,attributable
2010,us,White,Not Hispanic or Latino,A,666,2,nvss,YLL,crude rate,25,115,B,di_coxme,652.029434133168,623.263429686115,671.206770431202,attributable
2010,us,White,Not Hispanic or Latino,A,666,2,nvss,YLL,crude rate,25,115,C,di_gee,378.390490439442,360.371895656612,390.402886961329,attributable
2010,us,White,Not Hispanic or Latino,A,666,2,nvss,YLL,crude rate,25,115,C,di_coxme,408.42148174416,390.402886961329,420.433878266047,attributable
2010,us,White,Not Hispanic or Latino,A,666,3,nvss,Deaths,absolute number,25,115,A,di_gee,10156.3685030616,9672.73190767772,10478.7928999842,attributable
2010,us,White,Not Hispanic or Latino,A,666,3,nvss,Deaths,absolute number,25,115,A,di_coxme,10962.4294953681,10478.7928999842,11284.8538922907,attributable
2010,us,White,Not Hispanic or Latino,A,666,3,nvss,Deaths,absolute number,25,115,B,di_gee,10067.2650043464,9587.87143271086,10386.8607187701,attributable
2010,us,White,Not Hispanic or Latino,A,666,3,nvss,Deaths,absolute number,25,115,B,di_coxme,10866.2542904056,10386.8607187701,11185.8500048293,attributable
2010,us,White,Not Hispanic or Latino,A,666,3,nvss,Deaths,absolute number,25,115,C,di_gee,6647.2241234127,6330.68964134544,6858.24711145755,attributable
2010,us,White,Not Hispanic or Latino,A,666,3,nvss,Deaths,absolute number,25,115,C,di_coxme,7174.78159352483,6858.24711145755,7385.80458156968,attributable
2010,us,White,Not Hispanic or Latino,A,666,3,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,17.6482426831856,16.8078501744625,18.2085043556676,attributable
2010,us,White,Not Hispanic or Latino,A,666,3,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,19.0488968643908,18.2085043556676,19.6091585368729,attributable
2010,us,White,Not Hispanic or Latino,A,666,3,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,17.4934117346263,16.6603921282155,18.0487581389001,attributable
2010,us,White,Not Hispanic or Latino,A,666,3,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,18.8817777453109,18.0487581389001,19.4371241495848,attributable
2010,us,White,Not Hispanic or Latino,A,666,3,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,11.5505679479973,11.0005409028546,11.9172526447591,attributable
2010,us,White,Not Hispanic or Latino,A,666,3,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,12.4672796899019,11.9172526447591,12.8339643866637,attributable
2010,us,White,Not Hispanic or Latino,A,666,3,nvss,Deaths,crude rate,25,115,A,di_gee,33.43545823849,31.8432935604667,34.4969013571722,attributable
2010,us,White,Not Hispanic or Latino,A,666,3,nvss,Deaths,crude rate,25,115,A,di_coxme,36.0890660351956,34.4969013571722,37.1505091538778,attributable
2010,us,White,Not Hispanic or Latino,A,666,3,nvss,Deaths,crude rate,25,115,B,di_gee,33.142123439807,31.5639270855306,34.194254342658,attributable
2010,us,White,Not Hispanic or Latino,A,666,3,nvss,Deaths,crude rate,25,115,B,di_coxme,35.7724506969346,34.194254342658,36.8245815997856,attributable
2010,us,White,Not Hispanic or Latino,A,666,3,nvss,Deaths,crude rate,25,115,C,di_gee,21.8831154573853,20.841062340367,22.5778175353975,attributable
2010,us,White,Not Hispanic or Latino,A,666,3,nvss,Deaths,crude rate,25,115,C,di_coxme,23.6198706524159,22.5778175353975,24.3145727304282,attributable
2010,us,White,Not Hispanic or Latino,A,666,3,nvss,YLL,absolute number,25,115,A,di_gee,198191.68319104,188753.983991467,204483.482657423,attributable
2010,us,White,Not Hispanic or Latino,A,666,3,nvss,YLL,absolute number,25,115,A,di_coxme,213921.181856996,204483.482657423,220212.981323379,attributable
2010,us,White,Not Hispanic or Latino,A,666,3,nvss,YLL,absolute number,25,115,B,di_gee,196452.914813027,187098.014107645,202689.515283282,attributable
2010,us,White,Not Hispanic or Latino,A,666,3,nvss,YLL,absolute number,25,115,B,di_coxme,212044.415988664,202689.515283282,218281.016458919,attributable
2010,us,White,Not Hispanic or Latino,A,666,3,nvss,YLL,absolute number,25,115,C,di_gee,129714.133272155,123537.269783005,133832.042264922,attributable
2010,us,White,Not Hispanic or Latino,A,666,3,nvss,YLL,absolute number,25,115,C,di_coxme,140008.905754072,133832.042264922,144126.814746839,attributable
2010,us,White,Not Hispanic or Latino,A,666,3,nvss,YLL,age-adjusted rate,25,150,A,di_gee,365.581420709691,348.172781628278,377.187180097301,attributable
2010,us,White,Not Hispanic or Latino,A,666,3,nvss,YLL,age-adjusted rate,25,150,A,di_coxme,394.595819178715,377.187180097301,406.201578566325,attributable
2010,us,White,Not Hispanic or Latino,A,666,3,nvss,YLL,age-adjusted rate,25,150,B,di_gee,362.374114511547,345.118204296712,373.878054654771,attributable
2010,us,White,Not Hispanic or Latino,A,666,3,nvss,YLL,age-adjusted rate,25,150,B,di_coxme,391.133964869607,373.878054654771,402.637905012831,attributable
2010,us,White,Not Hispanic or Latino,A,666,3,nvss,YLL,age-adjusted rate,25,150,C,di_gee,239.268754189099,227.875003989618,246.864587655419,attributable
2010,us,White,Not Hispanic or Latino,A,666,3,nvss,YLL,age-adjusted rate,25,150,C,di_coxme,258.258337854901,246.864587655419,265.854171321221,attributable
2010,us,White,Not Hispanic or Latino,A,666,3,nvss,YLL,crude rate,25,115,A,di_gee,652.460546754728,621.390996909266,673.173579985037,attributable
2010,us,White,Not Hispanic or Latino,A,666,3,nvss,YLL,crude rate,25,115,A,di_coxme,704.243129830501,673.173579985037,724.95616306081,attributable
2010,us,White,Not Hispanic or Latino,A,666,3,nvss,YLL,crude rate,25,115,B,di_gee,646.736402591196,615.939431039235,667.26771695917,attributable
2010,us,White,Not Hispanic or Latino,A,666,3,nvss,YLL,crude rate,25,115,B,di_coxme,698.064688511133,667.26771695917,718.596002879108,attributable
2010,us,White,Not Hispanic or Latino,A,666,3,nvss,YLL,crude rate,25,115,C,di_gee,427.027779137364,406.693122987966,440.584216570296,attributable
2010,us,White,Not Hispanic or Latino,A,666,3,nvss,YLL,crude rate,25,115,C,di_coxme,460.918872719695,440.584216570296,474.475310152628,attributable
2010,us,White,Not Hispanic or Latino,A,666,4,nvss,Deaths,absolute number,25,115,A,di_gee,4865.75745569282,4634.05471970746,5020.22594634974,attributable
2010,us,White,Not Hispanic or Latino,A,666,4,nvss,Deaths,absolute number,25,115,A,di_coxme,5251.92868233512,5020.22594634974,5406.39717299204,attributable
2010,us,White,Not Hispanic or Latino,A,666,4,nvss,Deaths,absolute number,25,115,B,di_gee,4817.99568264316,4588.56731680302,4970.94792653659,attributable
2010,us,White,Not Hispanic or Latino,A,666,4,nvss,Deaths,absolute number,25,115,B,di_coxme,5200.37629237675,4970.94792653659,5353.32853627019,attributable
2010,us,White,Not Hispanic or Latino,A,666,4,nvss,Deaths,absolute number,25,115,C,di_gee,3127.72210543045,2978.78295755282,3227.01487068221,attributable
2010,us,White,Not Hispanic or Latino,A,666,4,nvss,Deaths,absolute number,25,115,C,di_coxme,3375.95401855986,3227.01487068221,3475.24678381162,attributable
2010,us,White,Not Hispanic or Latino,A,666,4,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,17.0552093873794,16.243056559409,17.5966446060264,attributable
2010,us,White,Not Hispanic or Latino,A,666,4,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,18.4087974339969,17.5966446060264,18.9502326526438,attributable
2010,us,White,Not Hispanic or Latino,A,666,4,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,16.8877972120928,16.0836163924694,17.4239177585085,attributable
2010,us,White,Not Hispanic or Latino,A,666,4,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,18.228098578132,17.4239177585085,18.7642191245476,attributable
2010,us,White,Not Hispanic or Latino,A,666,4,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,10.9631349074419,10.4410808642304,11.3111709362496,attributable
2010,us,White,Not Hispanic or Latino,A,666,4,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,11.8332249794611,11.3111709362496,12.1812610082688,attributable
2010,us,White,Not Hispanic or Latino,A,666,4,nvss,Deaths,crude rate,25,115,A,di_gee,32.4937024833066,30.9463833174349,33.5252485938877,attributable
2010,us,White,Not Hispanic or Latino,A,666,4,nvss,Deaths,crude rate,25,115,A,di_coxme,35.0725677597595,33.5252485938877,36.1041138703407,attributable
2010,us,White,Not Hispanic or Latino,A,666,4,nvss,Deaths,crude rate,25,115,B,di_gee,32.1747476530087,30.6426168123893,33.1961682134217,attributable
2010,us,White,Not Hispanic or Latino,A,666,4,nvss,Deaths,crude rate,25,115,B,di_coxme,34.7282990540412,33.1961682134217,35.7497196144542,attributable
2010,us,White,Not Hispanic or Latino,A,666,4,nvss,Deaths,crude rate,25,115,C,di_gee,20.8870401925629,19.8924192310123,21.5501208335966,attributable
2010,us,White,Not Hispanic or Latino,A,666,4,nvss,Deaths,crude rate,25,115,C,di_coxme,22.5447417951473,21.5501208335966,23.207822436181,attributable
2010,us,White,Not Hispanic or Latino,A,666,4,nvss,YLL,absolute number,25,115,A,di_gee,95976.4268619652,91406.1208209194,99023.2975559959,attributable
