Year,Race,Hispanic.Origin,label_cause,Gender.Code,nation,Education,attr,source,min_age,max_age,value,measure1,measure2
2004,White,Hispanic or Latino,lri,M,us,666,total,wonder,75,79,3.4843516895364,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,lri,M,us,666,total,wonder,80,84,3.95516963036963,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,lri,M,us,666,total,wonder,85,150,3.43115862544494,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,neo_lung,A,us,666,total,wonder,15,19,0,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,neo_lung,A,us,666,total,wonder,0,4,0.00136312039000994,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,neo_lung,A,us,666,total,wonder,5,9,0.0015953736370366,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,neo_lung,A,us,666,total,wonder,10,14,0.00410795124436572,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,neo_lung,A,us,666,total,wonder,20,24,0.00786494156995034,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,neo_lung,A,us,666,total,wonder,25,29,0.0358913540236749,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,neo_lung,A,us,666,total,wonder,30,34,0.0651988862275975,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,neo_lung,A,us,666,total,wonder,35,39,0.109497985515003,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,neo_lung,A,us,666,total,wonder,40,44,0.332234162633005,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,neo_lung,A,us,666,total,wonder,45,49,1.06899711445694,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,neo_lung,A,us,666,total,wonder,50,54,1.90495154862499,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,neo_lung,A,us,666,total,wonder,55,59,3.68175997882708,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,neo_lung,A,us,666,total,wonder,85,150,3.64160302113889,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,neo_lung,A,us,666,total,wonder,60,64,4.28319482795922,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,neo_lung,A,us,666,total,wonder,80,84,9.14166565509962,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,neo_lung,A,us,666,total,wonder,65,69,7.4863668087363,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,neo_lung,A,us,666,total,wonder,70,74,8.87720123118478,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,neo_lung,A,us,666,total,wonder,75,79,12.0585896706505,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,neo_lung,F,us,666,total,wonder,5,9,0,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,neo_lung,F,us,666,total,wonder,15,19,0,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,neo_lung,F,us,666,total,wonder,0,4,0.00136312039000994,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,neo_lung,F,us,666,total,wonder,10,14,0.00410795124436572,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,neo_lung,F,us,666,total,wonder,20,24,0.00393247078497517,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,neo_lung,F,us,666,total,wonder,25,29,0.0159517128994111,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,neo_lung,F,us,666,total,wonder,30,34,0.0244495823353491,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,neo_lung,F,us,666,total,wonder,35,39,0.0364993285050011,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,neo_lung,F,us,666,total,wonder,40,44,0.116897205370872,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,neo_lung,F,us,666,total,wonder,45,49,0.379571439191233,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,neo_lung,F,us,666,total,wonder,50,54,0.559788393674888,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,neo_lung,F,us,666,total,wonder,55,59,1.20129932843905,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,neo_lung,F,us,666,total,wonder,60,64,1.38036610569302,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,neo_lung,F,us,666,total,wonder,65,69,2.43469668388468,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,neo_lung,F,us,666,total,wonder,80,84,3.56338395943679,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,neo_lung,F,us,666,total,wonder,85,150,1.79335224156589,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,neo_lung,F,us,666,total,wonder,75,79,4.15047774783012,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,neo_lung,F,us,666,total,wonder,70,74,3.10765724592408,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,neo_lung,M,us,666,total,wonder,0,4,0,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,neo_lung,M,us,666,total,wonder,10,14,0,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,neo_lung,M,us,666,total,wonder,15,19,0,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,neo_lung,M,us,666,total,wonder,5,9,0.0015953736370366,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,neo_lung,M,us,666,total,wonder,20,24,0.00393247078497517,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,neo_lung,M,us,666,total,wonder,25,29,0.0199396411242639,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,neo_lung,M,us,666,total,wonder,30,34,0.0407493038922484,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,neo_lung,M,us,666,total,wonder,35,39,0.0729986570100022,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,neo_lung,M,us,666,total,wonder,40,44,0.215336957262133,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,neo_lung,M,us,666,total,wonder,45,49,0.689425675265709,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,neo_lung,M,us,666,total,wonder,50,54,1.3451631549501,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,neo_lung,M,us,666,total,wonder,85,150,1.84825077957301,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,neo_lung,M,us,666,total,wonder,55,59,2.48046065038803,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,neo_lung,M,us,666,total,wonder,60,64,2.9028287222662,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,neo_lung,M,us,666,total,wonder,80,84,5.57828169566283,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,neo_lung,M,us,666,total,wonder,65,69,5.05167012485163,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,neo_lung,M,us,666,total,wonder,70,74,5.7695439852607,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,neo_lung,M,us,666,total,wonder,75,79,7.90811192282035,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,resp_copd,A,us,666,total,wonder,5,9,0,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,resp_copd,A,us,666,total,wonder,10,14,0,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,resp_copd,A,us,666,total,wonder,15,19,0.00445492145603415,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,resp_copd,A,us,666,total,wonder,20,24,0.00786494156995034,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,resp_copd,A,us,666,total,wonder,25,29,0.0119637846745583,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,resp_copd,A,us,666,total,wonder,30,34,0.0162997215568994,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,resp_copd,A,us,666,total,wonder,35,39,0.0182496642525005,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,resp_copd,A,us,666,total,wonder,0,4,0.00681560195004969,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,resp_copd,A,us,666,total,wonder,45,49,0.193658897546547,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,resp_copd,A,us,666,total,wonder,40,44,0.159964596823299,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,resp_copd,A,us,666,total,wonder,50,54,0.4177525325932,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,resp_copd,A,us,666,total,wonder,55,59,1.05669848334916,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,resp_copd,A,us,666,total,wonder,60,64,1.3397671025844,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,resp_copd,A,us,666,total,wonder,65,69,2.96850718676848,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,resp_copd,A,us,666,total,wonder,70,74,4.71243106963898,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,resp_copd,A,us,666,total,wonder,75,79,8.38635627236456,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,resp_copd,A,us,666,total,wonder,80,84,9.9252369969653,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,resp_copd,A,us,666,total,wonder,85,150,7.13680994092547,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,resp_copd,F,us,666,total,wonder,5,9,0,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,resp_copd,F,us,666,total,wonder,10,14,0,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,resp_copd,F,us,666,total,wonder,15,19,0,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,resp_copd,F,us,666,total,wonder,25,29,0,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,resp_copd,F,us,666,total,wonder,35,39,0,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,resp_copd,F,us,666,total,wonder,20,24,0.00393247078497517,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,resp_copd,F,us,666,total,wonder,30,34,0.00814986077844969,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,resp_copd,F,us,666,total,wonder,0,4,0.00545248156003975,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,resp_copd,F,us,666,total,wonder,40,44,0.0369149069592228,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,resp_copd,F,us,666,total,wonder,45,49,0.100702626724205,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,resp_copd,F,us,666,total,wonder,50,54,0.192166164992872,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,resp_copd,F,us,666,total,wonder,55,59,0.456048819129638,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,resp_copd,F,us,666,total,wonder,60,64,0.517637289634882,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,resp_copd,F,us,666,total,wonder,65,69,1.22385822612385,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,resp_copd,F,us,666,total,wonder,70,74,1.78308202634988,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,resp_copd,F,us,666,total,wonder,75,79,3.62099293226331,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,resp_copd,F,us,666,total,wonder,80,84,4.73874097223531,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,resp_copd,F,us,666,total,wonder,85,150,3.88864644217093,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,resp_copd,M,us,666,total,wonder,5,9,0,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,resp_copd,M,us,666,total,wonder,10,14,0,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,resp_copd,M,us,666,total,wonder,0,4,0.00136312039000994,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,resp_copd,M,us,666,total,wonder,15,19,0.00445492145603415,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,resp_copd,M,us,666,total,wonder,20,24,0.00393247078497517,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,resp_copd,M,us,666,total,wonder,30,34,0.00814986077844969,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,resp_copd,M,us,666,total,wonder,25,29,0.0119637846745583,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,resp_copd,M,us,666,total,wonder,35,39,0.0182496642525005,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,resp_copd,M,us,666,total,wonder,45,49,0.0929562708223427,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,resp_copd,M,us,666,total,wonder,40,44,0.123049689864076,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,resp_copd,M,us,666,total,wonder,50,54,0.225586367600328,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,resp_copd,M,us,666,total,wonder,55,59,0.600649664219523,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,resp_copd,M,us,666,total,wonder,60,64,0.822129812949519,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,resp_copd,M,us,666,total,wonder,65,69,1.74464896064463,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,resp_copd,M,us,666,total,wonder,70,74,2.9293490432891,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,resp_copd,M,us,666,total,wonder,80,84,5.18649602472999,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,resp_copd,M,us,666,total,wonder,75,79,4.76536334010125,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,resp_copd,M,us,666,total,wonder,85,150,3.24816349875454,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,t2_dm,A,us,666,total,wonder,0,4,0,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,t2_dm,A,us,666,total,wonder,5,9,0,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,t2_dm,A,us,666,total,wonder,10,14,0,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,t2_dm,A,us,666,total,wonder,15,19,0,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,t2_dm,A,us,666,total,wonder,20,24,0,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,t2_dm,A,us,666,total,wonder,25,29,0,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,t2_dm,A,us,666,total,wonder,30,34,0.0162997215568994,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,t2_dm,A,us,666,total,wonder,40,44,0.0430673914524266,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,t2_dm,A,us,666,total,wonder,35,39,0.0364993285050011,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,t2_dm,A,us,666,total,wonder,45,49,0.232390677055857,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,t2_dm,A,us,666,total,wonder,50,54,0.37597727933388,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,t2_dm,A,us,666,total,wonder,55,59,0.745250509309408,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,t2_dm,A,us,666,total,wonder,60,64,0.994675576161147,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,t2_dm,A,us,666,total,wonder,65,69,1.73162919228161,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,t2_dm,A,us,666,total,wonder,80,84,3.04100306485967,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,t2_dm,A,us,666,total,wonder,85,150,1.58290784587193,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,t2_dm,A,us,666,total,wonder,70,74,2.29253403387842,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,t2_dm,A,us,666,total,wonder,75,79,3.4843516895364,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,t2_dm,F,us,666,total,wonder,0,4,0,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,t2_dm,F,us,666,total,wonder,5,9,0,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,t2_dm,F,us,666,total,wonder,10,14,0,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,t2_dm,F,us,666,total,wonder,15,19,0,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,t2_dm,F,us,666,total,wonder,20,24,0,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,t2_dm,F,us,666,total,wonder,25,29,0,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,t2_dm,F,us,666,total,wonder,30,34,0.00407493038922484,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,t2_dm,F,us,666,total,wonder,40,44,0.0123049689864076,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,t2_dm,F,us,666,total,wonder,35,39,0.0136872481893754,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,t2_dm,F,us,666,total,wonder,45,49,0.131688050331652,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,t2_dm,F,us,666,total,wonder,50,54,0.150390911733552,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,t2_dm,F,us,666,total,wonder,55,59,0.311447974039753,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,t2_dm,F,us,666,total,wonder,60,64,0.304492523314637,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,t2_dm,F,us,666,total,wonder,80,84,1.54848622321075,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,t2_dm,F,us,666,total,wonder,65,69,1.10668031085667,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,t2_dm,F,us,666,total,wonder,70,74,1.27363001882135,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,t2_dm,F,us,666,total,wonder,75,79,1.87881708749512,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,t2_dm,F,us,666,total,wonder,85,150,1.07052149113882,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,t2_dm,M,us,666,total,wonder,0,4,0,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,t2_dm,M,us,666,total,wonder,5,9,0,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,t2_dm,M,us,666,total,wonder,10,14,0,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,t2_dm,M,us,666,total,wonder,15,19,0,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,t2_dm,M,us,666,total,wonder,20,24,0,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,t2_dm,M,us,666,total,wonder,25,29,0,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,t2_dm,M,us,666,total,wonder,30,34,0.0122247911676745,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,t2_dm,M,us,666,total,wonder,35,39,0.0228120803156257,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,t2_dm,M,us,666,total,wonder,40,44,0.030762422466019,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,t2_dm,M,us,666,total,wonder,45,49,0.100702626724205,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,t2_dm,M,us,666,total,wonder,50,54,0.225586367600328,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,t2_dm,M,us,666,total,wonder,55,59,0.433802535269656,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,t2_dm,M,us,666,total,wonder,65,69,0.624948881424943,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,t2_dm,M,us,666,total,wonder,85,150,0.51238635473311,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,t2_dm,M,us,666,total,wonder,60,64,0.69018305284651,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,t2_dm,M,us,666,total,wonder,70,74,1.01890401505708,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,t2_dm,M,us,666,total,wonder,80,84,1.49251684164892,Deaths,age-adjusted rate
2004,White,Hispanic or Latino,t2_dm,M,us,666,total,wonder,75,79,1.60553460204128,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,all-cause,A,us,666,overall,wonder,5,9,0.751686863995277,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,all-cause,A,us,666,overall,wonder,10,14,2.52967110645106,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,all-cause,A,us,666,overall,wonder,15,19,9.24873024584391,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,all-cause,A,us,666,overall,wonder,25,29,12.6688739063429,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,all-cause,A,us,666,overall,wonder,20,24,12.3322095165283,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,all-cause,A,us,666,overall,wonder,30,34,14.022496164491,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,all-cause,A,us,666,overall,wonder,0,4,7.6059795647346,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,all-cause,A,us,666,overall,wonder,35,39,19.8282777019443,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,all-cause,A,us,666,overall,wonder,40,44,36.1707960193931,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,all-cause,A,us,666,overall,wonder,45,49,54.099590831664,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,all-cause,A,us,666,overall,wonder,50,54,64.3521773718276,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,all-cause,A,us,666,overall,wonder,55,59,93.4337496371262,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,all-cause,A,us,666,overall,wonder,60,64,95.6855213771794,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,all-cause,A,us,666,overall,wonder,65,69,146.652333162325,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,all-cause,A,us,666,overall,wonder,70,74,174.31255356284,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,all-cause,A,us,666,overall,wonder,75,79,275.197400116462,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,all-cause,A,us,666,overall,wonder,80,84,305.408613770882,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,all-cause,A,us,666,overall,wonder,85,150,232.970955154277,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,all-cause,F,us,666,overall,wonder,5,9,0.314915221470367,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,all-cause,F,us,666,overall,wonder,10,14,1.00984200377686,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,all-cause,F,us,666,overall,wonder,15,19,3.00312233000683,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,all-cause,F,us,666,overall,wonder,20,24,3.21629419124838,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,all-cause,F,us,666,overall,wonder,25,29,3.61084724138879,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,all-cause,F,us,666,overall,wonder,30,34,4.67958157053696,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,all-cause,F,us,666,overall,wonder,0,4,3.30652104400872,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,all-cause,F,us,666,overall,wonder,35,39,7.09969729726183,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,all-cause,F,us,666,overall,wonder,40,44,13.361090717724,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,all-cause,F,us,666,overall,wonder,45,49,20.10896305663,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,all-cause,F,us,666,overall,wonder,50,54,23.516665500428,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,all-cause,F,us,666,overall,wonder,55,59,36.5482208316808,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,all-cause,F,us,666,overall,wonder,60,64,39.0774151836346,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,all-cause,F,us,666,overall,wonder,65,69,61.9929054630219,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,all-cause,F,us,666,overall,wonder,70,74,78.1507449979189,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,all-cause,F,us,666,overall,wonder,75,79,131.985994629971,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,all-cause,F,us,666,overall,wonder,80,84,162.897968539362,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,all-cause,F,us,666,overall,wonder,85,150,154.307696643157,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,all-cause,M,us,666,overall,wonder,5,9,0.43677164252491,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,all-cause,M,us,666,overall,wonder,10,14,1.5198291026742,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,all-cause,M,us,666,overall,wonder,15,19,6.24560791583708,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,all-cause,M,us,666,overall,wonder,25,29,9.05802666495414,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,all-cause,M,us,666,overall,wonder,20,24,9.11591532527989,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,all-cause,M,us,666,overall,wonder,30,34,9.34291459395399,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,all-cause,M,us,666,overall,wonder,0,4,4.29945852072588,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,all-cause,M,us,666,overall,wonder,35,39,12.7285804046824,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,all-cause,M,us,666,overall,wonder,40,44,22.8097053016691,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,all-cause,M,us,666,overall,wonder,45,49,33.990627775034,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,all-cause,M,us,666,overall,wonder,50,54,40.8355118713996,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,all-cause,M,us,666,overall,wonder,55,59,56.8855288054454,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,all-cause,M,us,666,overall,wonder,60,64,56.6081061935448,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,all-cause,M,us,666,overall,wonder,65,69,84.6594276993029,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,all-cause,M,us,666,overall,wonder,70,74,96.1618085649215,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,all-cause,M,us,666,overall,wonder,75,79,143.211405486491,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,all-cause,M,us,666,overall,wonder,80,84,142.51064523152,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,all-cause,M,us,666,overall,wonder,85,150,78.66325851112,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_ihd,A,us,666,total,wonder,5,9,0.00143360495358285,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_ihd,A,us,666,total,wonder,10,14,0.0045031973412569,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_ihd,A,us,666,total,wonder,0,4,0.00539639932998456,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_ihd,A,us,666,total,wonder,15,19,0.0132979586568568,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_ihd,A,us,666,total,wonder,20,24,0.0489459717978278,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_ihd,A,us,666,total,wonder,25,29,0.2169659806004,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_ihd,A,us,666,total,wonder,30,34,0.553533838551941,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_ihd,A,us,666,total,wonder,35,39,1.40152953756068,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_ihd,A,us,666,total,wonder,40,44,3.78107560754681,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_ihd,A,us,666,total,wonder,45,49,7.19932973761963,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_ihd,A,us,666,total,wonder,50,54,10.1931989611236,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_ihd,A,us,666,total,wonder,55,59,16.0494224264446,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_ihd,A,us,666,total,wonder,60,64,17.065089249277,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_ihd,A,us,666,total,wonder,65,69,25.9693645913212,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_ihd,A,us,666,total,wonder,70,74,31.8391572602777,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_ihd,A,us,666,total,wonder,75,79,52.9948743230147,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_ihd,A,us,666,total,wonder,80,84,64.1617756646093,Deaths,age-adjusted rate
