"Notes"	"Age"	"Age Code"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	"State"	"State Code"	"Race"	"Race Code"	Population
	"4 years"	"4"	"2001"	"2001"	"Rhode Island"	"44"	"White"	"2106-3"	11116
	"4 years"	"4"	"2001"	"2001"	"South Carolina"	"45"	"White"	"2106-3"	32892
	"4 years"	"4"	"2001"	"2001"	"South Dakota"	"46"	"White"	"2106-3"	8400
	"4 years"	"4"	"2001"	"2001"	"Tennessee"	"47"	"White"	"2106-3"	56240
	"4 years"	"4"	"2001"	"2001"	"Texas"	"48"	"White"	"2106-3"	266609
	"4 years"	"4"	"2001"	"2001"	"Utah"	"49"	"White"	"2106-3"	37879
	"4 years"	"4"	"2001"	"2001"	"Vermont"	"50"	"White"	"2106-3"	6687
	"4 years"	"4"	"2001"	"2001"	"Virginia"	"51"	"White"	"2106-3"	65672
	"4 years"	"4"	"2001"	"2001"	"Washington"	"53"	"White"	"2106-3"	66598
	"4 years"	"4"	"2001"	"2001"	"West Virginia"	"54"	"White"	"2106-3"	19046
	"4 years"	"4"	"2001"	"2001"	"Wisconsin"	"55"	"White"	"2106-3"	59268
	"4 years"	"4"	"2001"	"2001"	"Wyoming"	"56"	"White"	"2106-3"	5775
	"5 years"	"5"	"2001"	"2001"	"Alabama"	"01"	"White"	"2106-3"	39222
	"5 years"	"5"	"2001"	"2001"	"Alaska"	"02"	"White"	"2106-3"	6310
	"5 years"	"5"	"2001"	"2001"	"Arizona"	"04"	"White"	"2106-3"	65486
	"5 years"	"5"	"2001"	"2001"	"Arkansas"	"05"	"White"	"2106-3"	27918
	"5 years"	"5"	"2001"	"2001"	"California"	"06"	"White"	"2106-3"	406434
	"5 years"	"5"	"2001"	"2001"	"Colorado"	"08"	"White"	"2106-3"	53515
	"5 years"	"5"	"2001"	"2001"	"Connecticut"	"09"	"White"	"2106-3"	38319
	"5 years"	"5"	"2001"	"2001"	"Delaware"	"10"	"White"	"2106-3"	7409
	"5 years"	"5"	"2001"	"2001"	"District of Columbia"	"11"	"White"	"2106-3"	1536
	"5 years"	"5"	"2001"	"2001"	"Florida"	"12"	"White"	"2106-3"	146410
	"5 years"	"5"	"2001"	"2001"	"Georgia"	"13"	"White"	"2106-3"	74101
	"5 years"	"5"	"2001"	"2001"	"Hawaii"	"15"	"White"	"2106-3"	4207
	"5 years"	"5"	"2001"	"2001"	"Idaho"	"16"	"White"	"2106-3"	18893
