Year,Race,Hispanic.Origin,Education,Gender.Code,STATEFP,measure1,measure2,attr,min_age,max_age,scenario,mean,lower,upper,source,method
2000,White,Not Hispanic or Latino,666,A,32,YLL,absolute number,attributable,30,150,C,3686.34065632868,1982.19544624384,6095.58969414596,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,32,YLL,age-adjusted rate,attributable,85,150,A,21.8804671544712,14.5365726381585,31.9291991977525,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,32,YLL,age-adjusted rate,attributable,85,150,B,21.6786338618234,14.3532834273034,31.7028564414828,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,32,YLL,age-adjusted rate,attributable,85,150,C,14.0911423017695,7.46232336421073,23.4085305107425,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,32,YLL,crude rate,attributable,30,150,A,583.07805610122,398.682020828954,837.069238212824,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,32,YLL,crude rate,attributable,30,150,B,578.885020803529,394.626014117937,833.018464821734,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,32,YLL,crude rate,attributable,30,150,C,386.658134576134,207.911331334544,639.362869580071,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,33,Deaths,absolute number,attributable,25,150,A,143.91983880798,89.5008512958019,217.28141404319,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,33,Deaths,absolute number,attributable,25,150,B,143.405937263721,89.001592315608,216.781676237624,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,33,Deaths,absolute number,attributable,25,150,C,115.873642697454,61.9352578350404,190.044722492854,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,33,Deaths,age-adjusted rate,attributable,85,150,A,2.26043352840997,1.3141442020453,3.56357123589005,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,33,Deaths,age-adjusted rate,attributable,85,150,B,2.25020780299827,1.30471820449547,3.55282345778759,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,33,Deaths,age-adjusted rate,attributable,85,150,C,1.80540709437379,0.899410896096692,3.0745219837373,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,33,Deaths,crude rate,attributable,25,150,A,18.046601061829,11.2228180034611,27.2456600136918,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,33,Deaths,crude rate,attributable,25,150,B,17.9821611886947,11.1602142115397,27.1829961802184,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,33,Deaths,crude rate,attributable,25,150,C,14.5297925613429,7.76627391378454,23.83035806002,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,33,YLL,absolute number,attributable,25,150,A,3061.50240022004,1892.75844958094,4644.03924800303,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,33,YLL,absolute number,attributable,25,150,B,3051.62752576654,1883.22339912381,4634.40861998634,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,33,YLL,absolute number,attributable,25,150,C,2479.12564051897,1334.30101841923,4072.69179582858,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,33,YLL,age-adjusted rate,attributable,85,150,A,19.5734420480835,11.4393278275705,30.8004814314664,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,33,YLL,age-adjusted rate,attributable,85,150,B,19.484863756096,11.3556616961269,30.7073598904331,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,33,YLL,age-adjusted rate,attributable,85,150,C,15.6334054579185,7.81663510386198,26.588261596449,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,33,YLL,crude rate,attributable,25,150,A,383.892261999529,237.339458749444,582.331972564299,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,33,YLL,crude rate,attributable,25,150,B,382.654017701355,236.143826145006,581.124355162615,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,33,YLL,crude rate,attributable,25,150,C,310.866047288239,167.312570492323,510.688760464529,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,34,Deaths,absolute number,attributable,25,150,A,1877.87693412953,1499.37794279623,2362.96957451292,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,34,Deaths,absolute number,attributable,25,150,B,1563.99395392948,1198.26122542118,2040.87987585458,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,34,Deaths,absolute number,attributable,25,150,C,815.57474706626,471.974605619894,1278.86382870061,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,34,Deaths,age-adjusted rate,attributable,85,150,A,4.7044967881975,3.46822119522835,6.32184881403997,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,34,Deaths,age-adjusted rate,attributable,85,150,B,3.88507444027829,2.72880797135517,5.42608556052073,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,34,Deaths,age-adjusted rate,attributable,85,150,C,1.99570446709081,1.05558994102863,3.32883074603942,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,34,Deaths,crude rate,attributable,25,150,A,47.0286120523733,37.5496723507791,59.1770298636962,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,34,Deaths,crude rate,attributable,25,150,B,39.1678834618102,30.0086556704291,51.1107763148234,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,34,Deaths,crude rate,attributable,25,150,C,20.4248466352619,11.8198963003711,32.027227010833,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,34,YLL,absolute number,attributable,25,150,A,37543.7943377661,30163.0194468442,47049.4400620359,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,34,YLL,absolute number,attributable,25,150,B,31410.6261513386,24107.1687944025,40821.0846413648,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,34,YLL,absolute number,attributable,25,150,C,16466.7435823631,9530.72209092568,25754.0165429697,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,34,YLL,age-adjusted rate,attributable,85,150,A,40.71309372084,30.1123872963246,54.6113112741035,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,34,YLL,age-adjusted rate,attributable,85,150,B,33.6212842934403,23.6669997900959,46.8934141447434,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,34,YLL,age-adjusted rate,attributable,85,150,C,17.2709428730357,9.1686603316357,28.7146612931631,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,34,YLL,crude rate,attributable,25,150,A,940.228034540148,755.387594422618,1178.28267856356,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,34,YLL,crude rate,attributable,25,150,B,786.632033625874,603.727895214049,1022.30285609516,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,34,YLL,crude rate,attributable,25,150,C,412.384902134085,238.682644025815,644.970727728307,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,35,Deaths,absolute number,attributable,25,150,A,64.1080251187866,25.5033552303472,122.057102594343,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,35,Deaths,absolute number,attributable,25,150,B,64.1080251187866,25.5033552303472,122.057102594343,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,35,Deaths,absolute number,attributable,25,150,C,63.9522334994611,25.3492194815841,121.90381760164,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,35,Deaths,age-adjusted rate,attributable,85,150,A,1.04398210488384,0.416134537510152,1.98063680786579,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,35,Deaths,age-adjusted rate,attributable,85,150,B,1.04398210488384,0.416134537510152,1.98063680786579,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,35,Deaths,age-adjusted rate,attributable,85,150,C,1.04144103385593,0.413905633025113,1.97809851095379,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,35,Deaths,crude rate,attributable,25,150,A,10.7851162356727,4.29051823152076,20.5340912690766,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,35,Deaths,crude rate,attributable,25,150,B,10.7851162356727,4.29051823152076,20.5340912690766,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,35,Deaths,crude rate,attributable,25,150,C,10.7589068692188,4.26458743793599,20.5083036011453,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,35,YLL,absolute number,attributable,25,150,A,1323.09207985368,513.34825905754,2538.63082830454,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,35,YLL,absolute number,attributable,25,150,B,1323.09207985368,513.34825905754,2538.63082830454,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,35,YLL,absolute number,attributable,25,150,C,1319.9365534512,510.220755783992,2535.50456751722,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,35,YLL,age-adjusted rate,attributable,85,150,A,9.10781475871472,3.64945165285178,17.2363311716298,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,35,YLL,age-adjusted rate,attributable,85,150,B,9.10781475871472,3.64945165285178,17.2363311716298,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,35,YLL,age-adjusted rate,attributable,85,150,C,9.08563801081427,3.62991364149942,17.2134852996711,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,35,YLL,crude rate,attributable,25,150,A,222.588386481714,86.3623646658445,427.082701611767,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,35,YLL,crude rate,attributable,25,150,B,222.588386481714,86.3623646658445,427.082701611767,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,35,YLL,crude rate,attributable,25,150,C,222.057521290149,85.8362139028135,426.556759876519,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,36,Deaths,absolute number,attributable,25,150,A,3486.51711027433,2651.96646560998,4583.4015937597,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,36,Deaths,absolute number,attributable,25,150,B,3072.23316371694,2257.20172531309,4153.04652034141,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,36,Deaths,absolute number,attributable,25,150,C,1800.08105344815,1028.3586169138,2855.74759427233,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,36,Deaths,age-adjusted rate,attributable,85,150,A,4.29265748855393,3.00723491173821,6.00854857252404,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,36,Deaths,age-adjusted rate,attributable,85,150,B,3.7508094958553,2.50868075080043,5.43830520125445,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,36,Deaths,age-adjusted rate,attributable,85,150,C,2.13901616515307,1.10263198241395,3.63416924166721,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,36,Deaths,crude rate,attributable,25,150,A,41.7318208961906,31.742677883153,54.8609653577877,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,36,Deaths,crude rate,attributable,25,150,B,36.7730546228366,27.0175464935339,49.7098359419203,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,36,Deaths,crude rate,attributable,25,150,C,21.5460465975494,12.3089249990012,34.1818334342042,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,36,YLL,absolute number,attributable,25,150,A,68212.1477608865,52264.0498426723,89191.1251208919,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,36,YLL,absolute number,attributable,25,150,B,60314.2541978796,44431.5374870086,81104.7704862306,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,36,YLL,absolute number,attributable,25,150,C,35681.8919385739,20456.1370758731,56369.8715392822,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,36,YLL,age-adjusted rate,attributable,85,150,A,36.6872519803422,25.7940635225719,51.2419454379237,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,36,YLL,age-adjusted rate,attributable,85,150,B,32.0548272428146,21.5298168388377,46.3985828431377,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,36,YLL,age-adjusted rate,attributable,85,150,C,18.2792470718513,9.47097152228361,30.963182439989,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,36,YLL,crude rate,attributable,25,150,A,816.46440939962,625.573860204679,1067.57200419473,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,36,YLL,crude rate,attributable,25,150,B,721.930675818532,531.822706128731,970.782488284334,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,36,YLL,crude rate,attributable,25,150,C,427.093938311586,244.849464860676,674.718439237345,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,37,Deaths,absolute number,attributable,25,150,A,1757.11291353865,1411.46681080116,2202.70523223652,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,37,Deaths,absolute number,attributable,25,150,B,1454.3417259053,1116.69354909663,1894.5519464206,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,37,Deaths,absolute number,attributable,25,150,C,771.957516677113,449.206134868451,1202.21390947533,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,37,Deaths,age-adjusted rate,attributable,85,150,A,4.28730040468745,3.25633187814019,5.61869541848207,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,37,Deaths,age-adjusted rate,attributable,85,150,B,3.48436617373885,2.50467587894449,4.76635577661595,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,37,Deaths,age-adjusted rate,attributable,85,150,C,1.81638495358128,0.994268276859239,2.94964413275316,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,37,Deaths,crude rate,attributable,25,150,A,44.4694608718859,35.7217613229424,55.7466246946943,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,37,Deaths,crude rate,attributable,25,150,B,36.8068505877918,28.2615645840496,47.9478028998351,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,37,Deaths,crude rate,attributable,25,150,C,19.5368973263629,11.3686232023155,30.425935632892,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,37,YLL,absolute number,attributable,25,150,A,39066.5976901202,31362.100607025,48752.0571527256,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,37,YLL,absolute number,attributable,25,150,B,32461.8196851482,24843.7691139042,42198.0549832616,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,37,YLL,absolute number,attributable,25,150,C,17309.9276580112,10094.224440909,27154.0737592321,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,37,YLL,age-adjusted rate,attributable,85,150,A,37.8068928485265,28.7620244554907,49.475425008163,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,37,YLL,age-adjusted rate,attributable,85,150,B,30.7240762071175,22.1213368555201,41.9422748463004,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,37,YLL,age-adjusted rate,attributable,85,150,C,16.0147304248846,8.77283497743058,25.9793424142929,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,37,YLL,crude rate,attributable,25,150,A,988.707398365093,793.720025081114,1233.82947178447,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,37,YLL,crude rate,attributable,25,150,B,821.551995433081,628.752432475151,1067.959116622,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,37,YLL,crude rate,attributable,25,150,C,438.084055243142,255.467201537451,687.222210504752,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,38,Deaths,absolute number,attributable,25,150,A,45.1001795286823,18.3269279617529,84.7222202619596,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,38,Deaths,absolute number,attributable,25,150,B,45.1001795286823,18.3269279617529,84.7222202619596,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,38,Deaths,absolute number,attributable,25,150,C,41.8756863938555,15.1364553938383,81.660052373464,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,38,Deaths,age-adjusted rate,attributable,85,150,A,1.00236565322242,0.378130456426516,1.93540420270387,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,38,Deaths,age-adjusted rate,attributable,85,150,B,1.00236565322242,0.378130456426516,1.93540420270387,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,38,Deaths,age-adjusted rate,attributable,85,150,C,0.929657438695326,0.312750556800287,1.86186777298647,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,38,Deaths,crude rate,attributable,25,150,A,11.6846805712989,4.74819172172252,21.9500696315997,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,38,Deaths,crude rate,attributable,25,150,B,11.6846805712989,4.74819172172252,21.9500696315997,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,38,Deaths,crude rate,attributable,25,150,C,10.8492698771832,3.92159517117296,21.156714616017,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,38,YLL,absolute number,attributable,25,150,A,919.319428496626,378.274068668638,1711.96547888431,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,38,YLL,absolute number,attributable,25,150,B,919.319428496626,378.274068668638,1711.96547888431,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,38,YLL,absolute number,attributable,25,150,C,852.079075638525,311.032932258927,1645.76800403103,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,38,YLL,age-adjusted rate,attributable,85,150,A,8.68516600050309,3.28118980838464,16.7548151281415,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,38,YLL,age-adjusted rate,attributable,85,150,B,8.68516600050309,3.28118980838464,16.7548151281415,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,38,YLL,age-adjusted rate,attributable,85,150,C,8.05537356423941,2.71388402583604,16.1187377483558,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,38,YLL,crude rate,attributable,25,150,A,238.179847114368,98.0043030202935,443.540801364928,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,38,YLL,crude rate,attributable,25,150,B,238.179847114368,98.0043030202935,443.540801364928,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,38,YLL,crude rate,attributable,25,150,C,220.759028553133,80.5832814543164,426.390174552119,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,39,Deaths,absolute number,attributable,25,150,A,3385.66746221594,2777.25640188597,4166.10453721322,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,39,Deaths,absolute number,attributable,25,150,B,2607.44893778148,2012.64805078145,3380.01183307353,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,39,Deaths,absolute number,attributable,25,150,C,1350.45219396096,786.762562205361,2101.90042130913,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,39,Deaths,age-adjusted rate,attributable,85,150,A,5.09968133566249,3.90914272113054,6.64139296650904,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,39,Deaths,age-adjusted rate,attributable,85,150,B,3.8649095173965,2.77738449382339,5.31484170674477,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,39,Deaths,age-adjusted rate,attributable,85,150,C,1.97050200735369,1.06618984182261,3.23709671304099,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,39,Deaths,crude rate,attributable,25,150,A,52.6330940808061,43.1748242018171,64.7656553706843,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,39,Deaths,crude rate,attributable,25,150,B,40.5350220553934,31.2883339520291,52.5451724925046,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,39,Deaths,crude rate,attributable,25,150,C,20.9939334472787,12.230896394269,32.6758383266742,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,39,YLL,absolute number,attributable,25,150,A,72444.1054848756,59420.8095395908,88780.166926175,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,39,YLL,absolute number,attributable,25,150,B,56094.1218821344,43318.3925343089,72443.5791975608,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,39,YLL,absolute number,attributable,25,150,C,29196.7405474613,17150.5549374219,45696.217923644,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,39,YLL,age-adjusted rate,attributable,85,150,A,44.3844604535773,34.0531576633594,57.7115199344745,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,39,YLL,age-adjusted rate,attributable,85,150,B,33.6367035367645,24.2217373086635,46.1533820827046,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,39,YLL,age-adjusted rate,attributable,85,150,C,17.1494173109046,9.28420181720094,28.132438787439,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,39,YLL,crude rate,attributable,25,150,A,1126.20553026483,923.747265128034,1380.16356611605,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,39,YLL,crude rate,attributable,25,150,B,872.031062516168,673.421431706501,1126.19734867876,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,39,YLL,crude rate,attributable,25,150,C,453.888283252021,266.620033311997,710.386759465739,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,40,Deaths,absolute number,attributable,25,150,A,747.69638365273,550.561398954196,1006.44385542074,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,40,Deaths,absolute number,attributable,25,150,B,728.498605044615,531.552437578263,986.382310554463,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,40,Deaths,absolute number,attributable,25,150,C,449.319107813716,259.67111902566,706.20292755492,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,40,Deaths,age-adjusted rate,attributable,85,150,A,3.39214570706901,2.30469817156873,4.89708234900143,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,40,Deaths,age-adjusted rate,attributable,85,150,B,3.30070024359129,2.22122319363677,4.79901140319662,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,40,Deaths,age-adjusted rate,attributable,85,150,C,2.02528822385348,1.06337918939116,3.36409591220715,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,40,Deaths,crude rate,attributable,25,150,A,41.8596116701786,30.823054470619,56.3455299194233,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,40,Deaths,crude rate,attributable,25,150,B,40.7848284091711,29.7588420993317,55.2223889012688,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,40,Deaths,crude rate,attributable,25,150,C,25.1550278699875,14.5376284305039,39.5366099851595,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,40,YLL,absolute number,attributable,25,150,A,16575.3074161612,12177.7488177269,22266.9909157241,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,40,YLL,absolute number,attributable,25,150,B,16160.3292228702,11770.3590231507,21845.4873366786,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,40,YLL,absolute number,attributable,25,150,C,9998.16259647903,5758.74839326137,15740.7642126393,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,40,YLL,age-adjusted rate,attributable,85,150,A,29.29706803608,19.9731453525814,42.1785318784319,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,40,YLL,age-adjusted rate,attributable,85,150,B,28.5070789059646,19.2502896133596,41.3150550353198,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,40,YLL,age-adjusted rate,attributable,85,150,C,17.49185585262,9.23684324624328,29.0094533527896,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,40,YLL,crude rate,attributable,25,150,A,927.96480887701,681.768492762672,1246.61241270429,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,40,YLL,crude rate,attributable,25,150,B,904.732349281728,658.960867940359,1223.0146308744,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,40,YLL,crude rate,attributable,25,150,C,559.744854802319,322.402216619716,881.243097785204,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,41,Deaths,absolute number,attributable,25,150,A,243.818062854229,130.462610811372,423.448776760853,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,41,Deaths,absolute number,attributable,25,150,B,243.818062854229,130.462610811372,423.448776760853,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,41,Deaths,absolute number,attributable,25,150,C,202.487620030347,90.2452581567758,383.209251338732,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,41,Deaths,age-adjusted rate,attributable,85,150,A,1.21971103834099,0.659657745899566,2.06601067376129,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,41,Deaths,age-adjusted rate,attributable,85,150,B,1.21971103834099,0.659657745899566,2.06601067376129,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,41,Deaths,age-adjusted rate,attributable,85,150,C,1.0006902689553,0.452910465845959,1.82657994156509,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,41,Deaths,crude rate,attributable,25,150,A,12.2367112713558,6.54764163703687,21.2519956838853,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,41,Deaths,crude rate,attributable,25,150,B,12.2367112713558,6.54764163703687,21.2519956838853,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,41,Deaths,crude rate,attributable,25,150,C,10.1624240358957,4.52921803555489,19.2324592782447,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,41,YLL,absolute number,attributable,25,150,A,5010.61841597625,2664.08109800662,8728.68321673629,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,41,YLL,absolute number,attributable,25,150,B,5010.61841597625,2664.08109800662,8728.68321673629,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,41,YLL,absolute number,attributable,25,150,C,4174.79187195283,1851.37388367888,7897.53079116123,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,41,YLL,age-adjusted rate,attributable,85,150,A,10.8648309571895,5.88465554232547,18.3796157856119,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,41,YLL,age-adjusted rate,attributable,85,150,B,10.8648309571895,5.88465554232547,18.3796157856119,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,41,YLL,age-adjusted rate,attributable,85,150,C,8.91388938260502,4.04279357172978,16.2638987891973,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,41,YLL,crude rate,attributable,25,150,A,251.472307381495,133.704577988029,438.074091197211,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,41,YLL,crude rate,attributable,25,150,B,251.472307381495,133.704577988029,438.074091197211,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,41,YLL,crude rate,attributable,25,150,C,209.523946491332,92.9165272035302,396.360314394999,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,42,Deaths,absolute number,attributable,25,150,A,3480.48263672425,2778.16593559566,4377.61037210686,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,42,Deaths,absolute number,attributable,25,150,B,2873.23551962173,2182.5437449116,3771.83407066564,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,42,Deaths,absolute number,attributable,25,150,C,1531.14067883455,887.018220749796,2384.69757028736,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,42,Deaths,age-adjusted rate,attributable,85,150,A,4.28504697892567,3.20721114113981,5.69412037650309,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,42,Deaths,age-adjusted rate,attributable,85,150,B,3.48609944573873,2.47628659207466,4.84007320446892,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,42,Deaths,age-adjusted rate,attributable,85,150,C,1.82476637510256,0.973321869813179,3.00148155791009,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,42,Deaths,crude rate,attributable,25,150,A,48.3841670135004,38.620863440247,60.8556494806701,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,42,Deaths,crude rate,attributable,25,150,B,39.9424797537106,30.3407808887857,52.4344088652198,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,42,Deaths,crude rate,attributable,25,150,C,21.2852566894631,12.3309443592482,33.1510360948293,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,42,YLL,absolute number,attributable,25,150,A,70562.7142116012,56684.7505638135,88420.6966411031,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,42,YLL,absolute number,attributable,25,150,B,58593.1518198315,44863.7443801148,76627.9544934936,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,42,YLL,absolute number,attributable,25,150,C,31401.8161085017,18241.6861816517,49084.8788976729,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,42,YLL,age-adjusted rate,attributable,85,150,A,37.3896992367663,28.0096762734923,49.6141983795573,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,42,YLL,age-adjusted rate,attributable,85,150,B,30.4180558237663,21.6311948027467,42.1486880402973,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,42,YLL,age-adjusted rate,attributable,85,150,C,15.9226008234221,8.5407412111396,26.1634409200846,nvss,GBD
2000,White,Not Hispanic or Latino,666,A,42,YLL,crude rate,attributable,25,150,A,980.93238946691,788.006930262831,1229.18635151121,nvss,GBD
