Year,STATEFP,Race,Hispanic.Origin,Gender.Code,Education,rural_urban_class,source,measure1,measure2,scenario,method,mean,lower,upper,attr,min_age,max_age
1994,1,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_gee,72.3911138480524,69.2588060373194,75.5234216587855,attributable,25,150
1994,1,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_gee,75.1753874575929,71.6950454456673,78.307695268326,attributable,25,150
1994,1,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,67.0207830403867,63.8293171813208,69.1484269464308,attributable,25,150
1994,1,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,72.3398928054969,69.1484269464308,74.4675367115409,attributable,25,150
1994,1,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,66.4791892784606,63.313513598534,68.5896397317451,attributable,25,150
1994,1,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,71.7553154116719,68.5896397317451,73.8657658649564,attributable,25,150
1994,1,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,66.1747315227762,63.0235538312155,68.2755166504834,attributable,25,150
1994,1,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,71.4266943420443,68.2755166504834,73.5274794697515,attributable,25,150
1994,1,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,65.9930299926841,62.8505047549373,68.0880468178486,attributable,25,150
1994,1,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,71.2305720555956,68.0880468178486,73.3255888807602,attributable,25,150
1994,1,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,65.9135273847535,62.7747879854797,68.0060203176028,attributable,25,150
1994,1,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,71.1447597168769,68.0060203176028,73.2372526497263,attributable,25,150
