Year,STATEFP,Race,Hispanic.Origin,Gender.Code,Education,source,measure1,measure2,lower,mean,upper,method,attr,min_age,max_age
2001,4,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,absolute number,24.0286161160255,103.770311058989,213.487523534039,EPA,attributable,25,150
2001,4,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,age-adjusted rate,2.83257389492465,12.232792465225,25.1666256239919,EPA,attributable,25,150
2001,4,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,crude rate,17.2825467986432,74.6366435972415,153.550587290907,EPA,attributable,25,150
2001,4,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,absolute number,758.672809284962,3276.41479772907,6740.59539861879,EPA,attributable,25,150
2001,4,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,age-adjusted rate,23.1857315928324,100.130218398795,205.998730645894,EPA,attributable,25,150
2001,4,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,crude rate,545.674302174261,2356.55652410854,4848.16332596256,EPA,attributable,25,150
2001,4,American Indian or Alaska Native,All Origins,F,666,nvss,Deaths,absolute number,10.6811685419884,46.1282498651296,94.9007320676925,EPA,attributable,25,150
2001,4,American Indian or Alaska Native,All Origins,F,666,nvss,Deaths,age-adjusted rate,2.64370128578386,11.417225840039,23.4889269280721,EPA,attributable,25,150
2001,4,American Indian or Alaska Native,All Origins,F,666,nvss,Deaths,crude rate,14.6257271559474,63.1634258046414,129.947599709287,EPA,attributable,25,150
2001,4,American Indian or Alaska Native,All Origins,F,666,nvss,YLL,absolute number,295.637443316839,1276.75523527209,2626.69853837603,EPA,attributable,25,150
2001,4,American Indian or Alaska Native,All Origins,F,666,nvss,YLL,age-adjusted rate,21.296171655214,91.9707542691321,189.213593285629,EPA,attributable,25,150
2001,4,American Indian or Alaska Native,All Origins,F,666,nvss,YLL,crude rate,404.816436145199,1748.26131079294,3596.7390639135,EPA,attributable,25,150
2001,4,American Indian or Alaska Native,All Origins,M,666,nvss,Deaths,absolute number,13.347497810686,57.6421170563933,118.586630571387,EPA,attributable,25,150
2001,4,American Indian or Alaska Native,All Origins,M,666,nvss,Deaths,age-adjusted rate,3.15624046890246,13.6304485789798,28.0418043732918,EPA,attributable,25,150
2001,4,American Indian or Alaska Native,All Origins,M,666,nvss,Deaths,crude rate,20.2222559400733,87.3312481916146,179.665824149123,EPA,attributable,25,150
2001,4,American Indian or Alaska Native,All Origins,M,666,nvss,YLL,absolute number,463.038003023871,1999.66249483047,4113.88841443701,EPA,attributable,25,150
2001,4,American Indian or Alaska Native,All Origins,M,666,nvss,YLL,age-adjusted rate,26.4238630798859,114.113328980168,234.764368106106,EPA,attributable,25,150
2001,4,American Indian or Alaska Native,All Origins,M,666,nvss,YLL,crude rate,701.530214871631,3029.60804622518,6232.78651966095,EPA,attributable,25,150
2001,4,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,absolute number,7.22369878373934,30.6804301726785,62.161458746118,EPA,attributable,25,150
2001,4,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,age-adjusted rate,1.99937864127236,8.49174344456095,17.2050768793249,EPA,attributable,25,150
2001,4,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,crude rate,9.27399320050755,39.3884226527481,79.8046766627099,EPA,attributable,25,150
2001,4,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,absolute number,186.117251467997,790.475559480469,1601.57838739227,EPA,attributable,25,150
2001,4,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,age-adjusted rate,16.7754809162406,71.2486755431124,144.356568032503,EPA,attributable,25,150
2001,4,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,crude rate,238.942704601239,1014.83536111599,2056.15260539243,EPA,attributable,25,150
2001,4,Asian or Pacific Islander,All Origins,F,666,nvss,Deaths,absolute number,3.78150300547246,16.0694298918892,32.5742416706681,EPA,attributable,25,150
2001,4,Asian or Pacific Islander,All Origins,F,666,nvss,Deaths,age-adjusted rate,2.39565668639022,10.180300560722,20.6364241280504,EPA,attributable,25,150
2001,4,Asian or Pacific Islander,All Origins,F,666,nvss,Deaths,crude rate,8.89639816842906,37.8050860864094,76.6344555372608,EPA,attributable,25,150
2001,4,Asian or Pacific Islander,All Origins,F,666,nvss,YLL,absolute number,91.8959711699381,390.510298134192,791.601003388945,EPA,attributable,25,150
2001,4,Asian or Pacific Islander,All Origins,F,666,nvss,YLL,age-adjusted rate,20.3242146241082,86.3673892463326,175.074799087595,EPA,attributable,25,150
2001,4,Asian or Pacific Islander,All Origins,F,666,nvss,YLL,crude rate,216.195292829102,918.718058942719,1862.32767936043,EPA,attributable,25,150
2001,4,Asian or Pacific Islander,All Origins,M,666,nvss,Deaths,absolute number,3.44606972578465,14.6266696710271,29.6175119277329,EPA,attributable,25,150
2001,4,Asian or Pacific Islander,All Origins,M,666,nvss,Deaths,age-adjusted rate,1.39841923562662,5.93552012835825,12.0188219295859,EPA,attributable,25,150
2001,4,Asian or Pacific Islander,All Origins,M,666,nvss,Deaths,crude rate,9.7385116311102,41.3346229328748,83.6983889892413,EPA,attributable,25,150
2001,4,Asian or Pacific Islander,All Origins,M,666,nvss,YLL,absolute number,94.4605884739138,400.933217978974,811.848809933697,EPA,attributable,25,150
2001,4,Asian or Pacific Islander,All Origins,M,666,nvss,YLL,age-adjusted rate,11.3972589532343,48.3750925341932,97.9546207278258,EPA,attributable,25,150
2001,4,Asian or Pacific Islander,All Origins,M,666,nvss,YLL,crude rate,266.943391380528,1133.02780189616,2294.26555681257,EPA,attributable,25,150
2001,4,Black or African American,All Origins,A,666,nvss,Deaths,absolute number,24.9588690417118,106.035200201948,214.894230974526,EPA,attributable,25,150
2001,4,Black or African American,All Origins,A,666,nvss,Deaths,age-adjusted rate,5.24435426498092,22.2801022549478,45.1535474162558,EPA,attributable,25,150
2001,4,Black or African American,All Origins,A,666,nvss,Deaths,crude rate,24.1050675491219,102.407911960313,207.543055933366,EPA,attributable,25,150
2001,4,Black or African American,All Origins,A,666,nvss,YLL,absolute number,720.724132199596,3061.92269851815,6205.38766700435,EPA,attributable,25,150
2001,4,Black or African American,All Origins,A,666,nvss,YLL,age-adjusted rate,43.9926650042826,186.898333948965,378.773970039104,EPA,attributable,25,150
2001,4,Black or African American,All Origins,A,666,nvss,YLL,crude rate,696.069355623415,2957.1794040275,5993.11165228057,EPA,attributable,25,150
2001,4,Black or African American,All Origins,F,666,nvss,Deaths,absolute number,11.6968810529019,49.6692961607866,100.616348774455,EPA,attributable,25,150
2001,4,Black or African American,All Origins,F,666,nvss,Deaths,age-adjusted rate,4.59242070787396,19.5011219830889,39.5039157509293,EPA,attributable,25,150
2001,4,Black or African American,All Origins,F,666,nvss,Deaths,crude rate,23.7394078846037,100.80633252311,204.205935976732,EPA,attributable,25,150
2001,4,Black or African American,All Origins,F,666,nvss,YLL,absolute number,298.04577463579,1265.61292560835,2563.78409559594,EPA,attributable,25,150
2001,4,Black or African American,All Origins,F,666,nvss,YLL,age-adjusted rate,38.1364987150705,161.94172110046,328.049437999554,EPA,attributable,25,150
2001,4,Black or African American,All Origins,F,666,nvss,YLL,crude rate,604.898876919529,2568.62503167794,5203.3286564295,EPA,attributable,25,150
2001,4,Black or African American,All Origins,M,666,nvss,Deaths,absolute number,13.2548165836464,56.3363845182542,114.219855157859,EPA,attributable,25,150
2001,4,Black or African American,All Origins,M,666,nvss,Deaths,age-adjusted rate,6.69708004359887,28.4643151494987,57.710305362069,EPA,attributable,25,150
2001,4,Black or African American,All Origins,M,666,nvss,Deaths,crude rate,24.4238374491365,103.807599996783,210.465920688887,EPA,attributable,25,150
2001,4,Black or African American,All Origins,M,666,nvss,YLL,absolute number,421.319040737366,1790.71444210906,3630.60473184091,EPA,attributable,25,150
2001,4,Black or African American,All Origins,M,666,nvss,YLL,age-adjusted rate,56.9844722578738,242.198684563481,491.048527640268,EPA,attributable,25,150
2001,4,Black or African American,All Origins,M,666,nvss,YLL,crude rate,776.338752049688,3299.63965747017,6689.8926328375,EPA,attributable,25,150
2001,4,White,Hispanic or Latino,A,666,nvss,Deaths,absolute number,95.9271995979783,408.258670351945,828.746033933645,EPA,attributable,25,150
2001,4,White,Hispanic or Latino,A,666,nvss,Deaths,age-adjusted rate,4.7279823710793,20.1219237541982,40.8465654679941,EPA,attributable,25,150
2001,4,White,Hispanic or Latino,A,666,nvss,Deaths,crude rate,15.2237606782854,64.7911365944225,131.522981350015,EPA,attributable,25,150
2001,4,White,Hispanic or Latino,A,666,nvss,YLL,absolute number,2686.40463803584,11433.1283530446,23208.7165959557,EPA,attributable,25,150
2001,4,White,Hispanic or Latino,A,666,nvss,YLL,age-adjusted rate,40.4967449030124,172.350983839564,349.864447896396,EPA,attributable,25,150
2001,4,White,Hispanic or Latino,A,666,nvss,YLL,crude rate,426.335611441696,1814.45106893894,3683.25092974389,EPA,attributable,25,150
2001,4,White,Hispanic or Latino,F,666,nvss,Deaths,absolute number,41.1679320754987,175.267293051626,355.894022787977,EPA,attributable,25,150
2001,4,White,Hispanic or Latino,F,666,nvss,Deaths,age-adjusted rate,4.56403515032882,19.4308056261754,39.4557789985029,EPA,attributable,25,150
2001,4,White,Hispanic or Latino,F,666,nvss,Deaths,crude rate,13.3319727827232,56.7591973378843,115.25401413512,EPA,attributable,25,150
2001,4,White,Hispanic or Latino,F,666,nvss,YLL,absolute number,980.586046926152,4174.72176483763,8477.10087284196,EPA,attributable,25,150
2001,4,White,Hispanic or Latino,F,666,nvss,YLL,age-adjusted rate,38.4452475082314,163.675805943087,332.356596578411,EPA,attributable,25,150
2001,4,White,Hispanic or Latino,F,666,nvss,YLL,crude rate,317.556550199375,1351.95707285433,2745.2551637975,EPA,attributable,25,150
2001,4,White,Hispanic or Latino,M,666,nvss,Deaths,absolute number,54.8335733704071,233.288063514436,473.41842511469,EPA,attributable,25,150
2001,4,White,Hispanic or Latino,M,666,nvss,Deaths,age-adjusted rate,5.02792401505186,21.3911766983656,43.4097528666042,EPA,attributable,25,150
2001,4,White,Hispanic or Latino,M,666,nvss,Deaths,crude rate,17.0648857136122,72.602128541421,147.333664810189,EPA,attributable,25,150
2001,4,White,Hispanic or Latino,M,666,nvss,YLL,absolute number,1709.80839410582,7274.33695679849,14762.0289437913,EPA,attributable,25,150
2001,4,White,Hispanic or Latino,M,666,nvss,YLL,age-adjusted rate,44.3500273081492,188.68607956005,382.906288820287,EPA,attributable,25,150
2001,4,White,Hispanic or Latino,M,666,nvss,YLL,crude rate,532.113503537185,2263.86356350553,4594.12584923359,EPA,attributable,25,150
2001,4,White,Not Hispanic or Latino,A,666,nvss,Deaths,absolute number,803.208549814159,3422.52563118629,6955.21795304794,EPA,attributable,25,150
2001,4,White,Not Hispanic or Latino,A,666,nvss,Deaths,age-adjusted rate,4.84726795340029,20.6545346355923,41.9739121309455,EPA,attributable,25,150
2001,4,White,Not Hispanic or Latino,A,666,nvss,Deaths,crude rate,33.6371568451497,143.330186773279,291.273987600113,EPA,attributable,25,150
2001,4,White,Not Hispanic or Latino,A,666,nvss,YLL,absolute number,16060.1119475225,68433.2167440631,139069.21056955,EPA,attributable,25,150
2001,4,White,Not Hispanic or Latino,A,666,nvss,YLL,age-adjusted rate,41.1869279148355,175.500268879063,356.649665308512,EPA,attributable,25,150
2001,4,White,Not Hispanic or Latino,A,666,nvss,YLL,crude rate,672.573150092173,2865.87941023632,5824.00778644778,EPA,attributable,25,150
2001,4,White,Not Hispanic or Latino,F,666,nvss,Deaths,absolute number,392.358313661996,1671.68265269332,3396.83054982933,EPA,attributable,25,150
2001,4,White,Not Hispanic or Latino,F,666,nvss,Deaths,age-adjusted rate,4.69110286718293,19.9869226979737,40.6130849705056,EPA,attributable,25,150
2001,4,White,Not Hispanic or Latino,F,666,nvss,Deaths,crude rate,31.8800255507686,135.828103610798,276.000382684587,EPA,attributable,25,150
2001,4,White,Not Hispanic or Latino,F,666,nvss,YLL,absolute number,6951.97620879377,29619.604390972,60186.529367288,EPA,attributable,25,150
2001,4,White,Not Hispanic or Latino,F,666,nvss,YLL,age-adjusted rate,39.2492409558286,167.225398194982,339.799148110379,EPA,attributable,25,150
2001,4,White,Not Hispanic or Latino,F,666,nvss,YLL,crude rate,564.864236203255,2406.661747459,4890.29549580072,EPA,attributable,25,150
2001,4,White,Not Hispanic or Latino,M,666,nvss,Deaths,absolute number,410.70195226073,1750.23348307908,3557.19093395725,EPA,attributable,25,150
2001,4,White,Not Hispanic or Latino,M,666,nvss,Deaths,age-adjusted rate,5.16458569020932,22.0092228719113,44.73175083228,EPA,attributable,25,150
2001,4,White,Not Hispanic or Latino,M,666,nvss,Deaths,crude rate,35.4932476954327,151.256818229899,307.415774928529,EPA,attributable,25,150
2001,4,White,Not Hispanic or Latino,M,666,nvss,YLL,absolute number,9099.47790939632,38778.0258357607,78812.823130921,EPA,attributable,25,150
2001,4,White,Not Hispanic or Latino,M,666,nvss,YLL,age-adjusted rate,45.0724489951683,192.079216963734,390.383600697078,EPA,attributable,25,150
2001,4,White,Not Hispanic or Latino,M,666,nvss,YLL,crude rate,786.385410538024,3351.23334221401,6811.07805201339,EPA,attributable,25,150
2001,5,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,absolute number,0.942611835809921,3.96113355197797,7.94810096065069,EPA,attributable,25,150
2001,5,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,age-adjusted rate,2.10036703499208,8.8263631090808,17.7102902958943,EPA,attributable,25,150
2001,5,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,crude rate,7.71620690741586,32.425782187115,65.0630399529362,EPA,attributable,25,150
2001,5,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,absolute number,23.9701284214286,100.729564735158,202.116071001357,EPA,attributable,25,150
2001,5,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,age-adjusted rate,18.4915328257988,77.7068866749771,155.920564789378,EPA,attributable,25,150
2001,5,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,crude rate,196.219125912153,824.570765677456,1654.51924526323,EPA,attributable,25,150
2001,5,American Indian or Alaska Native,All Origins,F,666,nvss,Deaths,absolute number,0.324405397937111,1.3634438598171,2.73613599023094,EPA,attributable,25,150
2001,5,American Indian or Alaska Native,All Origins,F,666,nvss,Deaths,age-adjusted rate,2.47429248560793,10.3992070364616,20.8689521298972,EPA,attributable,25,150
2001,5,American Indian or Alaska Native,All Origins,F,666,nvss,Deaths,crude rate,5.14276153990347,21.6145190205628,43.3756498134264,EPA,attributable,25,150
2001,5,American Indian or Alaska Native,All Origins,F,666,nvss,YLL,absolute number,6.5777921756095,27.6458111055427,55.4791443742673,EPA,attributable,25,150
2001,5,American Indian or Alaska Native,All Origins,F,666,nvss,YLL,age-adjusted rate,20.805196470372,87.4421867213083,175.477495776584,EPA,attributable,25,150
2001,5,American Indian or Alaska Native,All Origins,F,666,nvss,YLL,crude rate,104.27698439457,438.265870411266,879.50450815262,EPA,attributable,25,150
2001,5,American Indian or Alaska Native,All Origins,M,666,nvss,Deaths,absolute number,0.618860715226847,2.60023611787724,5.21670643984627,EPA,attributable,25,150
2001,5,American Indian or Alaska Native,All Origins,M,666,nvss,Deaths,age-adjusted rate,1.44325414697381,6.06404877204362,12.1659575694561,EPA,attributable,25,150
2001,5,American Indian or Alaska Native,All Origins,M,666,nvss,Deaths,crude rate,10.4749613274687,44.0121211556744,88.2990257252247,EPA,attributable,25,150
2001,5,American Indian or Alaska Native,All Origins,M,666,nvss,YLL,absolute number,17.4157285950717,73.1747958754392,146.806448173435,EPA,attributable,25,150
2001,5,American Indian or Alaska Native,All Origins,M,666,nvss,YLL,age-adjusted rate,14.4183705094229,60.5809463051714,121.54012112568,EPA,attributable,25,150
2001,5,American Indian or Alaska Native,All Origins,M,666,nvss,YLL,crude rate,294.782136003245,1238.57135875828,2484.87556150026,EPA,attributable,25,150
2001,5,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,absolute number,1.46885995707044,6.15029233455105,12.3003293601893,EPA,attributable,25,150
2001,5,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,age-adjusted rate,1.82677677944128,7.64893288121322,15.2975482424401,EPA,attributable,25,150
2001,5,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,crude rate,9.48875941259977,39.7305706366347,79.4594919908872,EPA,attributable,25,150
2001,5,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,absolute number,35.4595189551282,148.473247273725,296.940331174836,EPA,attributable,25,150
2001,5,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,age-adjusted rate,16.8051817415971,70.3653060651344,140.727691148824,EPA,attributable,25,150
2001,5,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,crude rate,229.066659916849,959.129504352225,1918.21919363589,EPA,attributable,25,150
2001,5,Asian or Pacific Islander,All Origins,F,666,nvss,Deaths,absolute number,0.748641573578898,3.13553314335418,6.27253415341826,EPA,attributable,25,150
2001,5,Asian or Pacific Islander,All Origins,F,666,nvss,Deaths,age-adjusted rate,2.98722674863513,12.5113923773731,25.0286418308878,EPA,attributable,25,150
2001,5,Asian or Pacific Islander,All Origins,F,666,nvss,Deaths,crude rate,8.86176105088657,37.1156858825069,74.2487470811821,EPA,attributable,25,150
2001,5,Asian or Pacific Islander,All Origins,F,666,nvss,YLL,absolute number,15.469735818887,64.7918457789756,129.614023175939,EPA,attributable,25,150
2001,5,Asian or Pacific Islander,All Origins,F,666,nvss,YLL,age-adjusted rate,27.4805816338039,115.096833454657,230.247548275741,EPA,attributable,25,150
2001,5,Asian or Pacific Islander,All Origins,F,666,nvss,YLL,crude rate,183.117138007658,766.948932042798,1534.25690312427,EPA,attributable,25,150
2001,5,Asian or Pacific Islander,All Origins,M,666,nvss,Deaths,absolute number,0.720646094225504,3.01641864085926,6.03087573430311,EPA,attributable,25,150
2001,5,Asian or Pacific Islander,All Origins,M,666,nvss,Deaths,crude rate,10.2480957654366,42.8956006948132,85.7633068018076,EPA,attributable,25,150
