Year,STATEFP,Race,Hispanic.Origin,Gender.Code,Education,source,measure1,measure2,scenario,lower,mean,upper,method,attr,min_age,max_age
1993,38,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,age-adjusted rate,A,469.613702959499,620.855387565917,768.421682106451,burnett,attributable,25,150
1993,38,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,age-adjusted rate,B,469.613702959499,620.855387565917,768.421682106451,burnett,attributable,25,150
1993,38,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,crude rate,A,183.860023420088,243.073158596059,300.847329577986,burnett,attributable,25,150
1993,38,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,crude rate,B,183.860023420088,243.073158596059,300.847329577986,burnett,attributable,25,150
1993,38,Black or African American,All Origins,A,666,nvss,Deaths,absolute number,A,0.136359674723534,0.180300771172218,0.223186492498911,burnett,attributable,25,150
1993,38,Black or African American,All Origins,A,666,nvss,Deaths,absolute number,B,0.136359674723534,0.180300771172218,0.223186492498911,burnett,attributable,25,150
1993,38,Black or African American,All Origins,A,666,nvss,Deaths,age-adjusted rate,A,2.30020201548487,3.04142847278468,3.76485218900566,burnett,attributable,25,150
1993,38,Black or African American,All Origins,A,666,nvss,Deaths,age-adjusted rate,B,2.30020201548487,3.04142847278468,3.76485218900566,burnett,attributable,25,150
1993,38,Black or African American,All Origins,A,666,nvss,Deaths,crude rate,A,10.1760951286219,13.4552814307625,16.6557083954411,burnett,attributable,25,150
1993,38,Black or African American,All Origins,A,666,nvss,Deaths,crude rate,B,10.1760951286219,13.4552814307625,16.6557083954411,burnett,attributable,25,150
1993,38,Black or African American,All Origins,A,666,nvss,YLL,absolute number,A,4.52856669122491,5.98787044914939,7.41212472023778,burnett,attributable,25,150
1993,38,Black or African American,All Origins,A,666,nvss,YLL,absolute number,B,4.52856669122491,5.98787044914939,7.41212472023778,burnett,attributable,25,150
1993,38,Black or African American,All Origins,A,666,nvss,YLL,age-adjusted rate,A,113.439967030082,149.995323608269,185.672695406236,burnett,attributable,25,150
1993,38,Black or African American,All Origins,A,666,nvss,YLL,age-adjusted rate,B,113.439967030082,149.995323608269,185.672695406236,burnett,attributable,25,150
1993,38,Black or African American,All Origins,A,666,nvss,YLL,crude rate,A,337.952738151112,446.856003667864,553.14363583864,burnett,attributable,25,150
1993,38,Black or African American,All Origins,A,666,nvss,YLL,crude rate,B,337.952738151112,446.856003667864,553.14363583864,burnett,attributable,25,150
1993,38,White,All Origins,A,666,nvss,Deaths,absolute number,A,314.92237051416,416.664326199873,516.090955734119,burnett,attributable,25,150
1993,38,White,All Origins,A,666,nvss,Deaths,absolute number,B,314.92237051416,416.664326199873,516.090955734119,burnett,attributable,25,150
1993,38,White,All Origins,A,666,nvss,Deaths,age-adjusted rate,A,44.0529901474538,58.2851876381808,72.1935051835986,burnett,attributable,25,150
1993,38,White,All Origins,A,666,nvss,Deaths,age-adjusted rate,B,44.0529901474538,58.2851876381808,72.1935051835986,burnett,attributable,25,150
1993,38,White,All Origins,A,666,nvss,Deaths,crude rate,A,81.5069221647777,107.839359741151,133.572554056065,burnett,attributable,25,150
1993,38,White,All Origins,A,666,nvss,Deaths,crude rate,B,81.5069221647777,107.839359741151,133.572554056065,burnett,attributable,25,150
1993,38,White,All Origins,A,666,nvss,YLL,absolute number,A,5614.36416369365,7428.19653455183,9200.75179908428,burnett,attributable,25,150
1993,38,White,All Origins,A,666,nvss,YLL,absolute number,B,5614.36416369365,7428.19653455183,9200.75179908428,burnett,attributable,25,150
1993,38,White,All Origins,A,666,nvss,YLL,age-adjusted rate,A,843.220668849502,1115.63993135949,1381.8597903058,burnett,attributable,25,150
1993,38,White,All Origins,A,666,nvss,YLL,age-adjusted rate,B,843.220668849502,1115.63993135949,1381.8597903058,burnett,attributable,25,150
1993,38,White,All Origins,A,666,nvss,YLL,crude rate,A,1453.08681040276,1922.53549907521,2381.30101561547,burnett,attributable,25,150
1993,38,White,All Origins,A,666,nvss,YLL,crude rate,B,1453.08681040276,1922.53549907521,2381.30101561547,burnett,attributable,25,150
1993,39,All,All Origins,A,666,nvss,Deaths,absolute number,A,10749.2571838389,14082.3767462237,17273.4393716911,burnett,attributable,25,150
1993,39,All,All Origins,A,666,nvss,Deaths,absolute number,B,8144.74991091508,10727.6558573638,13228.3421791348,burnett,attributable,25,150
1993,39,All,All Origins,A,666,nvss,Deaths,age-adjusted rate,A,99.2561005116964,130.03333884952,159.498857003528,burnett,attributable,25,150
1993,39,All,All Origins,A,666,nvss,Deaths,age-adjusted rate,B,75.2066958650726,99.0566389679702,122.147385487191,burnett,attributable,25,150
1993,39,All,All Origins,A,666,nvss,Deaths,crude rate,A,150.480734248882,197.141658860592,241.81390352848,burnett,attributable,25,150
1993,39,All,All Origins,A,666,nvss,Deaths,crude rate,B,114.019780707332,150.178333495683,185.185879355876,burnett,attributable,25,150
1993,39,All,All Origins,A,666,nvss,YLL,absolute number,A,218718.6748346,286538.75591389,351468.357729148,burnett,attributable,25,150
1993,39,All,All Origins,A,666,nvss,YLL,absolute number,B,165723.907885734,218279.145533133,269161.433408531,burnett,attributable,25,150
1993,39,All,All Origins,A,666,nvss,YLL,age-adjusted rate,A,1986.76859117302,2602.82392819917,3192.62310113891,burnett,attributable,25,150
1993,39,All,All Origins,A,666,nvss,YLL,age-adjusted rate,B,1505.38153746047,1982.77605138777,2444.97403916504,burnett,attributable,25,150
1993,39,All,All Origins,A,666,nvss,YLL,crude rate,A,3061.88104165343,4011.306236631,4920.26710607018,burnett,attributable,25,150
1993,39,All,All Origins,A,666,nvss,YLL,crude rate,B,2319.99801611716,3055.72799397046,3768.03805491724,burnett,attributable,25,150
1993,39,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,absolute number,A,3.40020514169424,4.45371933954678,5.46194178844055,burnett,attributable,25,150
1993,39,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,absolute number,B,2.55418539866969,3.36418211148653,4.14839483251322,burnett,attributable,25,150
1993,39,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,age-adjusted rate,A,33.0299474126633,43.2638942198329,53.0578722533566,burnett,attributable,25,150
1993,39,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,age-adjusted rate,B,24.8116233828808,32.6800159397603,40.2979401109315,burnett,attributable,25,150
1993,39,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,crude rate,A,24.3480497077998,31.8920110243235,39.1116490400326,burnett,attributable,25,150
1993,39,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,crude rate,B,18.2899061845306,24.0900974685752,29.7056558003095,burnett,attributable,25,150
1993,39,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,absolute number,A,85.5095740580753,112.003725607302,137.358864067488,burnett,attributable,25,150
1993,39,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,absolute number,B,64.233567212587,84.6036540206132,104.325315788498,burnett,attributable,25,150
1993,39,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,age-adjusted rate,A,659.046663087203,863.244641643211,1058.66392162876,burnett,attributable,25,150
1993,39,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,age-adjusted rate,B,495.066413275453,652.064479112018,804.064948320665,burnett,attributable,25,150
1993,39,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,crude rate,A,612.3134554821,802.031690707494,983.593727658347,burnett,attributable,25,150
1993,39,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,crude rate,B,459.961097118417,605.826380383911,747.048448181153,burnett,attributable,25,150
1993,39,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,absolute number,A,14.8259801221982,19.4156964308753,23.8062184857351,burnett,attributable,25,150
1993,39,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,absolute number,B,11.0377297585369,14.5380726960668,17.9269919547893,burnett,attributable,25,150
1993,39,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,age-adjusted rate,A,42.7725750451907,56.0137896988577,68.6803340036,burnett,attributable,25,150
1993,39,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,age-adjusted rate,B,31.8435692301167,41.9419694536024,51.718915201612,burnett,attributable,25,150
1993,39,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,crude rate,A,23.2513332322286,30.4493074946291,37.3348887863607,burnett,attributable,25,150
1993,39,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,crude rate,B,17.3102844215182,22.7998128976645,28.1145975076678,burnett,attributable,25,150
1993,39,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,absolute number,A,385.656314324204,505.04491870712,619.252042936373,burnett,attributable,25,150
1993,39,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,absolute number,B,287.115599919796,378.167209663786,466.320444734187,burnett,attributable,25,150
1993,39,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,age-adjusted rate,A,793.084175714579,1038.6012575823,1273.46286781888,burnett,attributable,25,150
1993,39,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,age-adjusted rate,B,590.439804664433,777.683182198224,958.966187754331,burnett,attributable,25,150
1993,39,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,crude rate,A,604.818258459639,792.053382327207,971.162478728395,burnett,attributable,25,150
1993,39,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,crude rate,B,450.278526942784,593.073222608033,731.322446418335,burnett,attributable,25,150
1993,39,Black or African American,All Origins,A,666,nvss,Deaths,absolute number,A,1123.55896514806,1470.76260935285,1802.60164948251,burnett,attributable,25,150
1993,39,Black or African American,All Origins,A,666,nvss,Deaths,absolute number,B,820.167175694257,1080.26290587055,1332.07921211166,burnett,attributable,25,150
1993,39,Black or African American,All Origins,A,666,nvss,Deaths,age-adjusted rate,A,127.504722824515,166.906397139098,204.564451719713,burnett,attributable,25,150
1993,39,Black or African American,All Origins,A,666,nvss,Deaths,age-adjusted rate,B,93.0749445738976,122.591360723537,151.168203885243,burnett,attributable,25,150
1993,39,Black or African American,All Origins,A,666,nvss,Deaths,crude rate,A,160.991167106518,210.740865732081,258.289019428617,burnett,attributable,25,150
1993,39,Black or African American,All Origins,A,666,nvss,Deaths,crude rate,B,117.519128887085,154.787413382492,190.869365728328,burnett,attributable,25,150
1993,39,Black or African American,All Origins,A,666,nvss,YLL,absolute number,A,27528.8322658952,36035.8276082908,44166.3677564897,burnett,attributable,25,150
1993,39,Black or African American,All Origins,A,666,nvss,YLL,absolute number,B,20095.2912219475,26468.0157083345,32637.8822408091,burnett,attributable,25,150
1993,39,Black or African American,All Origins,A,666,nvss,YLL,age-adjusted rate,A,2879.79917285167,3769.7184369112,4620.25661330264,burnett,attributable,25,150
1993,39,Black or African American,All Origins,A,666,nvss,YLL,age-adjusted rate,B,2102.17427605427,2768.82684334987,3414.25838091776,burnett,attributable,25,150
1993,39,Black or African American,All Origins,A,666,nvss,YLL,crude rate,A,3944.51824340347,5163.45837135794,6328.45743973567,burnett,attributable,25,150
1993,39,Black or African American,All Origins,A,666,nvss,YLL,crude rate,B,2879.38994527125,3792.51723501392,4676.57765797858,burnett,attributable,25,150
1993,39,White,All Origins,A,666,nvss,Deaths,absolute number,A,9606.39052988187,12586.35866966,15439.9066550095,burnett,attributable,25,150
1993,39,White,All Origins,A,666,nvss,Deaths,absolute number,B,7310.99082006361,9629.49069668568,11874.1875802359,burnett,attributable,25,150
1993,39,White,All Origins,A,666,nvss,Deaths,age-adjusted rate,A,96.7793013728048,126.800903532726,155.548889531926,burnett,attributable,25,150
1993,39,White,All Origins,A,666,nvss,Deaths,age-adjusted rate,B,73.6543639057579,97.0120233299138,119.62615665168,burnett,attributable,25,150
1993,39,White,All Origins,A,666,nvss,Deaths,crude rate,A,150.86246177367,197.661030723747,242.47424881227,burnett,attributable,25,150
1993,39,White,All Origins,A,666,nvss,Deaths,crude rate,B,114.814619464889,151.225235702188,186.476821272719,burnett,attributable,25,150
1993,39,White,All Origins,A,666,nvss,YLL,absolute number,A,190889.333748996,250104.512543365,306807.586611586,burnett,attributable,25,150
1993,39,White,All Origins,A,666,nvss,YLL,absolute number,B,145277.267496654,191348.358961114,235952.905407199,burnett,attributable,25,150
1993,39,White,All Origins,A,666,nvss,YLL,age-adjusted rate,A,1905.56154659606,2496.6797901839,3062.72083289752,burnett,attributable,25,150
1993,39,White,All Origins,A,666,nvss,YLL,age-adjusted rate,B,1450.23699909911,1910.14378687084,2355.41072160057,burnett,attributable,25,150
1993,39,White,All Origins,A,666,nvss,YLL,crude rate,A,2997.79971739952,3927.73772267822,4818.22466649517,burnett,attributable,25,150
1993,39,White,All Origins,A,666,nvss,YLL,crude rate,B,2281.49023778723,3005.00842636268,3705.49542636778,burnett,attributable,25,150
1993,40,All,All Origins,A,666,nvss,Deaths,absolute number,A,2414.17901185882,3180.71180866794,3923.31886423322,burnett,attributable,25,150
1993,40,All,All Origins,A,666,nvss,Deaths,absolute number,B,2334.07325710922,3077.17500132675,3798.04419271446,burnett,attributable,25,150
1993,40,All,All Origins,A,666,nvss,Deaths,age-adjusted rate,A,73.170252820814,96.402746460457,118.910085698898,burnett,attributable,25,150
1993,40,All,All Origins,A,666,nvss,Deaths,age-adjusted rate,B,70.7423639614387,93.2646964930761,115.113192700473,burnett,attributable,25,150
1993,40,All,All Origins,A,666,nvss,Deaths,crude rate,A,117.762646929414,155.153797571945,191.377860519328,burnett,attributable,25,150
1993,40,All,All Origins,A,666,nvss,Deaths,crude rate,B,113.855121568928,150.103315222779,185.267014207271,burnett,attributable,25,150
1993,40,All,All Origins,A,666,nvss,YLL,absolute number,A,48994.9131468596,64551.4264043276,79622.3751661808,burnett,attributable,25,150
1993,40,All,All Origins,A,666,nvss,YLL,absolute number,B,47369.1950550194,62450.1833489175,77079.969809986,burnett,attributable,25,150
1993,40,All,All Origins,A,666,nvss,YLL,age-adjusted rate,A,1504.83525801151,1982.63975113085,2445.5305618675,burnett,attributable,25,150
1993,40,All,All Origins,A,666,nvss,YLL,age-adjusted rate,B,1454.90277018659,1918.10193623658,2367.44283858302,burnett,attributable,25,150
1993,40,All,All Origins,A,666,nvss,YLL,crude rate,A,2389.95146172215,3148.79170065763,3883.94630568706,burnett,attributable,25,150
1993,40,All,All Origins,A,666,nvss,YLL,crude rate,B,2310.64961015451,3046.29393937661,3759.92883107464,burnett,attributable,25,150
1993,40,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,absolute number,A,86.8496123359242,114.417426354209,141.120618795606,burnett,attributable,25,150
1993,40,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,absolute number,B,84.4623324837643,111.331192156734,137.385609640052,burnett,attributable,25,150
1993,40,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,age-adjusted rate,A,51.3767466427305,67.6847595194385,83.4812969559821,burnett,attributable,25,150
1993,40,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,age-adjusted rate,B,49.964527649106,65.8590671740252,81.2718153712976,burnett,attributable,25,150
1993,40,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,crude rate,A,62.7553306761306,82.6751350161201,101.970185698517,burnett,attributable,25,150
1993,40,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,crude rate,B,61.0303427054383,80.44510033436,99.2713626602682,burnett,attributable,25,150
1993,40,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,absolute number,A,2139.91809406883,2819.17114362161,3477.12047854467,burnett,attributable,25,150
1993,40,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,absolute number,B,2081.09706753985,2743.1283355528,3385.09227647775,burnett,attributable,25,150
1993,40,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,age-adjusted rate,A,1153.97725521777,1520.27284937802,1875.08015237307,burnett,attributable,25,150
1993,40,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,age-adjusted rate,B,1122.2572903597,1479.26582617581,1825.4528080751,burnett,attributable,25,150
1993,40,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,crude rate,A,1546.25062796713,2037.0616815914,2512.47921047493,burnett,attributable,25,150
1993,40,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,crude rate,B,1503.74804365786,1982.1150740298,2445.98196199095,burnett,attributable,25,150
1993,40,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,absolute number,A,5.17854099014161,6.8197906051081,8.40835132415471,burnett,attributable,25,150
1993,40,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,absolute number,B,4.96870195892787,6.54860569756305,8.08026909811958,burnett,attributable,25,150
1993,40,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,age-adjusted rate,A,51.5960534253657,67.9485362925248,83.7760568017571,burnett,attributable,25,150
1993,40,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,age-adjusted rate,B,49.5053360040222,65.2466032568525,80.5072310659666,burnett,attributable,25,150
1993,40,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,crude rate,A,23.4652271971617,30.9021278948212,38.1002824058848,burnett,attributable,25,150
1993,40,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,crude rate,B,22.5143955726489,29.6733232025151,36.6136621420073,burnett,attributable,25,150
1993,40,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,absolute number,A,139.960587070292,184.318691037587,227.25277058969,burnett,attributable,25,150
1993,40,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,absolute number,B,134.289261101289,176.989368176792,218.385682147093,burnett,attributable,25,150
1993,40,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,age-adjusted rate,A,952.316474259842,1254.13682282533,1546.26785857267,burnett,attributable,25,150
1993,40,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,age-adjusted rate,B,913.72777393904,1204.26681976512,1485.93462777275,burnett,attributable,25,150
1993,40,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,crude rate,A,634.195419231918,835.192763775373,1029.73750776968,burnett,attributable,25,150
1993,40,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,crude rate,B,608.497263588242,801.981821454494,989.558576043738,burnett,attributable,25,150
1993,40,Black or African American,All Origins,A,666,nvss,Deaths,absolute number,A,150.515470392562,198.229128285239,244.415992751522,burnett,attributable,25,150
1993,40,Black or African American,All Origins,A,666,nvss,Deaths,absolute number,B,144.487429174753,190.43709668471,234.987057470329,burnett,attributable,25,150
1993,40,Black or African American,All Origins,A,666,nvss,Deaths,age-adjusted rate,A,94.1636905330634,124.013739197752,152.908613598055,burnett,attributable,25,150
1993,40,Black or African American,All Origins,A,666,nvss,Deaths,age-adjusted rate,B,90.392499397203,119.138981471238,147.009795745253,burnett,attributable,25,150
1993,40,Black or African American,All Origins,A,666,nvss,Deaths,crude rate,A,115.913093670149,152.65773980011,188.226590850755,burnett,attributable,25,150
1993,40,Black or African American,All Origins,A,666,nvss,Deaths,crude rate,B,111.270853875761,146.6570377697,180.965297007615,burnett,attributable,25,150
1993,40,Black or African American,All Origins,A,666,nvss,YLL,absolute number,A,3593.91695312252,4733.19468682486,5836.01657472796,burnett,attributable,25,150
1993,40,Black or African American,All Origins,A,666,nvss,YLL,absolute number,B,3449.98304738977,4547.14129048382,5610.87818683603,burnett,attributable,25,150
1993,40,Black or African American,All Origins,A,666,nvss,YLL,age-adjusted rate,A,2172.7569132715,2861.52451817883,3528.25218949207,burnett,attributable,25,150
1993,40,Black or African American,All Origins,A,666,nvss,YLL,age-adjusted rate,B,2085.73949110672,2749.04312019149,3392.14136803584,burnett,attributable,25,150
1993,40,Black or African American,All Origins,A,666,nvss,YLL,crude rate,A,2767.7024251629,3645.0687604541,4494.36017522099,burnett,attributable,25,150
1993,40,Black or African American,All Origins,A,666,nvss,YLL,crude rate,B,2656.85784384513,3501.78764322754,4320.97941258974,burnett,attributable,25,150
1993,40,White,All Origins,A,666,nvss,Deaths,absolute number,A,2170.09592215935,2859.23921874634,3526.92634418434,burnett,attributable,25,150
1993,40,White,All Origins,A,666,nvss,Deaths,absolute number,B,2098.43407764071,2766.61817013878,3414.86163815239,burnett,attributable,25,150
1993,40,White,All Origins,A,666,nvss,Deaths,age-adjusted rate,A,73.1630930627956,96.3970223223028,118.90757349031,burnett,attributable,25,150
1993,40,White,All Origins,A,666,nvss,Deaths,age-adjusted rate,B,70.7470698142232,93.2743758394203,115.129399247988,burnett,attributable,25,150
1993,40,White,All Origins,A,666,nvss,Deaths,crude rate,A,123.320313603866,162.482346298045,200.42508645874,burnett,attributable,25,150
1993,40,White,All Origins,A,666,nvss,Deaths,crude rate,B,119.247976962324,157.218958332577,194.056771330056,burnett,attributable,25,150
1993,40,White,All Origins,A,666,nvss,YLL,absolute number,A,43113.124822739,56804.2804362404,70069.1679868795,burnett,attributable,25,150
1993,40,White,All Origins,A,666,nvss,YLL,absolute number,B,41689.4245999923,54964.185356085,67842.7872955729,burnett,attributable,25,150
1993,40,White,All Origins,A,666,nvss,YLL,age-adjusted rate,A,1488.66118035399,1961.40566268517,2419.43145505322,burnett,attributable,25,150
1993,40,White,All Origins,A,666,nvss,YLL,age-adjusted rate,B,1439.50196810069,1897.86867423327,2342.55633821896,burnett,attributable,25,150
1993,40,White,All Origins,A,666,nvss,YLL,crude rate,A,2449.99496072615,3228.02398083337,3981.82941217905,burnett,attributable,25,150
1993,40,White,All Origins,A,666,nvss,YLL,crude rate,B,2369.09016930462,3123.45666653701,3855.31059692764,burnett,attributable,25,150
1993,41,All,All Origins,A,666,nvss,Deaths,absolute number,A,1811.23399166367,2388.65212884469,2949.21130837693,burnett,attributable,25,150
1993,41,All,All Origins,A,666,nvss,Deaths,absolute number,B,1727.25752304751,2280.10824738623,2817.87345909635,burnett,attributable,25,150
1993,41,All,All Origins,A,666,nvss,Deaths,age-adjusted rate,A,58.7704036230232,77.506302539216,95.6951668092824,burnett,attributable,25,150
1993,41,All,All Origins,A,666,nvss,Deaths,age-adjusted rate,B,56.0455591368207,73.9843016528129,91.43355376054,burnett,attributable,25,150
1993,41,All,All Origins,A,666,nvss,Deaths,crude rate,A,90.4885395989176,119.336123186638,147.341439864716,burnett,attributable,25,150
1993,41,All,All Origins,A,666,nvss,Deaths,crude rate,B,86.2931081744167,113.913313455383,140.779852444117,burnett,attributable,25,150
1993,41,All,All Origins,A,666,nvss,YLL,absolute number,A,35840.7903922801,47266.7698729306,58359.1434417536,burnett,attributable,25,150
1993,41,All,All Origins,A,666,nvss,YLL,absolute number,B,34179.0597581333,45118.8980233395,55760.2233970196,burnett,attributable,25,150
1993,41,All,All Origins,A,666,nvss,YLL,age-adjusted rate,A,1159.56933886541,1529.23795742136,1888.11330991411,burnett,attributable,25,150
1993,41,All,All Origins,A,666,nvss,YLL,age-adjusted rate,B,1105.80679982204,1459.74712551341,1804.02956161916,burnett,attributable,25,150
1993,41,All,All Origins,A,666,nvss,YLL,crude rate,A,1790.59182612258,2361.42927807521,2915.5999095608,burnett,attributable,25,150
1993,41,All,All Origins,A,666,nvss,YLL,crude rate,B,1707.57241560865,2254.12244317167,2785.75888379343,burnett,attributable,25,150
1993,41,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,absolute number,A,10.239935816802,13.5101135026268,16.6876595347937,burnett,attributable,25,150
1993,41,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,absolute number,B,9.75578643425108,12.8843759622817,15.9305793386582,burnett,attributable,25,150
1993,41,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,age-adjusted rate,A,51.8666416610212,68.4305281182232,84.5252228858776,burnett,attributable,25,150
1993,41,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,age-adjusted rate,B,49.4143604178157,65.2610839576772,80.6905106431326,burnett,attributable,25,150
1993,41,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,crude rate,A,42.3137843669503,55.8269153001107,68.9572708049325,burnett,attributable,25,150
1993,41,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,crude rate,B,40.3131670836821,53.241222984635,65.8288402423893,burnett,attributable,25,150
1993,41,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,absolute number,A,287.468550440544,379.273153110473,468.477281746349,burnett,attributable,25,150
1993,41,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,absolute number,B,273.876890913712,361.706650068131,447.223560000047,burnett,attributable,25,150
1993,41,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,age-adjusted rate,A,1162.33141611099,1533.52810410805,1894.21020655505,burnett,attributable,25,150
1993,41,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,age-adjusted rate,B,1107.37579456244,1462.50086190701,1808.27430693351,burnett,attributable,25,150
1993,41,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,crude rate,A,1187.88657206836,1567.2444343408,1935.85653614194,burnett,attributable,25,150
1993,41,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,crude rate,B,1131.72268972608,1494.65557879393,1848.03123966961,burnett,attributable,25,150
1993,41,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,absolute number,A,16.5101135815659,21.7393609152775,26.799237361935,burnett,attributable,25,150
1993,41,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,absolute number,B,15.394498388384,20.2971731572092,25.0539545874423,burnett,attributable,25,150
1993,41,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,age-adjusted rate,A,49.8673342029491,65.6618121229095,80.9447202958021,burnett,attributable,25,150
1993,41,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,age-adjusted rate,B,46.4977174280287,61.3058118713246,75.6732484210445,burnett,attributable,25,150
1993,41,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,crude rate,A,34.5920918152151,45.548443084306,56.1499274261126,burnett,attributable,25,150
1993,41,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,crude rate,B,32.2546479810259,42.5267623977732,52.4932001915905,burnett,attributable,25,150
1993,41,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,absolute number,A,381.014011933134,501.692558217196,618.462428715209,burnett,attributable,25,150
1993,41,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,absolute number,B,355.268276240414,468.410307253399,578.185468258091,burnett,attributable,25,150
1993,41,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,age-adjusted rate,A,889.58361234664,1171.34137918425,1443.97325086749,burnett,attributable,25,150
1993,41,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,age-adjusted rate,B,829.473002650557,1093.63466995016,1349.93543898756,burnett,attributable,25,150
1993,41,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,crude rate,A,798.302908006063,1051.14934256033,1295.80629549784,burnett,attributable,25,150
1993,41,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,crude rate,B,744.360283775592,981.416165046512,1211.41775950824,burnett,attributable,25,150
1993,41,Black or African American,All Origins,A,666,nvss,Deaths,absolute number,A,27.864334004627,36.651058470787,45.1343571720061,burnett,attributable,25,150
1993,41,Black or African American,All Origins,A,666,nvss,Deaths,absolute number,B,25.198405998443,33.2053295012589,40.9651792903552,burnett,attributable,25,150
1993,41,Black or African American,All Origins,A,666,nvss,Deaths,age-adjusted rate,A,104.607346554859,137.594172335839,169.441887304353,burnett,attributable,25,150
1993,41,Black or African American,All Origins,A,666,nvss,Deaths,age-adjusted rate,B,94.5990092019234,124.658332405493,153.790099774018,burnett,attributable,25,150
1993,41,Black or African American,All Origins,A,666,nvss,Deaths,crude rate,A,101.118936001695,133.005728229014,163.791396327501,burnett,attributable,25,150
1993,41,Black or African American,All Origins,A,666,nvss,Deaths,crude rate,B,91.4443533112317,120.501268330886,148.66155933501,burnett,attributable,25,150
1993,41,Black or African American,All Origins,A,666,nvss,YLL,absolute number,A,753.135078538625,990.628299077103,1219.92033356637,burnett,attributable,25,150
