Year,Education,Gender.Code,Race,Hispanic.Origin,nation,label_cause,attr,source,min_age,max_age,value,measure1,measure2
2001,666,A,American Indian or Alaska Native,All Origins,us,cvd_ihd,total,nvss,50,54,152.277259388319,YLL,crude rate
2001,666,A,American Indian or Alaska Native,All Origins,us,cvd_ihd,total,nvss,55,59,169.088442944301,YLL,crude rate
2001,666,A,American Indian or Alaska Native,All Origins,us,cvd_ihd,total,nvss,60,64,172.886110887657,YLL,crude rate
2001,666,A,American Indian or Alaska Native,All Origins,us,cvd_ihd,total,nvss,65,69,169.971505960128,YLL,crude rate
2001,666,A,American Indian or Alaska Native,All Origins,us,cvd_ihd,total,nvss,70,74,156.018788655918,YLL,crude rate
2001,666,A,American Indian or Alaska Native,All Origins,us,cvd_ihd,total,nvss,75,79,114.305679784189,YLL,crude rate
2001,666,A,American Indian or Alaska Native,All Origins,us,cvd_ihd,total,nvss,80,84,85.057248582248,YLL,crude rate
2001,666,A,American Indian or Alaska Native,All Origins,us,cvd_ihd,total,nvss,85,150,53.1559190982694,YLL,crude rate
2001,666,A,American Indian or Alaska Native,All Origins,us,cvd_stroke,total,nvss,5,9,2.71298179950299,YLL,crude rate
2001,666,A,American Indian or Alaska Native,All Origins,us,cvd_stroke,total,nvss,30,34,1.91120157567817,YLL,crude rate
2001,666,A,American Indian or Alaska Native,All Origins,us,cvd_stroke,total,nvss,35,39,8.75795622233709,YLL,crude rate
2001,666,A,American Indian or Alaska Native,All Origins,us,cvd_stroke,total,nvss,40,44,20.6992955045518,YLL,crude rate
2001,666,A,American Indian or Alaska Native,All Origins,us,cvd_stroke,total,nvss,45,49,20.0839395693004,YLL,crude rate
2001,666,A,American Indian or Alaska Native,All Origins,us,cvd_stroke,total,nvss,50,54,15.3556900223515,YLL,crude rate
2001,666,A,American Indian or Alaska Native,All Origins,us,cvd_stroke,total,nvss,55,59,12.3998191492487,YLL,crude rate
2001,666,A,American Indian or Alaska Native,All Origins,us,cvd_stroke,total,nvss,60,64,14.6513653294625,YLL,crude rate
2001,666,A,American Indian or Alaska Native,All Origins,us,cvd_stroke,total,nvss,65,69,22.3864910288949,YLL,crude rate
2001,666,A,American Indian or Alaska Native,All Origins,us,cvd_stroke,total,nvss,70,74,23.368452926437,YLL,crude rate
2001,666,A,American Indian or Alaska Native,All Origins,us,cvd_stroke,total,nvss,75,79,14.9094364935898,YLL,crude rate
2001,666,A,American Indian or Alaska Native,All Origins,us,cvd_stroke,total,nvss,80,84,12.3952774315839,YLL,crude rate
2001,666,A,American Indian or Alaska Native,All Origins,us,cvd_stroke,total,nvss,85,150,9.9428337881655,YLL,crude rate
2001,666,A,American Indian or Alaska Native,All Origins,us,lri,total,nvss,0,4,11.3646818769567,YLL,crude rate
2001,666,A,American Indian or Alaska Native,All Origins,us,lri,total,nvss,5,9,2.71298179950299,YLL,crude rate
2001,666,A,American Indian or Alaska Native,All Origins,us,lri,total,nvss,10,14,5.1041547524919,YLL,crude rate
2001,666,A,American Indian or Alaska Native,All Origins,us,lri,total,nvss,25,29,4.14222818857385,YLL,crude rate
2001,666,A,American Indian or Alaska Native,All Origins,us,lri,total,nvss,40,44,7.9612675017507,YLL,crude rate
2001,666,A,American Indian or Alaska Native,All Origins,us,lri,total,nvss,45,49,1.43456711209289,YLL,crude rate
2001,666,A,American Indian or Alaska Native,All Origins,us,lri,total,nvss,50,54,1.27964083519596,YLL,crude rate
2001,666,A,American Indian or Alaska Native,All Origins,us,lri,total,nvss,55,59,2.25451257259068,YLL,crude rate
2001,666,A,American Indian or Alaska Native,All Origins,us,lri,total,nvss,60,64,1.95351537726166,YLL,crude rate
2001,666,A,American Indian or Alaska Native,All Origins,us,lri,total,nvss,65,69,0.829129297366476,YLL,crude rate
2001,666,A,American Indian or Alaska Native,All Origins,us,lri,total,nvss,70,74,0.687307439012854,YLL,crude rate
2001,666,A,American Indian or Alaska Native,All Origins,us,lri,total,nvss,75,79,2.20880540645775,YLL,crude rate
2001,666,A,American Indian or Alaska Native,All Origins,us,lri,total,nvss,80,84,0.854846719419578,YLL,crude rate
2001,666,A,American Indian or Alaska Native,All Origins,us,lri,total,nvss,85,150,0.573625026240317,YLL,crude rate
2001,666,A,American Indian or Alaska Native,All Origins,us,neo_lung,total,nvss,30,34,1.91120157567817,YLL,crude rate
2001,666,A,American Indian or Alaska Native,All Origins,us,neo_lung,total,nvss,35,39,1.75159124446742,YLL,crude rate
2001,666,A,American Indian or Alaska Native,All Origins,us,neo_lung,total,nvss,40,44,11.145774502451,YLL,crude rate
2001,666,A,American Indian or Alaska Native,All Origins,us,neo_lung,total,nvss,45,49,34.4296106902293,YLL,crude rate
2001,666,A,American Indian or Alaska Native,All Origins,us,neo_lung,total,nvss,50,54,49.9059925726423,YLL,crude rate
2001,666,A,American Indian or Alaska Native,All Origins,us,neo_lung,total,nvss,55,59,57.4900706010623,YLL,crude rate
2001,666,A,American Indian or Alaska Native,All Origins,us,neo_lung,total,nvss,60,64,80.0941304677282,YLL,crude rate
2001,666,A,American Indian or Alaska Native,All Origins,us,neo_lung,total,nvss,65,69,75.4507660603494,YLL,crude rate
2001,666,A,American Indian or Alaska Native,All Origins,us,neo_lung,total,nvss,70,74,62.5449769501697,YLL,crude rate
2001,666,A,American Indian or Alaska Native,All Origins,us,neo_lung,total,nvss,75,79,45.8327121839983,YLL,crude rate
2001,666,A,American Indian or Alaska Native,All Origins,us,neo_lung,total,nvss,80,84,22.226014704909,YLL,crude rate
2001,666,A,American Indian or Alaska Native,All Origins,us,neo_lung,total,nvss,85,150,5.16262523616285,YLL,crude rate
2001,666,A,American Indian or Alaska Native,All Origins,us,resp_copd,total,nvss,15,19,2.3913008126669,YLL,crude rate
2001,666,A,American Indian or Alaska Native,All Origins,us,resp_copd,total,nvss,35,39,1.75159124446742,YLL,crude rate
2001,666,A,American Indian or Alaska Native,All Origins,us,resp_copd,total,nvss,40,44,3.18450700070028,YLL,crude rate
2001,666,A,American Indian or Alaska Native,All Origins,us,resp_copd,total,nvss,45,49,7.17283556046444,YLL,crude rate
2001,666,A,American Indian or Alaska Native,All Origins,us,resp_copd,total,nvss,50,54,10.2371266815677,YLL,crude rate
2001,666,A,American Indian or Alaska Native,All Origins,us,resp_copd,total,nvss,55,59,23.6723820122021,YLL,crude rate
2001,666,A,American Indian or Alaska Native,All Origins,us,resp_copd,total,nvss,60,64,40.0470652338641,YLL,crude rate
2001,666,A,American Indian or Alaska Native,All Origins,us,resp_copd,total,nvss,65,69,42.2855941656903,YLL,crude rate
2001,666,A,American Indian or Alaska Native,All Origins,us,resp_copd,total,nvss,70,74,43.9876760968227,YLL,crude rate
2001,666,A,American Indian or Alaska Native,All Origins,us,resp_copd,total,nvss,75,79,43.6239067775406,YLL,crude rate
2001,666,A,American Indian or Alaska Native,All Origins,us,resp_copd,total,nvss,80,84,19.2340511869405,YLL,crude rate
2001,666,A,American Indian or Alaska Native,All Origins,us,resp_copd,total,nvss,85,150,12.0461255510467,YLL,crude rate
2001,666,A,American Indian or Alaska Native,All Origins,us,t2_dm,total,nvss,45,49,10.0419697846502,YLL,crude rate
2001,666,A,American Indian or Alaska Native,All Origins,us,t2_dm,total,nvss,50,54,10.2371266815677,YLL,crude rate
2001,666,A,American Indian or Alaska Native,All Origins,us,t2_dm,total,nvss,55,59,13.5270754355441,YLL,crude rate
2001,666,A,American Indian or Alaska Native,All Origins,us,t2_dm,total,nvss,60,64,17.581638395355,YLL,crude rate
2001,666,A,American Indian or Alaska Native,All Origins,us,t2_dm,total,nvss,65,69,13.2660687578636,YLL,crude rate
2001,666,A,American Indian or Alaska Native,All Origins,us,t2_dm,total,nvss,70,74,16.4953785363085,YLL,crude rate
2001,666,A,American Indian or Alaska Native,All Origins,us,t2_dm,total,nvss,75,79,12.1484297355176,YLL,crude rate
2001,666,A,American Indian or Alaska Native,All Origins,us,t2_dm,total,nvss,80,84,7.26619711506641,YLL,crude rate
2001,666,A,American Indian or Alaska Native,All Origins,us,t2_dm,total,nvss,85,150,3.63295849952201,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,0,4,111.158411428798,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,5,9,68.9592356658094,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,10,14,73.7729608423918,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,15,19,204.39662416695,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,20,24,260.768986745627,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,25,29,265.801018262185,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,30,34,283.379772766202,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,35,39,329.552874788773,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,40,44,391.232130310597,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,45,49,520.150776059581,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,50,54,595.676338941077,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,55,59,585.417590264395,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,60,64,619.469619678883,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,65,69,670.061394935193,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,70,74,699.662330850279,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,75,79,675.653988206463,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,80,84,523.193089474198,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,all-cause,overall,nvss,85,150,356.556180014387,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,cvd_ihd,total,nvss,10,14,0.635973800365446,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,cvd_ihd,total,nvss,20,24,1.66803189815966,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,cvd_ihd,total,nvss,25,29,4.12894785649996,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,cvd_ihd,total,nvss,30,34,12.859250192752,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,cvd_ihd,total,nvss,35,39,18.7692365773738,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,cvd_ihd,total,nvss,40,44,40.4722893424756,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,cvd_ihd,total,nvss,45,49,60.4161382502194,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,cvd_ihd,total,nvss,50,54,83.2288674858786,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,cvd_ihd,total,nvss,55,59,97.475961526749,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,cvd_ihd,total,nvss,60,64,106.855466812978,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,cvd_ihd,total,nvss,65,69,133.475072811636,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,cvd_ihd,total,nvss,70,74,134.965463086908,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,cvd_ihd,total,nvss,75,79,157.010427809282,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,cvd_ihd,total,nvss,80,84,122.383725530508,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,cvd_ihd,total,nvss,85,150,92.3434286874091,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,cvd_stroke,total,nvss,0,4,2.12404607825729,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,cvd_stroke,total,nvss,5,9,1.35214187580018,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,cvd_stroke,total,nvss,10,14,1.90792140109634,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,cvd_stroke,total,nvss,15,19,0.595908525268077,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,cvd_stroke,total,nvss,20,24,1.11202126543977,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,cvd_stroke,total,nvss,25,29,2.06447392824998,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,cvd_stroke,total,nvss,30,34,4.28641673091735,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,cvd_stroke,total,nvss,35,39,10.0393590995255,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,cvd_stroke,total,nvss,40,44,13.0939759637421,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,cvd_stroke,total,nvss,45,49,17.1596132308315,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,cvd_stroke,total,nvss,50,54,25.8296485301003,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,cvd_stroke,total,nvss,55,59,24.7201285716251,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,cvd_stroke,total,nvss,60,64,29.93900323006,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,cvd_stroke,total,nvss,65,69,30.1661929264688,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,cvd_stroke,total,nvss,70,74,38.1945409497215,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,cvd_stroke,total,nvss,75,79,35.0899729109263,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,cvd_stroke,total,nvss,80,84,28.5455512986737,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,cvd_stroke,total,nvss,85,150,19.4407218289282,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,lri,total,nvss,0,4,1.41603071883819,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,lri,total,nvss,5,9,0.676070937900092,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,lri,total,nvss,20,24,1.11202126543977,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,lri,total,nvss,25,29,1.03223696412499,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,lri,total,nvss,30,34,0.476268525657483,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,lri,total,nvss,35,39,0.436493873892415,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,lri,total,nvss,40,44,1.19036145124928,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,lri,total,nvss,45,49,1.78745971154495,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,lri,total,nvss,50,54,0.956653649262972,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,lri,total,nvss,55,59,1.12364220780114,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,lri,total,nvss,60,64,1.70384571227984,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,lri,total,nvss,65,69,2.06617759770334,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,lri,total,nvss,70,74,2.22658758899722,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,lri,total,nvss,75,79,3.02737021192305,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,lri,total,nvss,80,84,2.02375177117463,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,lri,total,nvss,85,150,1.52476249638653,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,neo_lung,total,nvss,20,24,0.556010632719887,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,neo_lung,total,nvss,25,29,2.06447392824998,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,neo_lung,total,nvss,30,34,2.8576111539449,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,neo_lung,total,nvss,35,39,6.54740810838622,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,neo_lung,total,nvss,40,44,16.2682731670735,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,neo_lung,total,nvss,45,49,35.749194230899,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,neo_lung,total,nvss,50,54,40.1794532690448,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,neo_lung,total,nvss,55,59,51.9684521108028,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,neo_lung,total,nvss,60,64,55.9835019749089,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,neo_lung,total,nvss,65,69,64.6713588081146,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,neo_lung,total,nvss,70,74,60.9742447448468,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,neo_lung,total,nvss,75,79,47.1994537586185,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,neo_lung,total,nvss,80,84,30.3562765676194,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,neo_lung,total,nvss,85,150,10.5303909906695,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,resp_copd,total,nvss,25,29,0.516118482062495,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,resp_copd,total,nvss,35,39,0.436493873892415,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,resp_copd,total,nvss,40,44,0.396787150416427,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,resp_copd,total,nvss,45,49,2.14495165385394,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,resp_copd,total,nvss,50,54,6.05880644533216,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,resp_copd,total,nvss,55,59,7.58458490265771,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,resp_copd,total,nvss,60,64,9.49285468270194,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,resp_copd,total,nvss,65,69,17.1492740609377,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,resp_copd,total,nvss,70,74,24.321187510585,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,resp_copd,total,nvss,75,79,26.1454700120627,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,resp_copd,total,nvss,80,84,20.876597218433,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,resp_copd,total,nvss,85,150,13.865808951515,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,t2_dm,total,nvss,35,39,0.436493873892415,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,t2_dm,total,nvss,40,44,0.396787150416427,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,t2_dm,total,nvss,45,49,1.42996776923596,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,t2_dm,total,nvss,50,54,2.55107639803459,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,t2_dm,total,nvss,55,59,2.52819496755257,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,t2_dm,total,nvss,60,64,2.6774718335826,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,t2_dm,total,nvss,65,69,4.95882623448802,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,t2_dm,total,nvss,70,74,2.91169146253482,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,t2_dm,total,nvss,75,79,3.85301663335662,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,t2_dm,total,nvss,80,84,2.98237103120471,YLL,crude rate
2001,666,A,Asian or Pacific Islander,All Origins,us,t2_dm,total,nvss,85,150,2.23949491656771,YLL,crude rate
2001,666,A,Black or African American,All Origins,us,all-cause,overall,nvss,0,4,279.240890573057,YLL,crude rate
2001,666,A,Black or African American,All Origins,us,all-cause,overall,nvss,5,9,158.361000980865,YLL,crude rate
2001,666,A,Black or African American,All Origins,us,all-cause,overall,nvss,10,14,188.863524508269,YLL,crude rate
2001,666,A,Black or African American,All Origins,us,all-cause,overall,nvss,15,19,539.645177799866,YLL,crude rate
2001,666,A,Black or African American,All Origins,us,all-cause,overall,nvss,20,24,824.286654801432,YLL,crude rate
2001,666,A,Black or African American,All Origins,us,all-cause,overall,nvss,25,29,770.829537057768,YLL,crude rate
2001,666,A,Black or African American,All Origins,us,all-cause,overall,nvss,30,34,885.486304282912,YLL,crude rate
2001,666,A,Black or African American,All Origins,us,all-cause,overall,nvss,35,39,1223.13074199433,YLL,crude rate
2001,666,A,Black or African American,All Origins,us,all-cause,overall,nvss,40,44,1631.78668886121,YLL,crude rate
2001,666,A,Black or African American,All Origins,us,all-cause,overall,nvss,45,49,1894.83908897289,YLL,crude rate
2001,666,A,Black or African American,All Origins,us,all-cause,overall,nvss,50,54,1985.04734512549,YLL,crude rate
2001,666,A,Black or African American,All Origins,us,all-cause,overall,nvss,55,59,1769.00007629402,YLL,crude rate
2001,666,A,Black or African American,All Origins,us,all-cause,overall,nvss,60,64,1717.59349278367,YLL,crude rate
2001,666,A,Black or African American,All Origins,us,all-cause,overall,nvss,65,69,1751.6199974453,YLL,crude rate
2001,666,A,Black or African American,All Origins,us,all-cause,overall,nvss,70,74,1659.5752411516,YLL,crude rate
2001,666,A,Black or African American,All Origins,us,all-cause,overall,nvss,75,79,1497.17495876641,YLL,crude rate
2001,666,A,Black or African American,All Origins,us,all-cause,overall,nvss,80,84,1054.05763988819,YLL,crude rate
2001,666,A,Black or African American,All Origins,us,all-cause,overall,nvss,85,150,753.535312634264,YLL,crude rate
2001,666,A,Black or African American,All Origins,us,cvd_ihd,total,nvss,0,4,0.708733224804714,YLL,crude rate
2001,666,A,Black or African American,All Origins,us,cvd_ihd,total,nvss,5,9,0.451170942965427,YLL,crude rate
2001,666,A,Black or African American,All Origins,us,cvd_ihd,total,nvss,10,14,1.06103103656331,YLL,crude rate
2001,666,A,Black or African American,All Origins,us,cvd_ihd,total,nvss,15,19,1.78953817251245,YLL,crude rate
2001,666,A,Black or African American,All Origins,us,cvd_ihd,total,nvss,20,24,8.16309088707247,YLL,crude rate
2001,666,A,Black or African American,All Origins,us,cvd_ihd,total,nvss,25,29,12.5716166678322,YLL,crude rate
2001,666,A,Black or African American,All Origins,us,cvd_ihd,total,nvss,30,34,28.1283337864457,YLL,crude rate
2001,666,A,Black or African American,All Origins,us,cvd_ihd,total,nvss,35,39,63.6470748096599,YLL,crude rate
2001,666,A,Black or African American,All Origins,us,cvd_ihd,total,nvss,40,44,139.016310207243,YLL,crude rate
2001,666,A,Black or African American,All Origins,us,cvd_ihd,total,nvss,45,49,213.281227011868,YLL,crude rate
2001,666,A,Black or African American,All Origins,us,cvd_ihd,total,nvss,50,54,296.863319730925,YLL,crude rate
2001,666,A,Black or African American,All Origins,us,cvd_ihd,total,nvss,55,59,314.282692513847,YLL,crude rate
2001,666,A,Black or African American,All Origins,us,cvd_ihd,total,nvss,60,64,341.845612404317,YLL,crude rate
2001,666,A,Black or African American,All Origins,us,cvd_ihd,total,nvss,65,69,360.086245784894,YLL,crude rate
2001,666,A,Black or African American,All Origins,us,cvd_ihd,total,nvss,70,74,344.613750616212,YLL,crude rate
2001,666,A,Black or African American,All Origins,us,cvd_ihd,total,nvss,75,79,330.501590247512,YLL,crude rate
2001,666,A,Black or African American,All Origins,us,cvd_ihd,total,nvss,80,84,241.212799309499,YLL,crude rate
2001,666,A,Black or African American,All Origins,us,cvd_ihd,total,nvss,85,150,187.19537442675,YLL,crude rate
2001,666,A,Black or African American,All Origins,us,cvd_stroke,total,nvss,0,4,2.83493289921885,YLL,crude rate
2001,666,A,Black or African American,All Origins,us,cvd_stroke,total,nvss,5,9,1.12792735741357,YLL,crude rate
2001,666,A,Black or African American,All Origins,us,cvd_stroke,total,nvss,10,14,1.48544345118863,YLL,crude rate
2001,666,A,Black or African American,All Origins,us,cvd_stroke,total,nvss,15,19,0.994187873618029,YLL,crude rate
2001,666,A,Black or African American,All Origins,us,cvd_stroke,total,nvss,20,24,4.45259502931226,YLL,crude rate
2001,666,A,Black or African American,All Origins,us,cvd_stroke,total,nvss,25,29,5.8552735165246,YLL,crude rate
2001,666,A,Black or African American,All Origins,us,cvd_stroke,total,nvss,30,34,9.05827698207573,YLL,crude rate
2001,666,A,Black or African American,All Origins,us,cvd_stroke,total,nvss,35,39,18.3513304943184,YLL,crude rate
2001,666,A,Black or African American,All Origins,us,cvd_stroke,total,nvss,40,44,39.8513422594096,YLL,crude rate
2001,666,A,Black or African American,All Origins,us,cvd_stroke,total,nvss,45,49,60.1195404999896,YLL,crude rate
2001,666,A,Black or African American,All Origins,us,cvd_stroke,total,nvss,50,54,68.9489000665373,YLL,crude rate
2001,666,A,Black or African American,All Origins,us,cvd_stroke,total,nvss,55,59,45.5536500333224,YLL,crude rate
2001,666,A,Black or African American,All Origins,us,cvd_stroke,total,nvss,60,64,48.2433579872093,YLL,crude rate
2001,666,A,Black or African American,All Origins,us,cvd_stroke,total,nvss,65,69,47.0876710455835,YLL,crude rate
2001,666,A,Black or African American,All Origins,us,cvd_stroke,total,nvss,70,74,46.0627998336097,YLL,crude rate
2001,666,A,Black or African American,All Origins,us,cvd_stroke,total,nvss,75,79,48.0737934133294,YLL,crude rate
2001,666,A,Black or African American,All Origins,us,cvd_stroke,total,nvss,80,84,36.037981214061,YLL,crude rate
2001,666,A,Black or African American,All Origins,us,cvd_stroke,total,nvss,85,150,28.9521638212258,YLL,crude rate
2001,666,A,Black or African American,All Origins,us,lri,total,nvss,0,4,1.8899552661459,YLL,crude rate
2001,666,A,Black or African American,All Origins,us,lri,total,nvss,5,9,0.676756414448141,YLL,crude rate
2001,666,A,Black or African American,All Origins,us,lri,total,nvss,10,14,0.212206207312662,YLL,crude rate
2001,666,A,Black or African American,All Origins,us,lri,total,nvss,15,19,0.596512724170817,YLL,crude rate
2001,666,A,Black or African American,All Origins,us,lri,total,nvss,20,24,0.371049585776021,YLL,crude rate
2001,666,A,Black or African American,All Origins,us,lri,total,nvss,25,29,1.03328356173963,YLL,crude rate
2001,666,A,Black or African American,All Origins,us,lri,total,nvss,30,34,1.907005680437,YLL,crude rate
2001,666,A,Black or African American,All Origins,us,lri,total,nvss,35,39,1.8933912414773,YLL,crude rate
2001,666,A,Black or African American,All Origins,us,lri,total,nvss,40,44,2.91272269005652,YLL,crude rate
2001,666,A,Black or African American,All Origins,us,lri,total,nvss,45,49,2.62426565674558,YLL,crude rate
2001,666,A,Black or African American,All Origins,us,lri,total,nvss,50,54,3.40488395390308,YLL,crude rate
2001,666,A,Black or African American,All Origins,us,lri,total,nvss,55,59,2.71822191556862,YLL,crude rate
2001,666,A,Black or African American,All Origins,us,lri,total,nvss,60,64,3.16749320118041,YLL,crude rate
2001,666,A,Black or African American,All Origins,us,lri,total,nvss,65,69,2.6198118590515,YLL,crude rate
2001,666,A,Black or African American,All Origins,us,lri,total,nvss,70,74,2.80034391048,YLL,crude rate
2001,666,A,Black or African American,All Origins,us,lri,total,nvss,75,79,3.3977657235782,YLL,crude rate
2001,666,A,Black or African American,All Origins,us,lri,total,nvss,80,84,2.06134409311197,YLL,crude rate
2001,666,A,Black or African American,All Origins,us,lri,total,nvss,85,150,1.87608749637817,YLL,crude rate
