Year,Education,Gender.Code,Race,Hispanic.Origin,label_cause,attr,nation,source,min_age,max_age,value,measure1,measure2
2000,666,M,Black or African American,Not Hispanic or Latino,lri,total,us,nvss,43,43,0.0758143049156445,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,lri,total,us,nvss,46,46,0.102042565662073,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,lri,total,us,nvss,53,53,0.137642559015031,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,lri,total,us,nvss,65,65,0.130742078917767,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,lri,total,us,nvss,76,76,0.166520316166157,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,lri,total,us,nvss,36,36,0.0947625819648009,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,lri,total,us,nvss,50,50,0.150679829569623,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,lri,total,us,nvss,55,55,0.18618244974728,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,lri,total,us,nvss,67,67,0.195049339983463,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,lri,total,us,nvss,69,69,0.220172817205357,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,lri,total,us,nvss,82,82,0.390984319126386,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,lri,total,us,nvss,44,44,0.159005207883822,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,lri,total,us,nvss,54,54,0.232914597764998,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,lri,total,us,nvss,57,57,0.247254361550027,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,lri,total,us,nvss,58,58,0.271479679453301,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,lri,total,us,nvss,66,66,0.240035278411299,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,lri,total,us,nvss,74,74,0.2446277221731,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,lri,total,us,nvss,77,77,0.297831934777427,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,lri,total,us,nvss,81,81,0.430281465946772,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,lri,total,us,nvss,84,84,0.418252055417309,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,lri,total,us,nvss,60,60,0.338939686474443,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,lri,total,us,nvss,63,63,0.399966558816288,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,lri,total,us,nvss,72,72,0.359426489270851,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,lri,total,us,nvss,83,83,0.658651449543855,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,lri,total,us,nvss,49,49,0.264556890404928,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,lri,total,us,nvss,59,59,0.398626152080664,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,lri,total,us,nvss,64,64,0.304465655657603,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,lri,total,us,nvss,80,80,0.500934226353216,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,lri,total,us,nvss,70,70,0.423667292931364,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,lri,total,us,nvss,78,78,0.512825802930484,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,lri,total,us,nvss,68,68,0.466796763886644,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,lri,total,us,nvss,71,71,0.524052888576131,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,lri,total,us,nvss,73,73,0.559463683948299,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,lri,total,us,nvss,79,79,0.708654882585541,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,lri,total,us,nvss,75,75,0.707811743167919,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,15,15,0.0240107423666008,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,18,18,0.0244222494321662,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,25,25,0.0277947132838024,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,28,28,0.0265988782268379,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,31,31,0.0272550971114896,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,33,33,0.0270772069264905,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,26,26,0.0575017320754009,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,27,27,0.0551960542631554,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,34,34,0.0502288431208406,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,32,32,0.108227451775009,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,35,35,0.164431196307031,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,36,36,0.236906454912002,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,37,37,0.288573445195995,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,38,38,0.459557178660398,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,39,39,0.81893936873719,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,40,40,0.807688687337921,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,41,41,1.2024427632671,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,42,42,1.24828449544146,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,43,43,1.61737183820042,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,45,45,2.35549277761561,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,44,44,2.57588436771792,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,46,46,2.85719183853804,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,47,47,3.56656332471137,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,84,84,9.53614686351464,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,82,82,12.120513892918,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,48,48,4.84571846616855,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,83,83,14.1610061651929,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,49,49,5.06437475918004,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,51,51,6.12615601673268,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,50,50,5.68816356625328,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,81,81,14.7156261353796,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,53,53,8.1209109818868,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,54,54,8.24517676088093,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,56,56,8.99510958102226,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,80,80,13.4536620792007,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,55,55,8.98330320030624,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,52,52,8.89054163642966,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,57,57,11.2747988866812,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,79,79,16.4407932759845,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,60,60,13.6140774067234,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,61,61,15.2606183732828,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,58,58,13.411096164993,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,78,78,16.2822192430429,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,59,59,14.9769539996021,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,62,62,16.8119959880634,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,64,64,12.048140945308,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,63,63,18.5317838918214,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,77,77,17.3338186040462,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,75,75,15.2685104597651,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,74,74,14.9712165969937,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,66,66,14.8821872615006,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,76,76,17.2070993371695,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,68,68,16.8565498070177,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,65,65,14.3816286809543,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,70,70,17.5292342450352,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,72,72,20.1877878140461,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,71,71,19.7975535684316,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,69,69,18.7697326667567,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,67,67,16.7742432385778,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,73,73,22.1298968317327,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,1,1,0.00239228829154502,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,18,18,0.0244222494321662,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,19,19,0.0244554432646726,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,20,20,0.024434137967622,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,25,25,0.0277947132838024,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,31,31,0.0272550971114896,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,33,33,0.0270772069264905,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,22,22,0.0556898204147377,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,32,32,0.0541137258875044,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,38,38,0.0483744398589893,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,39,39,0.0481729040433641,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,34,34,0.0753432646812609,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,36,36,0.0710719364736006,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,42,42,0.0748970697264875,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,40,40,0.115384098191132,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,37,37,0.144286722597997,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,43,43,0.151628609831289,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,44,44,0.222607291037351,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,45,45,0.286478851331628,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,41,41,0.26993613052935,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,47,47,0.468336598194423,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,46,46,0.476198639756341,Deaths,age-adjusted rate
2000,666,M,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,49,49,0.755876829728365,Deaths,age-adjusted rate
