Year,Gender.Code,Race,Hispanic.Origin,nation,label_cause,attr,Education,source,measure1,measure2,min_age,max_age,value
2002,M,Black or African American,All Origins,us,resp_copd,total,666,nvss,Deaths,absolute number,70,74,611
2002,M,Black or African American,All Origins,us,resp_copd,total,666,nvss,Deaths,absolute number,75,79,726
2002,M,Black or African American,All Origins,us,resp_copd,total,666,nvss,Deaths,absolute number,80,84,612
2002,M,Black or African American,All Origins,us,resp_copd,total,666,nvss,Deaths,absolute number,85,150,590
2002,M,Black or African American,All Origins,us,resp_copd,total,666,nvss,Deaths,age-adjusted rate,85,150,9.27304566852451
2002,M,Black or African American,All Origins,us,resp_copd,total,666,nvss,Deaths,crude rate,30,34,0.0715500751378003
2002,M,Black or African American,All Origins,us,resp_copd,total,666,nvss,Deaths,crude rate,35,39,0.132878710970201
2002,M,Black or African American,All Origins,us,resp_copd,total,666,nvss,Deaths,crude rate,40,44,0.439521890132202
2002,M,Black or African American,All Origins,us,resp_copd,total,666,nvss,Deaths,crude rate,45,49,0.766607947905004
2002,M,Black or African American,All Origins,us,resp_copd,total,666,nvss,Deaths,crude rate,50,54,1.47188725997761
2002,M,Black or African American,All Origins,us,resp_copd,total,666,nvss,Deaths,crude rate,55,59,2.19760945066101
2002,M,Black or African American,All Origins,us,resp_copd,total,666,nvss,Deaths,crude rate,60,64,3.38329641008742
2002,M,Black or African American,All Origins,us,resp_copd,total,666,nvss,Deaths,crude rate,65,69,4.49743329437602
2002,M,Black or African American,All Origins,us,resp_copd,total,666,nvss,Deaths,crude rate,70,74,6.24529941559943
2002,M,Black or African American,All Origins,us,resp_copd,total,666,nvss,Deaths,crude rate,75,79,7.42076493572044
2002,M,Black or African American,All Origins,us,resp_copd,total,666,nvss,Deaths,crude rate,80,84,6.25552085490483
2002,M,Black or African American,All Origins,us,resp_copd,total,666,nvss,Deaths,crude rate,85,150,6.03064919018603
2002,M,Black or African American,All Origins,us,resp_copd,total,666,nvss,YLL,absolute number,30,34,414.3739397
2002,M,Black or African American,All Origins,us,resp_copd,total,666,nvss,YLL,absolute number,35,39,705.28397732
2002,M,Black or African American,All Origins,us,resp_copd,total,666,nvss,YLL,absolute number,40,44,2120.64790373
2002,M,Black or African American,All Origins,us,resp_copd,total,666,nvss,YLL,absolute number,45,49,3332.49904275
2002,M,Black or African American,All Origins,us,resp_copd,total,666,nvss,YLL,absolute number,50,54,5707.40225328
2002,M,Black or African American,All Origins,us,resp_copd,total,666,nvss,YLL,absolute number,55,59,7506.69940425
2002,M,Black or African American,All Origins,us,resp_copd,total,666,nvss,YLL,absolute number,60,64,10013.88805082
2002,M,Black or African American,All Origins,us,resp_copd,total,666,nvss,YLL,absolute number,65,69,11299.5939496
2002,M,Black or African American,All Origins,us,resp_copd,total,666,nvss,YLL,absolute number,70,74,13007.09027332
2002,M,Black or African American,All Origins,us,resp_copd,total,666,nvss,YLL,absolute number,75,79,12417.15166494
2002,M,Black or African American,All Origins,us,resp_copd,total,666,nvss,YLL,absolute number,80,84,8102.09955924
2002,M,Black or African American,All Origins,us,resp_copd,total,666,nvss,YLL,absolute number,85,150,5271.898772344
2002,M,Black or African American,All Origins,us,resp_copd,total,666,nvss,YLL,age-adjusted rate,85,150,81.0283566054858
2002,M,Black or African American,All Origins,us,resp_copd,total,666,nvss,YLL,crude rate,30,34,4.23549807438305
2002,M,Black or African American,All Origins,us,resp_copd,total,666,nvss,YLL,crude rate,35,39,7.20901736724752
2002,M,Black or African American,All Origins,us,resp_copd,total,666,nvss,YLL,crude rate,40,44,21.6760738361
2002,M,Black or African American,All Origins,us,resp_copd,total,666,nvss,YLL,crude rate,45,49,34.0629367007729
2002,M,Black or African American,All Origins,us,resp_copd,total,666,nvss,YLL,crude rate,50,54,58.337865723405
2002,M,Black or African American,All Origins,us,resp_copd,total,666,nvss,YLL,crude rate,55,59,76.7292723444241
2002,M,Black or African American,All Origins,us,resp_copd,total,666,nvss,YLL,crude rate,60,64,102.356348922527
2002,M,Black or African American,All Origins,us,resp_copd,total,666,nvss,YLL,crude rate,65,69,115.498113731502
2002,M,Black or African American,All Origins,us,resp_copd,total,666,nvss,YLL,crude rate,70,74,132.9511837686
2002,M,Black or African American,All Origins,us,resp_copd,total,666,nvss,YLL,crude rate,75,79,126.921162089131
2002,M,Black or African American,All Origins,us,resp_copd,total,666,nvss,YLL,crude rate,80,84,82.8151188910801
2002,M,Black or African American,All Origins,us,resp_copd,total,666,nvss,YLL,crude rate,85,150,53.8863933257272
2002,M,Black or African American,All Origins,us,t2_dm,total,666,nvss,Deaths,absolute number,25,29,3
2002,M,Black or African American,All Origins,us,t2_dm,total,666,nvss,Deaths,absolute number,30,34,1
2002,M,Black or African American,All Origins,us,t2_dm,total,666,nvss,Deaths,absolute number,35,39,6
2002,M,Black or African American,All Origins,us,t2_dm,total,666,nvss,Deaths,absolute number,40,44,8
2002,M,Black or African American,All Origins,us,t2_dm,total,666,nvss,Deaths,absolute number,45,49,24
2002,M,Black or African American,All Origins,us,t2_dm,total,666,nvss,Deaths,absolute number,50,54,52
2002,M,Black or African American,All Origins,us,t2_dm,total,666,nvss,Deaths,absolute number,55,59,62
2002,M,Black or African American,All Origins,us,t2_dm,total,666,nvss,Deaths,absolute number,60,64,75
2002,M,Black or African American,All Origins,us,t2_dm,total,666,nvss,Deaths,absolute number,65,69,93
2002,M,Black or African American,All Origins,us,t2_dm,total,666,nvss,Deaths,absolute number,70,74,108
2002,M,Black or African American,All Origins,us,t2_dm,total,666,nvss,Deaths,absolute number,75,79,99
2002,M,Black or African American,All Origins,us,t2_dm,total,666,nvss,Deaths,absolute number,80,84,111
2002,M,Black or African American,All Origins,us,t2_dm,total,666,nvss,Deaths,absolute number,85,150,73
2002,M,Black or African American,All Origins,us,t2_dm,total,666,nvss,Deaths,age-adjusted rate,85,150,1.17545649319325
2002,M,Black or African American,All Origins,us,t2_dm,total,666,nvss,Deaths,crude rate,25,29,0.0306643179162001
2002,M,Black or African American,All Origins,us,t2_dm,total,666,nvss,Deaths,crude rate,30,34,0.0102214393054
2002,M,Black or African American,All Origins,us,t2_dm,total,666,nvss,Deaths,crude rate,35,39,0.0613286358324003
2002,M,Black or African American,All Origins,us,t2_dm,total,666,nvss,Deaths,crude rate,40,44,0.0817715144432004
2002,M,Black or African American,All Origins,us,t2_dm,total,666,nvss,Deaths,crude rate,45,49,0.245314543329601
2002,M,Black or African American,All Origins,us,t2_dm,total,666,nvss,Deaths,crude rate,50,54,0.531514843880803
2002,M,Black or African American,All Origins,us,t2_dm,total,666,nvss,Deaths,crude rate,55,59,0.633729236934803
2002,M,Black or African American,All Origins,us,t2_dm,total,666,nvss,Deaths,crude rate,60,64,0.766607947905004
2002,M,Black or African American,All Origins,us,t2_dm,total,666,nvss,Deaths,crude rate,65,69,0.950593855402204
2002,M,Black or African American,All Origins,us,t2_dm,total,666,nvss,Deaths,crude rate,70,74,1.10391544498321
2002,M,Black or African American,All Origins,us,t2_dm,total,666,nvss,Deaths,crude rate,75,79,1.0119224912346
2002,M,Black or African American,All Origins,us,t2_dm,total,666,nvss,Deaths,crude rate,80,84,1.13457976289941
2002,M,Black or African American,All Origins,us,t2_dm,total,666,nvss,Deaths,crude rate,85,150,0.746165069294204
2002,M,Black or African American,All Origins,us,t2_dm,total,666,nvss,YLL,absolute number,25,29,192.44790093
2002,M,Black or African American,All Origins,us,t2_dm,total,666,nvss,YLL,absolute number,30,34,59.1962771
2002,M,Black or African American,All Origins,us,t2_dm,total,666,nvss,YLL,absolute number,35,39,325.51568184
2002,M,Black or African American,All Origins,us,t2_dm,total,666,nvss,YLL,absolute number,40,44,394.53914488
2002,M,Black or African American,All Origins,us,t2_dm,total,666,nvss,YLL,absolute number,45,49,1066.39969368
2002,M,Black or African American,All Origins,us,t2_dm,total,666,nvss,YLL,absolute number,50,54,2061.00636924
2002,M,Black or African American,All Origins,us,t2_dm,total,666,nvss,YLL,absolute number,55,59,2164.7226189
2002,M,Black or African American,All Origins,us,t2_dm,total,666,nvss,YLL,absolute number,60,64,2269.0078665
2002,M,Black or African American,All Origins,us,t2_dm,total,666,nvss,YLL,absolute number,65,69,2388.32326662
2002,M,Black or African American,All Origins,us,t2_dm,total,666,nvss,YLL,absolute number,70,74,2299.12561296
2002,M,Black or African American,All Origins,us,t2_dm,total,666,nvss,YLL,absolute number,75,79,1693.24795431
2002,M,Black or African American,All Origins,us,t2_dm,total,666,nvss,YLL,absolute number,80,84,1469.49844947
2002,M,Black or African American,All Origins,us,t2_dm,total,666,nvss,YLL,absolute number,85,150,665.898721207
2002,M,Black or African American,All Origins,us,t2_dm,total,666,nvss,YLL,age-adjusted rate,85,150,10.5603927228171
2002,M,Black or African American,All Origins,us,t2_dm,total,666,nvss,YLL,crude rate,25,29,1.96709453880764
2002,M,Black or African American,All Origins,us,t2_dm,total,666,nvss,YLL,crude rate,30,34,0.605071153483293
2002,M,Black or African American,All Origins,us,t2_dm,total,666,nvss,YLL,crude rate,35,39,3.32723878488347
2002,M,Black or African American,All Origins,us,t2_dm,total,666,nvss,YLL,crude rate,40,44,4.03275792299536
2002,M,Black or African American,All Origins,us,t2_dm,total,666,nvss,YLL,crude rate,45,49,10.9001397442473
2002,M,Black or African American,All Origins,us,t2_dm,total,666,nvss,YLL,crude rate,50,54,21.0664515112296
2002,M,Black or African American,All Origins,us,t2_dm,total,666,nvss,YLL,crude rate,55,59,22.126580862113
2002,M,Black or African American,All Origins,us,t2_dm,total,666,nvss,YLL,crude rate,60,64,23.192526190905
2002,M,Black or African American,All Origins,us,t2_dm,total,666,nvss,YLL,crude rate,65,69,24.4121013114311
2002,M,Black or African American,All Origins,us,t2_dm,total,666,nvss,YLL,crude rate,70,74,23.5003729083613
2002,M,Black or African American,All Origins,us,t2_dm,total,666,nvss,YLL,crude rate,75,79,17.3074311939725
2002,M,Black or African American,All Origins,us,t2_dm,total,666,nvss,YLL,crude rate,80,84,15.0203892106371
2002,M,Black or African American,All Origins,us,t2_dm,total,666,nvss,YLL,crude rate,85,150,6.80644336236086
2002,M,White,Hispanic or Latino,us,all-cause,overall,666,nvss,Deaths,absolute number,25,29,2275
2002,M,White,Hispanic or Latino,us,all-cause,overall,666,nvss,Deaths,absolute number,30,34,2245
2002,M,White,Hispanic or Latino,us,all-cause,overall,666,nvss,Deaths,absolute number,35,39,2497
2002,M,White,Hispanic or Latino,us,all-cause,overall,666,nvss,Deaths,absolute number,40,44,3291
2002,M,White,Hispanic or Latino,us,all-cause,overall,666,nvss,Deaths,absolute number,45,49,3664
2002,M,White,Hispanic or Latino,us,all-cause,overall,666,nvss,Deaths,absolute number,50,54,3970
2002,M,White,Hispanic or Latino,us,all-cause,overall,666,nvss,Deaths,absolute number,55,59,4178
2002,M,White,Hispanic or Latino,us,all-cause,overall,666,nvss,Deaths,absolute number,60,64,4465
2002,M,White,Hispanic or Latino,us,all-cause,overall,666,nvss,Deaths,absolute number,65,69,5137
2002,M,White,Hispanic or Latino,us,all-cause,overall,666,nvss,Deaths,absolute number,70,74,6217
2002,M,White,Hispanic or Latino,us,all-cause,overall,666,nvss,Deaths,absolute number,75,79,6584
2002,M,White,Hispanic or Latino,us,all-cause,overall,666,nvss,Deaths,absolute number,80,84,5565
2002,M,White,Hispanic or Latino,us,all-cause,overall,666,nvss,Deaths,absolute number,85,150,6842
2002,M,White,Hispanic or Latino,us,all-cause,overall,666,nvss,Deaths,age-adjusted rate,85,150,185.350834619435
2002,M,White,Hispanic or Latino,us,all-cause,overall,666,nvss,Deaths,crude rate,25,29,23.9783054831903
2002,M,White,Hispanic or Latino,us,all-cause,overall,666,nvss,Deaths,crude rate,30,34,23.6621080482471
2002,M,White,Hispanic or Latino,us,all-cause,overall,666,nvss,Deaths,crude rate,35,39,26.3181665017697
2002,M,White,Hispanic or Latino,us,all-cause,overall,666,nvss,Deaths,crude rate,40,44,34.6868586132656
2002,M,White,Hispanic or Latino,us,all-cause,overall,666,nvss,Deaths,crude rate,45,49,38.618246721059
2002,M,White,Hispanic or Latino,us,all-cause,overall,666,nvss,Deaths,crude rate,50,54,41.8434605574793
2002,M,White,Hispanic or Latino,us,all-cause,overall,666,nvss,Deaths,crude rate,55,59,44.0357627730852
2002,M,White,Hispanic or Latino,us,all-cause,overall,666,nvss,Deaths,crude rate,60,64,47.0607182340415
2002,M,White,Hispanic or Latino,us,all-cause,overall,666,nvss,Deaths,crude rate,65,69,54.1435407767685
