"min_age","max_age","Year","Hispanic.Origin","Gender.Code","Race","Population","nation","Education","rural_urban_class","source2"
59,59,2014,"Not Hispanic or Latino","M","White",1472212,"us",666,666,"CDC"
59,59,2015,"Hispanic or Latino","F","White",205422,"us",666,666,"CDC"
59,59,2015,"Hispanic or Latino","M","White",192165,"us",666,666,"CDC"
59,59,2015,"Not Hispanic or Latino","F","White",1530041,"us",666,666,"CDC"
59,59,2015,"Not Hispanic or Latino","M","White",1462190,"us",666,666,"CDC"
59,59,2016,"Hispanic or Latino","F","White",214174,"us",666,666,"CDC"
59,59,2016,"Hispanic or Latino","M","White",201254,"us",666,666,"CDC"
59,59,2016,"Not Hispanic or Latino","F","White",1571663,"us",666,666,"CDC"
59,59,2016,"Not Hispanic or Latino","M","White",1503513,"us",666,666,"CDC"
60,60,2000,"Hispanic or Latino","F","White",84388,"us",666,666,"CDC"
60,60,2000,"Hispanic or Latino","M","White",74586,"us",666,666,"CDC"
60,60,2000,"Not Hispanic or Latino","F","White",943721,"us",666,666,"CDC"
60,60,2000,"Not Hispanic or Latino","M","White",886189,"us",666,666,"CDC"
60,60,2001,"Hispanic or Latino","F","White",84419,"us",666,666,"CDC"
60,60,2001,"Hispanic or Latino","M","White",75057,"us",666,666,"CDC"
60,60,2001,"Not Hispanic or Latino","F","White",967415,"us",666,666,"CDC"
60,60,2001,"Not Hispanic or Latino","M","White",907516,"us",666,666,"CDC"
60,60,2002,"Hispanic or Latino","F","White",89159,"us",666,666,"CDC"
60,60,2002,"Hispanic or Latino","M","White",78471,"us",666,666,"CDC"
60,60,2002,"Not Hispanic or Latino","F","White",1036004,"us",666,666,"CDC"
60,60,2002,"Not Hispanic or Latino","M","White",975425,"us",666,666,"CDC"
60,60,2003,"Hispanic or Latino","F","White",97367,"us",666,666,"CDC"
60,60,2003,"Hispanic or Latino","M","White",84994,"us",666,666,"CDC"
60,60,2003,"Not Hispanic or Latino","F","White",1170420,"us",666,666,"CDC"
60,60,2003,"Not Hispanic or Latino","M","White",1106521,"us",666,666,"CDC"
60,60,2004,"Hispanic or Latino","F","White",102216,"us",666,666,"CDC"
60,60,2004,"Hispanic or Latino","M","White",89152,"us",666,666,"CDC"
60,60,2004,"Not Hispanic or Latino","F","White",1104323,"us",666,666,"CDC"
60,60,2004,"Not Hispanic or Latino","M","White",1045802,"us",666,666,"CDC"
60,60,2005,"Hispanic or Latino","F","White",107907,"us",666,666,"CDC"
60,60,2005,"Hispanic or Latino","M","White",97605,"us",666,666,"CDC"
60,60,2005,"Not Hispanic or Latino","F","White",1095233,"us",666,666,"CDC"
60,60,2005,"Not Hispanic or Latino","M","White",1041790,"us",666,666,"CDC"
60,60,2006,"Hispanic or Latino","F","White",113363,"us",666,666,"CDC"
60,60,2006,"Hispanic or Latino","M","White",100828,"us",666,666,"CDC"
60,60,2006,"Not Hispanic or Latino","F","White",1084644,"us",666,666,"CDC"
60,60,2006,"Not Hispanic or Latino","M","White",1032870,"us",666,666,"CDC"
60,60,2007,"Hispanic or Latino","F","White",127819,"us",666,666,"CDC"
60,60,2007,"Hispanic or Latino","M","White",114474,"us",666,666,"CDC"
60,60,2007,"Not Hispanic or Latino","F","White",1486675,"us",666,666,"CDC"
60,60,2007,"Not Hispanic or Latino","M","White",1419223,"us",666,666,"CDC"
60,60,2008,"Hispanic or Latino","F","White",133809,"us",666,666,"CDC"
60,60,2008,"Hispanic or Latino","M","White",119419,"us",666,666,"CDC"
60,60,2008,"Not Hispanic or Latino","F","White",1374374,"us",666,666,"CDC"
60,60,2008,"Not Hispanic or Latino","M","White",1310745,"us",666,666,"CDC"
60,60,2009,"Hispanic or Latino","F","White",138727,"us",666,666,"CDC"
60,60,2009,"Hispanic or Latino","M","White",125404,"us",666,666,"CDC"
60,60,2009,"Not Hispanic or Latino","F","White",1361259,"us",666,666,"CDC"
60,60,2009,"Not Hispanic or Latino","M","White",1295180,"us",666,666,"CDC"
60,60,2010,"Hispanic or Latino","F","White",153234,"us",666,666,"CDC"
60,60,2010,"Hispanic or Latino","M","White",138271,"us",666,666,"CDC"
60,60,2010,"Not Hispanic or Latino","F","White",1381020,"us",666,666,"CDC"
60,60,2010,"Not Hispanic or Latino","M","White",1320550,"us",666,666,"CDC"
60,60,2011,"Hispanic or Latino","F","White",156745,"us",666,666,"CDC"
60,60,2011,"Hispanic or Latino","M","White",143705,"us",666,666,"CDC"
60,60,2011,"Not Hispanic or Latino","F","White",1405501,"us",666,666,"CDC"
60,60,2011,"Not Hispanic or Latino","M","White",1335550,"us",666,666,"CDC"
60,60,2012,"Hispanic or Latino","F","White",161863,"us",666,666,"CDC"
60,60,2012,"Hispanic or Latino","M","White",147933,"us",666,666,"CDC"
60,60,2012,"Not Hispanic or Latino","F","White",1435314,"us",666,666,"CDC"
60,60,2012,"Not Hispanic or Latino","M","White",1367564,"us",666,666,"CDC"
60,60,2013,"Hispanic or Latino","F","White",173816,"us",666,666,"CDC"
60,60,2013,"Hispanic or Latino","M","White",158445,"us",666,666,"CDC"
60,60,2013,"Not Hispanic or Latino","F","White",1469919,"us",666,666,"CDC"
60,60,2013,"Not Hispanic or Latino","M","White",1394349,"us",666,666,"CDC"
60,60,2014,"Hispanic or Latino","F","White",185277,"us",666,666,"CDC"
60,60,2014,"Hispanic or Latino","M","White",169453,"us",666,666,"CDC"
60,60,2014,"Not Hispanic or Latino","F","White",1500423,"us",666,666,"CDC"
60,60,2014,"Not Hispanic or Latino","M","White",1422840,"us",666,666,"CDC"
60,60,2015,"Hispanic or Latino","F","White",200227,"us",666,666,"CDC"
60,60,2015,"Hispanic or Latino","M","White",185656,"us",666,666,"CDC"
60,60,2015,"Not Hispanic or Latino","F","White",1528709,"us",666,666,"CDC"
60,60,2015,"Not Hispanic or Latino","M","White",1456328,"us",666,666,"CDC"
60,60,2016,"Hispanic or Latino","F","White",205092,"us",666,666,"CDC"
60,60,2016,"Hispanic or Latino","M","White",190677,"us",666,666,"CDC"
60,60,2016,"Not Hispanic or Latino","F","White",1520481,"us",666,666,"CDC"
60,60,2016,"Not Hispanic or Latino","M","White",1446469,"us",666,666,"CDC"
61,61,2000,"Hispanic or Latino","F","White",78580,"us",666,666,"CDC"
61,61,2000,"Hispanic or Latino","M","White",69147,"us",666,666,"CDC"
61,61,2000,"Not Hispanic or Latino","F","White",911654,"us",666,666,"CDC"
61,61,2000,"Not Hispanic or Latino","M","White",853934,"us",666,666,"CDC"
61,61,2001,"Hispanic or Latino","F","White",84790,"us",666,666,"CDC"
61,61,2001,"Hispanic or Latino","M","White",74263,"us",666,666,"CDC"
61,61,2001,"Not Hispanic or Latino","F","White",938643,"us",666,666,"CDC"
61,61,2001,"Not Hispanic or Latino","M","White",877955,"us",666,666,"CDC"
61,61,2002,"Hispanic or Latino","F","White",85021,"us",666,666,"CDC"
61,61,2002,"Hispanic or Latino","M","White",74936,"us",666,666,"CDC"
61,61,2002,"Not Hispanic or Latino","F","White",963848,"us",666,666,"CDC"
61,61,2002,"Not Hispanic or Latino","M","White",900803,"us",666,666,"CDC"
61,61,2003,"Hispanic or Latino","F","White",90005,"us",666,666,"CDC"
61,61,2003,"Hispanic or Latino","M","White",78498,"us",666,666,"CDC"
61,61,2003,"Not Hispanic or Latino","F","White",1033893,"us",666,666,"CDC"
61,61,2003,"Not Hispanic or Latino","M","White",970190,"us",666,666,"CDC"
61,61,2004,"Hispanic or Latino","F","White",98481,"us",666,666,"CDC"
61,61,2004,"Hispanic or Latino","M","White",85296,"us",666,666,"CDC"
61,61,2004,"Not Hispanic or Latino","F","White",1169812,"us",666,666,"CDC"
61,61,2004,"Not Hispanic or Latino","M","White",1103176,"us",666,666,"CDC"
61,61,2005,"Hispanic or Latino","F","White",103698,"us",666,666,"CDC"
61,61,2005,"Hispanic or Latino","M","White",89802,"us",666,666,"CDC"
61,61,2005,"Not Hispanic or Latino","F","White",1105841,"us",666,666,"CDC"
61,61,2005,"Not Hispanic or Latino","M","White",1045028,"us",666,666,"CDC"
61,61,2006,"Hispanic or Latino","F","White",109767,"us",666,666,"CDC"
61,61,2006,"Hispanic or Latino","M","White",98741,"us",666,666,"CDC"
61,61,2006,"Not Hispanic or Latino","F","White",1098854,"us",666,666,"CDC"
61,61,2006,"Not Hispanic or Latino","M","White",1043652,"us",666,666,"CDC"
61,61,2007,"Hispanic or Latino","F","White",115524,"us",666,666,"CDC"
61,61,2007,"Hispanic or Latino","M","White",102328,"us",666,666,"CDC"
61,61,2007,"Not Hispanic or Latino","F","White",1089873,"us",666,666,"CDC"
61,61,2007,"Not Hispanic or Latino","M","White",1036726,"us",666,666,"CDC"
61,61,2008,"Hispanic or Latino","F","White",130578,"us",666,666,"CDC"
61,61,2008,"Hispanic or Latino","M","White",116595,"us",666,666,"CDC"
61,61,2008,"Not Hispanic or Latino","F","White",1497689,"us",666,666,"CDC"
61,61,2008,"Not Hispanic or Latino","M","White",1429759,"us",666,666,"CDC"
61,61,2009,"Hispanic or Latino","F","White",136973,"us",666,666,"CDC"
61,61,2009,"Hispanic or Latino","M","White",122053,"us",666,666,"CDC"
61,61,2009,"Not Hispanic or Latino","F","White",1386536,"us",666,666,"CDC"
61,61,2009,"Not Hispanic or Latino","M","White",1322690,"us",666,666,"CDC"
61,61,2010,"Hispanic or Latino","F","White",141750,"us",666,666,"CDC"
61,61,2010,"Hispanic or Latino","M","White",127230,"us",666,666,"CDC"
61,61,2010,"Not Hispanic or Latino","F","White",1371066,"us",666,666,"CDC"
61,61,2010,"Not Hispanic or Latino","M","White",1302875,"us",666,666,"CDC"
61,61,2011,"Hispanic or Latino","F","White",153032,"us",666,666,"CDC"
61,61,2011,"Hispanic or Latino","M","White",137162,"us",666,666,"CDC"
61,61,2011,"Not Hispanic or Latino","F","White",1372288,"us",666,666,"CDC"
61,61,2011,"Not Hispanic or Latino","M","White",1306246,"us",666,666,"CDC"
61,61,2012,"Hispanic or Latino","F","White",156486,"us",666,666,"CDC"
61,61,2012,"Hispanic or Latino","M","White",142500,"us",666,666,"CDC"
61,61,2012,"Not Hispanic or Latino","F","White",1396661,"us",666,666,"CDC"
61,61,2012,"Not Hispanic or Latino","M","White",1320904,"us",666,666,"CDC"
61,61,2013,"Hispanic or Latino","F","White",161637,"us",666,666,"CDC"
61,61,2013,"Hispanic or Latino","M","White",146606,"us",666,666,"CDC"
61,61,2013,"Not Hispanic or Latino","F","White",1425902,"us",666,666,"CDC"
61,61,2013,"Not Hispanic or Latino","M","White",1352087,"us",666,666,"CDC"
61,61,2014,"Hispanic or Latino","F","White",173579,"us",666,666,"CDC"
61,61,2014,"Hispanic or Latino","M","White",157089,"us",666,666,"CDC"
61,61,2014,"Not Hispanic or Latino","F","White",1460192,"us",666,666,"CDC"
61,61,2014,"Not Hispanic or Latino","M","White",1378230,"us",666,666,"CDC"
61,61,2015,"Hispanic or Latino","F","White",184952,"us",666,666,"CDC"
61,61,2015,"Hispanic or Latino","M","White",168045,"us",666,666,"CDC"
61,61,2015,"Not Hispanic or Latino","F","White",1490336,"us",666,666,"CDC"
61,61,2015,"Not Hispanic or Latino","M","White",1406177,"us",666,666,"CDC"
61,61,2016,"Hispanic or Latino","F","White",199811,"us",666,666,"CDC"
61,61,2016,"Hispanic or Latino","M","White",184084,"us",666,666,"CDC"
61,61,2016,"Not Hispanic or Latino","F","White",1518383,"us",666,666,"CDC"
61,61,2016,"Not Hispanic or Latino","M","White",1439266,"us",666,666,"CDC"
62,62,2000,"Hispanic or Latino","F","White",76112,"us",666,666,"CDC"
62,62,2000,"Hispanic or Latino","M","White",66152,"us",666,666,"CDC"
62,62,2000,"Not Hispanic or Latino","F","White",900767,"us",666,666,"CDC"
62,62,2000,"Not Hispanic or Latino","M","White",836023,"us",666,666,"CDC"
62,62,2001,"Hispanic or Latino","F","White",78868,"us",666,666,"CDC"
62,62,2001,"Hispanic or Latino","M","White",68812,"us",666,666,"CDC"
62,62,2001,"Not Hispanic or Latino","F","White",905738,"us",666,666,"CDC"
62,62,2001,"Not Hispanic or Latino","M","White",844475,"us",666,666,"CDC"
62,62,2002,"Hispanic or Latino","F","White",85022,"us",666,666,"CDC"
62,62,2002,"Hispanic or Latino","M","White",73856,"us",666,666,"CDC"
62,62,2002,"Not Hispanic or Latino","F","White",932832,"us",666,666,"CDC"
62,62,2002,"Not Hispanic or Latino","M","White",868167,"us",666,666,"CDC"
62,62,2003,"Hispanic or Latino","F","White",85167,"us",666,666,"CDC"
62,62,2003,"Hispanic or Latino","M","White",74473,"us",666,666,"CDC"
62,62,2003,"Not Hispanic or Latino","F","White",958024,"us",666,666,"CDC"
62,62,2003,"Not Hispanic or Latino","M","White",890638,"us",666,666,"CDC"
62,62,2004,"Hispanic or Latino","F","White",90101,"us",666,666,"CDC"
62,62,2004,"Hispanic or Latino","M","White",78043,"us",666,666,"CDC"
62,62,2004,"Not Hispanic or Latino","F","White",1027639,"us",666,666,"CDC"
62,62,2004,"Not Hispanic or Latino","M","White",959302,"us",666,666,"CDC"
62,62,2005,"Hispanic or Latino","F","White",98585,"us",666,666,"CDC"
62,62,2005,"Hispanic or Latino","M","White",84851,"us",666,666,"CDC"
62,62,2005,"Not Hispanic or Latino","F","White",1162959,"us",666,666,"CDC"
62,62,2005,"Not Hispanic or Latino","M","White",1090857,"us",666,666,"CDC"
62,62,2006,"Hispanic or Latino","F","White",103876,"us",666,666,"CDC"
62,62,2006,"Hispanic or Latino","M","White",89398,"us",666,666,"CDC"
62,62,2006,"Not Hispanic or Latino","F","White",1099765,"us",666,666,"CDC"
62,62,2006,"Not Hispanic or Latino","M","White",1033826,"us",666,666,"CDC"
62,62,2007,"Hispanic or Latino","F","White",109876,"us",666,666,"CDC"
62,62,2007,"Hispanic or Latino","M","White",98411,"us",666,666,"CDC"
62,62,2007,"Not Hispanic or Latino","F","White",1093245,"us",666,666,"CDC"
62,62,2007,"Not Hispanic or Latino","M","White",1032653,"us",666,666,"CDC"
62,62,2008,"Hispanic or Latino","F","White",115590,"us",666,666,"CDC"
62,62,2008,"Hispanic or Latino","M","White",102030,"us",666,666,"CDC"
62,62,2008,"Not Hispanic or Latino","F","White",1084594,"us",666,666,"CDC"
62,62,2008,"Not Hispanic or Latino","M","White",1025838,"us",666,666,"CDC"
62,62,2009,"Hispanic or Latino","F","White",130568,"us",666,666,"CDC"
62,62,2009,"Hispanic or Latino","M","White",116359,"us",666,666,"CDC"
62,62,2009,"Not Hispanic or Latino","F","White",1491698,"us",666,666,"CDC"
62,62,2009,"Not Hispanic or Latino","M","White",1416454,"us",666,666,"CDC"
62,62,2010,"Hispanic or Latino","F","White",136659,"us",666,666,"CDC"
62,62,2010,"Hispanic or Latino","M","White",121994,"us",666,666,"CDC"
62,62,2010,"Not Hispanic or Latino","F","White",1379824,"us",666,666,"CDC"
62,62,2010,"Not Hispanic or Latino","M","White",1309962,"us",666,666,"CDC"
62,62,2011,"Hispanic or Latino","F","White",141431,"us",666,666,"CDC"
62,62,2011,"Hispanic or Latino","M","White",126222,"us",666,666,"CDC"
62,62,2011,"Not Hispanic or Latino","F","White",1361223,"us",666,666,"CDC"
62,62,2011,"Not Hispanic or Latino","M","White",1287746,"us",666,666,"CDC"
62,62,2012,"Hispanic or Latino","F","White",152675,"us",666,666,"CDC"
62,62,2012,"Hispanic or Latino","M","White",135976,"us",666,666,"CDC"
62,62,2012,"Not Hispanic or Latino","F","White",1362860,"us",666,666,"CDC"
62,62,2012,"Not Hispanic or Latino","M","White",1291178,"us",666,666,"CDC"
62,62,2013,"Hispanic or Latino","F","White",156132,"us",666,666,"CDC"
62,62,2013,"Hispanic or Latino","M","White",141159,"us",666,666,"CDC"
62,62,2013,"Not Hispanic or Latino","F","White",1386907,"us",666,666,"CDC"
62,62,2013,"Not Hispanic or Latino","M","White",1305071,"us",666,666,"CDC"
62,62,2014,"Hispanic or Latino","F","White",161335,"us",666,666,"CDC"
62,62,2014,"Hispanic or Latino","M","White",145344,"us",666,666,"CDC"
62,62,2014,"Not Hispanic or Latino","F","White",1415810,"us",666,666,"CDC"
62,62,2014,"Not Hispanic or Latino","M","White",1335517,"us",666,666,"CDC"
62,62,2015,"Hispanic or Latino","F","White",173219,"us",666,666,"CDC"
62,62,2015,"Hispanic or Latino","M","White",155745,"us",666,666,"CDC"
62,62,2015,"Not Hispanic or Latino","F","White",1449578,"us",666,666,"CDC"
62,62,2015,"Not Hispanic or Latino","M","White",1361105,"us",666,666,"CDC"
62,62,2016,"Hispanic or Latino","F","White",184546,"us",666,666,"CDC"
62,62,2016,"Hispanic or Latino","M","White",166559,"us",666,666,"CDC"
62,62,2016,"Not Hispanic or Latino","F","White",1479466,"us",666,666,"CDC"
62,62,2016,"Not Hispanic or Latino","M","White",1388628,"us",666,666,"CDC"
63,63,2000,"Hispanic or Latino","F","White",72670,"us",666,666,"CDC"
63,63,2000,"Hispanic or Latino","M","White",61639,"us",666,666,"CDC"
63,63,2000,"Not Hispanic or Latino","F","White",854883,"us",666,666,"CDC"
63,63,2000,"Not Hispanic or Latino","M","White",786517,"us",666,666,"CDC"
63,63,2001,"Hispanic or Latino","F","White",76378,"us",666,666,"CDC"
63,63,2001,"Hispanic or Latino","M","White",65748,"us",666,666,"CDC"
63,63,2001,"Not Hispanic or Latino","F","White",894375,"us",666,666,"CDC"
63,63,2001,"Not Hispanic or Latino","M","White",825954,"us",666,666,"CDC"
63,63,2002,"Hispanic or Latino","F","White",79123,"us",666,666,"CDC"
63,63,2002,"Hispanic or Latino","M","White",68359,"us",666,666,"CDC"
63,63,2002,"Not Hispanic or Latino","F","White",899604,"us",666,666,"CDC"
63,63,2002,"Not Hispanic or Latino","M","White",834881,"us",666,666,"CDC"
63,63,2003,"Hispanic or Latino","F","White",85277,"us",666,666,"CDC"
63,63,2003,"Hispanic or Latino","M","White",73334,"us",666,666,"CDC"
63,63,2003,"Not Hispanic or Latino","F","White",926862,"us",666,666,"CDC"
63,63,2003,"Not Hispanic or Latino","M","White",858930,"us",666,666,"CDC"
63,63,2004,"Hispanic or Latino","F","White",85476,"us",666,666,"CDC"
63,63,2004,"Hispanic or Latino","M","White",73931,"us",666,666,"CDC"
63,63,2004,"Not Hispanic or Latino","F","White",952004,"us",666,666,"CDC"
63,63,2004,"Not Hispanic or Latino","M","White",881787,"us",666,666,"CDC"
63,63,2005,"Hispanic or Latino","F","White",90519,"us",666,666,"CDC"
63,63,2005,"Hispanic or Latino","M","White",77508,"us",666,666,"CDC"
63,63,2005,"Not Hispanic or Latino","F","White",1021464,"us",666,666,"CDC"
63,63,2005,"Not Hispanic or Latino","M","White",950298,"us",666,666,"CDC"
63,63,2006,"Hispanic or Latino","F","White",99095,"us",666,666,"CDC"
63,63,2006,"Hispanic or Latino","M","White",84340,"us",666,666,"CDC"
63,63,2006,"Not Hispanic or Latino","F","White",1156556,"us",666,666,"CDC"
63,63,2006,"Not Hispanic or Latino","M","White",1081449,"us",666,666,"CDC"
63,63,2007,"Hispanic or Latino","F","White",104474,"us",666,666,"CDC"
63,63,2007,"Hispanic or Latino","M","White",88822,"us",666,666,"CDC"
63,63,2007,"Not Hispanic or Latino","F","White",1094122,"us",666,666,"CDC"
63,63,2007,"Not Hispanic or Latino","M","White",1025858,"us",666,666,"CDC"
63,63,2008,"Hispanic or Latino","F","White",110531,"us",666,666,"CDC"
63,63,2008,"Hispanic or Latino","M","White",97836,"us",666,666,"CDC"
63,63,2008,"Not Hispanic or Latino","F","White",1087897,"us",666,666,"CDC"
63,63,2008,"Not Hispanic or Latino","M","White",1025145,"us",666,666,"CDC"
63,63,2009,"Hispanic or Latino","F","White",116285,"us",666,666,"CDC"
63,63,2009,"Hispanic or Latino","M","White",101469,"us",666,666,"CDC"
63,63,2009,"Not Hispanic or Latino","F","White",1079692,"us",666,666,"CDC"
63,63,2009,"Not Hispanic or Latino","M","White",1019083,"us",666,666,"CDC"
63,63,2010,"Hispanic or Latino","F","White",131056,"us",666,666,"CDC"
63,63,2010,"Hispanic or Latino","M","White",115372,"us",666,666,"CDC"
63,63,2010,"Not Hispanic or Latino","F","White",1483448,"us",666,666,"CDC"
63,63,2010,"Not Hispanic or Latino","M","White",1405219,"us",666,666,"CDC"
63,63,2011,"Hispanic or Latino","F","White",136269,"us",666,666,"CDC"
63,63,2011,"Hispanic or Latino","M","White",120964,"us",666,666,"CDC"
63,63,2011,"Not Hispanic or Latino","F","White",1368907,"us",666,666,"CDC"
63,63,2011,"Not Hispanic or Latino","M","White",1293098,"us",666,666,"CDC"
63,63,2012,"Hispanic or Latino","F","White",141034,"us",666,666,"CDC"
63,63,2012,"Hispanic or Latino","M","White",125047,"us",666,666,"CDC"
63,63,2012,"Not Hispanic or Latino","F","White",1350727,"us",666,666,"CDC"
63,63,2012,"Not Hispanic or Latino","M","White",1271776,"us",666,666,"CDC"
63,63,2013,"Hispanic or Latino","F","White",152322,"us",666,666,"CDC"
63,63,2013,"Hispanic or Latino","M","White",134645,"us",666,666,"CDC"
63,63,2013,"Not Hispanic or Latino","F","White",1352535,"us",666,666,"CDC"
63,63,2013,"Not Hispanic or Latino","M","White",1274569,"us",666,666,"CDC"
63,63,2014,"Hispanic or Latino","F","White",155821,"us",666,666,"CDC"
