Year,Race,Hispanic.Origin,Nation,measure,attr,value,overall_value,Population,crude_rate,prop
2003,Asian or Pacific Islander,Hispanic or Latino,us,Deaths,attributable,12.573223180345,665,518772,2.42365107992432,1.89071025268346
2003,Asian or Pacific Islander,Hispanic or Latino,us,Deaths,overall,665,665,518772,128.187334705805,100
2003,Asian or Pacific Islander,Hispanic or Latino,us,Deaths,total,177,665,518772,34.1190349517707,26.6165413533835
2003,Asian or Pacific Islander,Hispanic or Latino,us,YLL,attributable,360.408934227274,21887.687178745,518772,69.4734747109084,1.64662867887323
2003,Asian or Pacific Islander,Hispanic or Latino,us,YLL,overall,21887.687178745,21887.687178745,518772,4219.13425912443,100
2003,Asian or Pacific Islander,Hispanic or Latino,us,YLL,total,4117.141549143,21887.687178745,518772,793.632183144618,18.8103088075068
2003,Asian or Pacific Islander,Not Hispanic or Latino,us,Deaths,attributable,1005.59398170725,39317,12942337,7.76980217488736,2.55765694663187
2003,Asian or Pacific Islander,Not Hispanic or Latino,us,Deaths,overall,39317,39317,12942337,303.785939123668,100
2003,Asian or Pacific Islander,Not Hispanic or Latino,us,Deaths,total,13727,39317,12942337,106.062761308101,34.913650583717
2003,Asian or Pacific Islander,Not Hispanic or Latino,us,YLL,attributable,24222.0933108717,1004712.7680278,12942337,187.153937583851,2.41084756575935
2003,Asian or Pacific Islander,Not Hispanic or Latino,us,YLL,overall,1004712.7680278,1004712.7680278,12942337,7762.99340704699,100
2003,Asian or Pacific Islander,Not Hispanic or Latino,us,YLL,total,279529.425755491,1004712.7680278,12942337,2159.80642256102,27.8218247693012
2003,Black or African American,All Origins,us,Deaths,attributable,7216.94363878256,291260,38209741,18.8877062495204,2.47783548677558
2003,Black or African American,All Origins,us,Deaths,overall,291260,291260,38209741,762.266355063752,100
2003,Black or African American,All Origins,us,Deaths,total,86631,291260,38209741,226.724907661635,29.7435281192062
2003,Black or African American,All Origins,us,YLL,attributable,193398.479396252,8642101.75570696,38209741,506.149673708209,2.23786394633155
2003,Black or African American,All Origins,us,YLL,overall,8642101.75570696,8642101.75570696,38209741,22617.5355538447,100
2003,Black or African American,All Origins,us,YLL,total,2014001.31015193,8642101.75570696,38209741,5270.91065640025,23.3045313175346
2003,Black or African American,Hispanic or Latino,us,Deaths,attributable,39.0357400398756,1788,1787536,2.18377364371266,2.18320693735322
2003,Black or African American,Hispanic or Latino,us,Deaths,overall,1788,1788,1787536,100.025957519177,100
2003,Black or African American,Hispanic or Latino,us,Deaths,total,512,1788,1787536,28.6427797817778,28.6353467561521
2003,Black or African American,Hispanic or Latino,us,YLL,attributable,1003.87437795832,63098.111696407,1787536,56.1596733133386,1.59097372483729
2003,Black or African American,Hispanic or Latino,us,YLL,overall,63098.111696407,63098.111696407,1787536,3529.89319915274,100
2003,Black or African American,Hispanic or Latino,us,YLL,total,11201.412238272,63098.111696407,1787536,626.63981247214,17.7523731489255
2003,Black or African American,Not Hispanic or Latino,us,Deaths,attributable,7328.85115561418,287948,36422205,20.1219315404276,2.54519953450421
2003,Black or African American,Not Hispanic or Latino,us,Deaths,overall,287948,287948,36422205,790.58365631625,100
2003,Black or African American,Not Hispanic or Latino,us,Deaths,total,85634,287948,36422205,235.114815261734,29.7393973911956
2003,Black or African American,Not Hispanic or Latino,us,YLL,attributable,194772.668645461,8528052.8987444,36422205,534.76352858225,2.28390549352875
2003,Black or African American,Not Hispanic or Latino,us,YLL,overall,8528052.8987444,8528052.8987444,36422205,23414.4333072212,100
2003,Black or African American,Not Hispanic or Latino,us,YLL,total,1991357.06996329,8528052.8987444,36422205,5467.42590121408,23.3506650768604
2003,White,All Origins,us,Deaths,attributable,46983.0149219696,2103422,235125072,19.982137388551,2.23364664446647
2003,White,All Origins,us,Deaths,overall,2103422,2103422,235125072,894.597067895847,100
2003,White,All Origins,us,Deaths,total,784488,2103422,235125072,333.647106761971,37.2957970393007
2003,White,All Origins,us,YLL,attributable,997880.156145241,44770542.3490118,235125072,424.403976852473,2.2288766313488
2003,White,All Origins,us,YLL,overall,44770542.3490118,44770542.3490118,235125072,19041.1605058485,100
2003,White,All Origins,us,YLL,total,14377490.2107236,44770542.3490118,235125072,6114.82649996745,32.1137280371608
2003,White,Hispanic or Latino,us,Deaths,attributable,2280.51491573222,119130,36835586,6.19106457470832,1.91430782819795
2003,White,Hispanic or Latino,us,Deaths,overall,119130,119130,36835586,323.410085019416,100
2003,White,Hispanic or Latino,us,Deaths,total,33677,119130,36835586,91.4251778158219,28.2691177705028
2003,White,Hispanic or Latino,us,YLL,attributable,57286.9640309502,3815044.95613221,36835586,155.520707695407,1.50160652599568
2003,White,Hispanic or Latino,us,YLL,overall,3815044.95613221,3815044.95613221,36835586,10356.9547017175,100
2003,White,Hispanic or Latino,us,YLL,total,710370.149729252,3815044.95613221,36835586,1928.48879811292,18.6202301125553
2003,White,Not Hispanic or Latino,us,Deaths,attributable,44584.2473085601,1979344,198289486,22.4844232581046,2.25247593690435
2003,White,Not Hispanic or Latino,us,Deaths,overall,1979344,1979344,198289486,998.209254523964,100
2003,White,Not Hispanic or Latino,us,Deaths,total,748960,1979344,198289486,377.710394589454,37.8387991172833
2003,White,Not Hispanic or Latino,us,YLL,attributable,937872.289832065,40825268.5801637,198289486,472.981351029406,2.29728382065749
2003,White,Not Hispanic or Latino,us,YLL,overall,40825268.5801637,40825268.5801637,198289486,20588.7207656404,100
2003,White,Not Hispanic or Latino,us,YLL,total,13629092.8781908,40825268.5801637,198289486,6873.33108432728,33.3839637856367
2004,American Indian or Alaska Native,All Origins,us,Deaths,attributable,188.449802772091,13114,3429452,5.49504127108619,1.43701237434872
2004,American Indian or Alaska Native,All Origins,us,Deaths,overall,13114,13114,3429452,382.393455280902,100
2004,American Indian or Alaska Native,All Origins,us,Deaths,total,3682,13114,3429452,107.364091989041,28.0768644197041
2004,American Indian or Alaska Native,All Origins,us,YLL,attributable,5221.93787397006,443941.156363859,3429452,152.267413976637,1.17626802541599
2004,American Indian or Alaska Native,All Origins,us,YLL,overall,443941.156363859,443941.156363859,3429452,12944.9590303016,100
2004,American Indian or Alaska Native,All Origins,us,YLL,total,88949.284797399,443941.156363859,3429452,2593.68799439091,20.0362781243231
2004,American Indian or Alaska Native,Hispanic or Latino,us,Deaths,attributable,6.08832018155515,406,1000953,0.608252353662475,1.49958625161457
2004,American Indian or Alaska Native,Hispanic or Latino,us,Deaths,overall,406,406,1000953,40.5613450381786,100
2004,American Indian or Alaska Native,Hispanic or Latino,us,Deaths,total,88,406,1000953,8.79162158462985,21.6748768472906
2004,American Indian or Alaska Native,Hispanic or Latino,us,YLL,attributable,181.14683696655,17406.226879852,1000953,18.0974368393471,1.04070134335794
2004,American Indian or Alaska Native,Hispanic or Latino,us,YLL,overall,17406.226879852,17406.226879852,1000953,1738.96545390763,100
2004,American Indian or Alaska Native,Hispanic or Latino,us,YLL,total,2372.576816666,17406.226879852,1000953,237.031790370377,13.6306210015698
2004,American Indian or Alaska Native,Not Hispanic or Latino,us,Deaths,attributable,175.950551758219,12672,2428499,7.24523879804845,1.38849867233443
2004,American Indian or Alaska Native,Not Hispanic or Latino,us,Deaths,overall,12672,12672,2428499,521.803797325014,100
2004,American Indian or Alaska Native,Not Hispanic or Latino,us,Deaths,total,3589,12672,2428499,147.786760463974,28.3222853535354
2004,American Indian or Alaska Native,Not Hispanic or Latino,us,YLL,attributable,4810.70349955558,425073.48149639,2428499,198.09369901143,1.13173456095648
2004,American Indian or Alaska Native,Not Hispanic or Latino,us,YLL,overall,425073.48149639,425073.48149639,2428499,17503.5477262453,100
2004,American Indian or Alaska Native,Not Hispanic or Latino,us,YLL,total,86449.531084679,425073.48149639,2428499,3559.79273965849,20.3375498232329
2004,Asian or Pacific Islander,All Origins,us,Deaths,attributable,926.106837306319,40530,13967014,6.63067164754269,2.28499096300597
2004,Asian or Pacific Islander,All Origins,us,Deaths,overall,40530,40530,13967014,290.183714285673,100
2004,Asian or Pacific Islander,All Origins,us,Deaths,total,13695,40530,13967014,98.0524541609252,33.7897853441895
2004,Asian or Pacific Islander,All Origins,us,YLL,attributable,22065.3129850675,1026788.86617915,13967014,157.98160569659,2.14896301585118
2004,Asian or Pacific Islander,All Origins,us,YLL,overall,1026788.86617915,1026788.86617915,13967014,7351.52743585098,100
2004,Asian or Pacific Islander,All Origins,us,YLL,total,274200.819575555,1026788.86617915,13967014,1963.20286909969,26.7046934971064
2004,Asian or Pacific Islander,Hispanic or Latino,us,Deaths,attributable,12.6007434157065,760,560484,2.24818967458597,1.65799255469822
2004,Asian or Pacific Islander,Hispanic or Latino,us,Deaths,overall,760,760,560484,135.597091085562,100
2004,Asian or Pacific Islander,Hispanic or Latino,us,Deaths,total,193,760,560484,34.4345244467282,25.3947368421053
2004,Asian or Pacific Islander,Hispanic or Latino,us,YLL,attributable,334.706347456918,25727.599251549,560484,59.7173777408308,1.30096222420274
2004,Asian or Pacific Islander,Hispanic or Latino,us,YLL,overall,25727.599251549,25727.599251549,560484,4590.2468672699,100
2004,Asian or Pacific Islander,Hispanic or Latino,us,YLL,total,4339.268898129,25727.599251549,560484,774.200315821504,16.8662021500811
2004,Asian or Pacific Islander,Not Hispanic or Latino,us,Deaths,attributable,937.71793812371,39666,13406530,6.99448655337145,2.36403453366538
2004,Asian or Pacific Islander,Not Hispanic or Latino,us,Deaths,overall,39666,39666,13406530,295.870743585402,100
2004,Asian or Pacific Islander,Not Hispanic or Latino,us,Deaths,total,13462,39666,13406530,100.413753596195,33.9383855190844
2004,Asian or Pacific Islander,Not Hispanic or Latino,us,YLL,attributable,22077.1259892884,997893.820857376,13406530,164.674423503236,2.21237225122008
2004,Asian or Pacific Islander,Not Hispanic or Latino,us,YLL,overall,997893.820857376,997893.820857376,13406530,7443.34157203524,100
2004,Asian or Pacific Islander,Not Hispanic or Latino,us,YLL,total,269020.370660409,997893.820857376,13406530,2006.63684533141,26.9588171644625
2004,Black or African American,All Origins,us,Deaths,attributable,6752.21411903325,287251,38738798,17.4301074572145,2.3506320670888
2004,Black or African American,All Origins,us,Deaths,overall,287251,287251,38738798,741.507261015171,100
2004,Black or African American,All Origins,us,Deaths,total,83648,287251,38738798,215.928227819562,29.1201771273207
2004,Black or African American,All Origins,us,YLL,attributable,181679.201220877,8532800.83056947,38738798,468.985127573852,2.12918600619384
2004,Black or African American,All Origins,us,YLL,overall,8532800.83056947,8532800.83056947,38738798,22026.4986811658,100
2004,Black or African American,All Origins,us,YLL,total,1955834.31262344,8532800.83056947,38738798,5048.77387425247,22.9213637052971
2004,Black or African American,Hispanic or Latino,us,Deaths,attributable,40.0924956654993,1976,1889807,2.12151270820244,2.02897245270745
2004,Black or African American,Hispanic or Latino,us,Deaths,overall,1976,1976,1889807,104.560941937457,100
2004,Black or African American,Hispanic or Latino,us,Deaths,total,537,1976,1889807,28.4156001115458,27.1761133603239
2004,Black or African American,Hispanic or Latino,us,YLL,attributable,1081.46776858876,73023.903014365,1889807,57.2263606065995,1.4809777674798
2004,Black or African American,Hispanic or Latino,us,YLL,overall,73023.903014365,73023.903014365,1889807,3864.09315947951,100
2004,Black or African American,Hispanic or Latino,us,YLL,total,12374.810815393,73023.903014365,1889807,654.818762730427,16.9462467830002
2004,Black or African American,Not Hispanic or Latino,us,Deaths,attributable,6849.80860069366,283825,36848991,18.5888633984406,2.41339156194615
2004,Black or African American,Not Hispanic or Latino,us,Deaths,overall,283825,283825,36848991,770.238186440437,100
2004,Black or African American,Not Hispanic or Latino,us,Deaths,total,82652,283825,36848991,224.299221653043,29.1207610323263
2004,Black or African American,Not Hispanic or Latino,us,YLL,attributable,182810.750233617,8410344.1892204,36848991,496.107885921808,2.17364172167801
2004,Black or African American,Not Hispanic or Latino,us,YLL,overall,8410344.1892204,8410344.1892204,36848991,22823.8113472914,100
2004,Black or African American,Not Hispanic or Latino,us,YLL,total,1932395.98513272,8410344.1892204,36848991,5244.0947029804,22.976419771375
2004,White,All Origins,us,Deaths,attributable,42741.0729947038,2056374,236670034,18.059351356118,2.07846787572221
2004,White,All Origins,us,Deaths,overall,2056374,2056374,236670034,868.878059991321,100
2004,White,All Origins,us,Deaths,total,749042,2056374,236670034,316.492116614983,36.4253778738692
2004,White,All Origins,us,YLL,attributable,912921.329209991,43964761.6592795,236670034,385.735918392605,2.07648419951642
2004,White,All Origins,us,YLL,overall,43964761.6592795,43964761.6592795,236670034,18576.3955479381,100
2004,White,All Origins,us,YLL,total,13813740.4192646,43964761.6592795,236670034,5836.70868077224,31.4200279904144
2004,White,Hispanic or Latino,us,Deaths,attributable,2171.73806911757,119226,38050131,5.70757054454706,1.82153059661279
2004,White,Hispanic or Latino,us,Deaths,overall,119226,119226,38050131,313.339262879279,100
2004,White,Hispanic or Latino,us,Deaths,total,33581,119226,38050131,88.25462388027,28.1658363108718
2004,White,Hispanic or Latino,us,YLL,attributable,54932.1126881551,3797991.83293104,38050131,144.367736048412,1.44634625624674
2004,White,Hispanic or Latino,us,YLL,overall,3797991.83293104,3797991.83293104,38050131,9981.54732484637,100
2004,White,Hispanic or Latino,us,YLL,total,711902.772920224,3797991.83293104,38050131,1870.96011028247,18.7441891461579
2004,White,Not Hispanic or Latino,us,Deaths,attributable,40482.49090608,1933269,198619903,20.3818903818919,2.09399162279434
2004,White,Not Hispanic or Latino,us,Deaths,overall,1933269,1933269,198619903,973.351094628216,100
2004,White,Not Hispanic or Latino,us,Deaths,total,714031,1933269,198619903,359.496198122703,36.9338669372964
2004,White,Not Hispanic or Latino,us,YLL,attributable,856030.136883793,40062764.204031,198619903,430.989102277324,2.13672259987907
2004,White,Not Hispanic or Latino,us,YLL,overall,40062764.204031,40062764.204031,198619903,20170.5688095271,100
2004,White,Not Hispanic or Latino,us,YLL,total,13072283.3761988,40062764.204031,198619903,6581.55762778656,32.6295093110012
2005,American Indian or Alaska Native,All Origins,us,Deaths,attributable,218.062708974647,13916,3554356,6.13508351371239,1.56699273479913
2005,American Indian or Alaska Native,All Origins,us,Deaths,overall,13916,13916,3554356,391.519588921312,100
2005,American Indian or Alaska Native,All Origins,us,Deaths,total,3789,13916,3554356,106.601589711329,27.2276516240299
2005,American Indian or Alaska Native,All Origins,us,YLL,attributable,5994.39132397446,465019.403491811,3554356,168.649153995111,1.28906262383093
2005,American Indian or Alaska Native,All Origins,us,YLL,overall,465019.403491811,465019.403491811,3554356,13083.0846288839,100
2005,American Indian or Alaska Native,All Origins,us,YLL,total,91967.791950063,465019.403491811,3554356,2587.4670953068,19.7771945126334
2005,American Indian or Alaska Native,Hispanic or Latino,us,Deaths,attributable,8.4909510963948,487,1101386,0.770933269207599,1.74352178570735
2005,American Indian or Alaska Native,Hispanic or Latino,us,Deaths,overall,487,487,1101386,44.2170138352948,100
2005,American Indian or Alaska Native,Hispanic or Latino,us,Deaths,total,110,487,1101386,9.98741585602141,22.5872689938398
2005,American Indian or Alaska Native,Hispanic or Latino,us,YLL,attributable,237.796782327523,20395.713662426,1101386,21.5906850393525,1.16591547745448
2005,American Indian or Alaska Native,Hispanic or Latino,us,YLL,overall,20395.713662426,20395.713662426,1101386,1851.82249115442,100
2005,American Indian or Alaska Native,Hispanic or Latino,us,YLL,total,2816.885240954,20395.713662426,1101386,255.758221091788,13.8111629118593
2005,American Indian or Alaska Native,Not Hispanic or Latino,us,Deaths,attributable,204.56104704888,13398,2452970,8.33932119222332,1.52680285900045
2005,American Indian or Alaska Native,Not Hispanic or Latino,us,Deaths,overall,13398,13398,2452970,546.195020729972,100
2005,American Indian or Alaska Native,Not Hispanic or Latino,us,Deaths,total,3672,13398,2452970,149.696082707901,27.4070756829378
2005,American Indian or Alaska Native,Not Hispanic or Latino,us,YLL,attributable,5572.86280057899,443485.553104571,2452970,227.188379824417,1.25660526291483
2005,American Indian or Alaska Native,Not Hispanic or Latino,us,YLL,overall,443485.553104571,443485.553104571,2452970,18079.5343238837,100
2005,American Indian or Alaska Native,Not Hispanic or Latino,us,YLL,total,89009.314754249,443485.553104571,2452970,3628.63446166276,20.0703978136716
2005,Asian or Pacific Islander,All Origins,us,Deaths,attributable,1001.66230923162,43193,14494417,6.91067677459273,2.31903852298201
2005,Asian or Pacific Islander,All Origins,us,Deaths,overall,43193,43193,14494417,297.99749793317,100
2005,Asian or Pacific Islander,All Origins,us,Deaths,total,14373,43193,14494417,99.1623188431794,33.276225314287
2005,Asian or Pacific Islander,All Origins,us,YLL,attributable,24203.1972111371,1091584.94269081,14494417,166.982895628966,2.21725275464821
2005,Asian or Pacific Islander,All Origins,us,YLL,overall,1091584.94269081,1091584.94269081,14494417,7531.07174086967,100
2005,Asian or Pacific Islander,All Origins,us,YLL,total,290159.847990295,1091584.94269081,14494417,2001.87319014138,26.5815179966698
2005,Asian or Pacific Islander,Hispanic or Latino,us,Deaths,attributable,13.512966605011,775,606122,2.22941365022405,1.74360859419497
2005,Asian or Pacific Islander,Hispanic or Latino,us,Deaths,overall,775,775,606122,127.862047574581,100
2005,Asian or Pacific Islander,Hispanic or Latino,us,Deaths,total,203,775,606122,33.4916073001805,26.1935483870968
2005,Asian or Pacific Islander,Hispanic or Latino,us,YLL,attributable,343.496517448558,26180.273914935,606122,56.6711845880132,1.31204325273543
2005,Asian or Pacific Islander,Hispanic or Latino,us,YLL,overall,26180.273914935,26180.273914935,606122,4319.30765009932,100
2005,Asian or Pacific Islander,Hispanic or Latino,us,YLL,total,4580.58245189,26180.273914935,606122,755.719550171418,17.4963121729484
2005,Asian or Pacific Islander,Not Hispanic or Latino,us,Deaths,attributable,1014.46431859899,42323,13888295,7.30445543242702,2.39695749025114
2005,Asian or Pacific Islander,Not Hispanic or Latino,us,Deaths,overall,42323,42323,13888295,304.738630623846,100
2005,Asian or Pacific Islander,Not Hispanic or Latino,us,Deaths,total,14144,42323,13888295,101.841154727776,33.4191810599438
2005,Asian or Pacific Islander,Not Hispanic or Latino,us,YLL,attributable,24265.4484513454,1061813.5342369,13888295,174.718699821291,2.28528340136335
2005,Asian or Pacific Islander,Not Hispanic or Latino,us,YLL,overall,1061813.5342369,1061813.5342369,13888295,7645.38436314103,100
2005,Asian or Pacific Islander,Not Hispanic or Latino,us,YLL,total,284918.330149581,1061813.5342369,13888295,2051.49969920412,26.8331793636767
2005,Black or African American,All Origins,us,Deaths,attributable,7509.823427183,292761,39280731,19.1183392874817,2.56517207796906
2005,Black or African American,All Origins,us,Deaths,overall,292761,292761,39280731,745.304358006983,100
2005,Black or African American,All Origins,us,Deaths,total,83886,292761,39280731,213.555088880602,28.6534067037618
2005,Black or African American,All Origins,us,YLL,attributable,201728.379918182,8685729.51745486,39280731,513.555564732698,2.3225266169386
2005,Black or African American,All Origins,us,YLL,overall,8685729.51745486,8685729.51745486,39280731,22111.9345193827,100
2005,Black or African American,All Origins,us,YLL,total,1968051.66360597,8685729.51745486,39280731,5010.22158575911,22.6584498130061
2005,Black or African American,Hispanic or Latino,us,Deaths,attributable,48.989054657326,2389,2009995,2.43727246372882,2.0506092363887
2005,Black or African American,Hispanic or Latino,us,Deaths,overall,2389,2389,2009995,118.856017054769,100
2005,Black or African American,Hispanic or Latino,us,Deaths,total,616,2389,2009995,30.6468424050806,25.7848472164085
2005,Black or African American,Hispanic or Latino,us,YLL,attributable,1258.13180268167,88923.763322761,2009995,62.5937777298786,1.41484318214819
2005,Black or African American,Hispanic or Latino,us,YLL,overall,88923.763322761,88923.763322761,2009995,4424.07883217426,100
2005,Black or African American,Hispanic or Latino,us,YLL,total,13634.063239413,88923.763322761,2009995,678.313291297391,15.3323057076727
2005,Black or African American,Not Hispanic or Latino,us,Deaths,attributable,7624.3942275804,289125,37270736,20.4567847213438,2.63705809860109
2005,Black or African American,Not Hispanic or Latino,us,Deaths,overall,289125,289125,37270736,775.742663090957,100
2005,Black or African American,Not Hispanic or Latino,us,Deaths,total,82932,289125,37270736,222.512375392855,28.6837872892348
2005,Black or African American,Not Hispanic or Latino,us,YLL,attributable,203231.221638615,8552106.53228324,37270736,545.283628524576,2.37638786270307
2005,Black or African American,Not Hispanic or Latino,us,YLL,overall,8552106.53228324,8552106.53228324,37270736,22945.9019330427,100
2005,Black or African American,Not Hispanic or Latino,us,YLL,total,1946165.47066471,8552106.53228324,37270736,5221.69852150144,22.7565625301573
2005,White,All Origins,us,Deaths,attributable,48289.7009969045,2097892,238187095,20.2738527865687,2.30182016028015
2005,White,All Origins,us,Deaths,overall,2097892,2097892,238187095,880.774837948294,100
2005,White,All Origins,us,Deaths,total,753934,2097892,238187095,316.530162979653,35.9376936467654
2005,White,All Origins,us,YLL,attributable,1026705.5598078,44684350.2967552,238187095,431.050036446263,2.29768487846258
2005,White,All Origins,us,YLL,overall,44684350.2967552,44684350.2967552,238187095,18760.1894623028,100
2005,White,All Origins,us,YLL,total,13876368.0103384,44684350.2967552,238187095,5825.82696612443,31.0542011200419
2005,White,Hispanic or Latino,us,Deaths,attributable,2397.52011073529,127454,39306111,6.09961161188215,1.88108659652525
2005,White,Hispanic or Latino,us,Deaths,overall,127454,127454,39306111,324.260011375839,100
2005,White,Hispanic or Latino,us,Deaths,total,35795,127454,39306111,91.0672643243693,28.0846423023208
2005,White,Hispanic or Latino,us,YLL,attributable,60511.1702606984,4033362.28009298,39306111,153.948505006508,1.50026618137817
2005,White,Hispanic or Latino,us,YLL,overall,4033362.28009298,4033362.28009298,39306111,10261.4127357779,100
2005,White,Hispanic or Latino,us,YLL,total,755887.926097977,4033362.28009298,39306111,1923.07991522737,18.7408884599514
2005,White,Not Hispanic or Latino,us,Deaths,attributable,45814.2415509093,1967069,198880984,23.0360090891894,2.32906123531555
2005,White,Not Hispanic or Latino,us,Deaths,overall,1967069,1967069,198880984,989.06841691813,100
2005,White,Not Hispanic or Latino,us,Deaths,total,716978,1967069,198880984,360.50606024757,36.4490518634578
2005,White,Not Hispanic or Latino,us,YLL,attributable,964404.711977568,40558770.9443296,198880984,484.91549698767,2.37779570120923
2005,White,Not Hispanic or Latino,us,YLL,overall,40558770.9443296,40558770.9443296,198880984,20393.488672768,100
2005,White,Not Hispanic or Latino,us,YLL,total,13096722.3105177,40558770.9443296,198880984,6585.20590913692,32.2907277651338
2006,American Indian or Alaska Native,All Origins,us,Deaths,attributable,192.366018297512,14035,3687683,5.21644670373001,1.37061644672257
2006,American Indian or Alaska Native,All Origins,us,Deaths,overall,14035,14035,3687683,380.591281842827,100
2006,American Indian or Alaska Native,All Origins,us,Deaths,total,3720,14035,3687683,100.876349729627,26.5051656572854
2006,American Indian or Alaska Native,All Origins,us,YLL,attributable,5330.352482461,469853.453666726,3687683,144.544758387882,1.13447127840884
2006,American Indian or Alaska Native,All Origins,us,YLL,overall,469853.453666726,469853.453666726,3687683,12741.1562671392,100
2006,American Indian or Alaska Native,All Origins,us,YLL,total,90630.757302311,469853.453666726,3687683,2457.66128222819,19.2891542235202
2006,American Indian or Alaska Native,Hispanic or Latino,us,Deaths,attributable,8.26929608758027,566,1209963,0.683433798188893,1.46100637589757
2006,American Indian or Alaska Native,Hispanic or Latino,us,Deaths,overall,566,566,1209963,46.7782899146503,100
2006,American Indian or Alaska Native,Hispanic or Latino,us,Deaths,total,117,566,1209963,9.66971717316976,20.6713780918728
2006,American Indian or Alaska Native,Hispanic or Latino,us,YLL,attributable,231.481330966251,22431.226601748,1209963,19.1312735154919,1.0319602002871
2006,American Indian or Alaska Native,Hispanic or Latino,us,YLL,overall,22431.226601748,22431.226601748,1209963,1853.87706911269,100
2006,American Indian or Alaska Native,Hispanic or Latino,us,YLL,total,2789.033716646,22431.226601748,1209963,230.505702789755,12.433710229777
2006,American Indian or Alaska Native,Not Hispanic or Latino,us,Deaths,attributable,178.114410550476,13426,2477720,7.18864159592188,1.32663794540798
2006,American Indian or Alaska Native,Not Hispanic or Latino,us,Deaths,overall,13426,13426,2477720,541.869137755679,100
2006,American Indian or Alaska Native,Not Hispanic or Latino,us,Deaths,total,3585,13426,2477720,144.68947257963,26.7019216445702
2006,American Indian or Alaska Native,Not Hispanic or Latino,us,YLL,attributable,4884.03879381996,445808.984111426,2477720,197.118269773016,1.0955451702156
2006,American Indian or Alaska Native,Not Hispanic or Latino,us,YLL,overall,445808.984111426,445808.984111426,2477720,17992.7103995377,100
2006,American Indian or Alaska Native,Not Hispanic or Latino,us,YLL,total,87391.015603921,445808.984111426,2477720,3527.07390681437,19.6027937342058
2006,Asian or Pacific Islander,All Origins,us,Deaths,attributable,942.85503508354,44700,15029851,6.27321611560581,2.10929538050009
2006,Asian or Pacific Islander,All Origins,us,Deaths,overall,44700,44700,15029851,297.408137978214,100
2006,Asian or Pacific Islander,All Origins,us,Deaths,total,14764,44700,15029851,98.2311800695829,33.0290827740492
2006,Asian or Pacific Islander,All Origins,us,YLL,attributable,22625.5480361225,1120878.15530689,15029851,150.537407430869,2.01855553424787
2006,Asian or Pacific Islander,All Origins,us,YLL,overall,1120878.15530689,1120878.15530689,15029851,7457.67975548716,100
2006,Asian or Pacific Islander,All Origins,us,YLL,total,297541.950116847,1120878.15530689,15029851,1979.67331889616,26.5454321424779
2006,Asian or Pacific Islander,Hispanic or Latino,us,Deaths,attributable,13.1841240578766,775,653855,2.01636816387067,1.70117729779053
2006,Asian or Pacific Islander,Hispanic or Latino,us,Deaths,overall,775,775,653855,118.527808153184,100
2006,Asian or Pacific Islander,Hispanic or Latino,us,Deaths,total,212,775,653855,32.4230907464193,27.3548387096774
2006,Asian or Pacific Islander,Hispanic or Latino,us,YLL,attributable,334.619539125505,25737.777123644,653855,51.1764135971285,1.30011048552482
2006,Asian or Pacific Islander,Hispanic or Latino,us,YLL,overall,25737.777123644,25737.777123644,653855,3936.31265703313,100
2006,Asian or Pacific Islander,Hispanic or Latino,us,YLL,total,4752.781409055,25737.777123644,653855,726.886145866438,18.46616895555
2006,Asian or Pacific Islander,Not Hispanic or Latino,us,Deaths,attributable,953.820827802228,43793,14375996,6.63481561766035,2.17802120841739
2006,Asian or Pacific Islander,Not Hispanic or Latino,us,Deaths,overall,43793,43793,14375996,304.62584992372,100
2006,Asian or Pacific Islander,Not Hispanic or Latino,us,Deaths,total,14510,43793,14375996,100.932137154184,33.1331491334232
2006,Asian or Pacific Islander,Not Hispanic or Latino,us,YLL,attributable,22661.0097465533,1091505.42988468,14375996,157.630885168258,2.07612432573491
2006,Asian or Pacific Islander,Not Hispanic or Latino,us,YLL,overall,1091505.42988468,1091505.42988468,14375996,7592.55518633062,100
2006,Asian or Pacific Islander,Not Hispanic or Latino,us,YLL,total,291845.541244922,1091505.42988468,14375996,2030.08919343691,26.7378918376755
2006,Black or African American,All Origins,us,Deaths,attributable,6527.21583683705,289939,39857107,16.3765419222149,2.25123761785653
2006,Black or African American,All Origins,us,Deaths,overall,289939,289939,39857107,727.446174154085,100
2006,Black or African American,All Origins,us,Deaths,total,81165,289939,39857107,203.639968149219,27.9938193895957
2006,Black or African American,All Origins,us,YLL,attributable,176398.618624233,8657282.19531011,39857107,442.577577505143,2.0375750107787
2006,Black or African American,All Origins,us,YLL,overall,8657282.19531011,8657282.19531011,39857107,21720.799242429,100
2006,Black or African American,All Origins,us,YLL,total,1914006.6300494,8657282.19531011,39857107,4802.17149240008,22.1086316336814
2006,Black or African American,Hispanic or Latino,us,Deaths,attributable,37.1288035848792,2143,2137612,1.73692903973589,1.7325619964946
2006,Black or African American,Hispanic or Latino,us,Deaths,overall,2143,2143,2137612,100.252056968243,100
2006,Black or African American,Hispanic or Latino,us,Deaths,total,515,2143,2137612,24.092304871043,24.0317312179188
2006,Black or African American,Hispanic or Latino,us,YLL,attributable,1005.40091996405,81847.263035697,2137612,47.0338358862154,1.22838673240124
2006,Black or African American,Hispanic or Latino,us,YLL,overall,81847.263035697,81847.263035697,2137612,3828.91109498342,100
