Year,Race,Hispanic.Origin,Nation,measure,attr,mean,lower,upper,source,overall_value,Population,measure2
2014,Black or African American,All Origins,us,YLL,attributable,105055.752406763,69179.4169170641,152795.389775036,wonder,8680483.59917392,44309394,absolute number
2014,White,All Origins,us,age-adjusted Death,attributable,2083.73750144322,1258.29971926874,3240.20348743974,wonder,175472.764018131,250630467,absolute number
2014,White,All Origins,us,Deaths,attributable,24761.8214807888,14984.3608336933,38030.9895457346,wonder,2237745,250630467,absolute number
2014,White,All Origins,us,YLL,attributable,529017.387822217,318011.265532424,822055.618473357,wonder,46648151.1707193,250630467,absolute number
2014,White,Hispanic or Latino,us,age-adjusted Death,attributable,171.936384573626,113.821389940476,252.64423559965,wonder,14760.2510443823,49581674,absolute number
2014,White,Hispanic or Latino,us,Deaths,attributable,1856.91943418632,1221.05051559574,2742.82943294681,wonder,164368,49581674,absolute number
2014,White,Hispanic or Latino,us,YLL,attributable,45934.4776455182,30352.3352675457,67372.7730337987,wonder,4640002.97396242,49581674,absolute number
2014,White,Not Hispanic or Latino,us,age-adjusted Death,attributable,1899.84409036239,1135.95914740215,2974.46483658486,wonder,160129.810991284,201048793,absolute number
2014,White,Not Hispanic or Latino,us,Deaths,attributable,22783.2422906709,13676.5799428296,35185.8628152528,wonder,2066852,201048793,absolute number
2014,White,Not Hispanic or Latino,us,YLL,attributable,480032.369306938,285493.711392153,751574.78374927,wonder,41842040.4333066,201048793,absolute number
2015,American Indian or Alaska Native,All Origins,us,age-adjusted Death,attributable,15.0229222796579,8.42360942564861,24.9800971328877,wonder,1919.50906502926,4577853,absolute number
2015,American Indian or Alaska Native,All Origins,us,Deaths,attributable,149.812580412891,83.7109219792498,251.553247299377,wonder,19016,4577853,absolute number
2015,American Indian or Alaska Native,All Origins,us,YLL,attributable,4020.03692259384,2250.33355344422,6692.75242766924,wonder,601078.202804834,4577853,absolute number
2015,Asian or Pacific Islander,All Origins,us,age-adjusted Death,attributable,76.6380150287558,50.3995081450186,112.613515624641,wonder,5352.54668473209,20102717,absolute number
2015,Asian or Pacific Islander,All Origins,us,Deaths,attributable,893.044286848275,580.868792124349,1312.43214127075,wonder,66677,20102717,absolute number
2015,Asian or Pacific Islander,All Origins,us,YLL,attributable,19895.8638266692,13169.1988259759,29095.739035198,wonder,1514548.00717129,20102717,absolute number
2015,Black or African American,All Origins,us,age-adjusted Death,attributable,369.814167653737,235.90736581768,552.324093468074,wonder,29819.2139160686,44863196,absolute number
2015,Black or African American,All Origins,us,Deaths,attributable,3753.27859170451,2375.45082227465,5580.57587901276,wonder,320046,44863196,absolute number
2015,Black or African American,All Origins,us,YLL,attributable,98283.1331101245,62649.3693318021,146072.561578734,wonder,9012140.13207741,44863196,absolute number
2015,White,All Origins,us,age-adjusted Death,attributable,1928.37554185625,1106.13680806366,3087.67931596634,wonder,180424.124508715,251875054,absolute number
2015,White,All Origins,us,Deaths,attributable,23103.7507081654,13273.2387748257,36592.1737635633,wonder,2306753,251875054,absolute number
2015,White,All Origins,us,YLL,attributable,488467.615864154,278922.735132138,781642.019725343,wonder,47972101.8964576,251875054,absolute number
2015,White,Hispanic or Latino,us,age-adjusted Death,attributable,172.133754982453,111.358621618642,257.584328374458,wonder,15637.403110115,50632773,absolute number
2015,White,Hispanic or Latino,us,Deaths,attributable,1870.20575845667,1201.55104541052,2817.938563179,wonder,174656,50632773,absolute number
2015,White,Hispanic or Latino,us,YLL,attributable,45845.5609967182,29614.4209143402,68459.4918493589,wonder,4889682.66823064,50632773,absolute number
2015,White,Not Hispanic or Latino,us,age-adjusted Death,attributable,1743.31744242457,986.050225506006,2815.23944142531,wonder,164048.775990183,201242281,absolute number
2015,White,Not Hispanic or Latino,us,Deaths,attributable,21098.0760449811,11980.64861883,33616.1052654171,wonder,2123574,201242281,absolute number
2015,White,Not Hispanic or Latino,us,YLL,attributable,439344.499300602,247114.725737044,709608.254383762,wonder,42875104.2068135,201242281,absolute number
2016,American Indian or Alaska Native,All Origins,us,age-adjusted Death,attributable,13.1162615865113,6.7150129233072,23.2164781419914,wonder,1994.24702434307,4630155,absolute number
2016,American Indian or Alaska Native,All Origins,us,Deaths,attributable,132.186494973882,67.3790615696843,235.767587045656,wonder,19706,4630155,absolute number
2016,American Indian or Alaska Native,All Origins,us,YLL,attributable,3517.50478097359,1798.15669680319,6234.04578856052,wonder,625142.518464636,4630155,absolute number
2016,Asian or Pacific Islander,All Origins,us,age-adjusted Death,attributable,64.421811944301,38.5509391251182,100.10944629952,wonder,5609.89723215337,20487524,absolute number
2016,Asian or Pacific Islander,All Origins,us,Deaths,attributable,746.560148042266,443.442744495526,1159.95785045963,wonder,69652,20487524,absolute number
2016,Asian or Pacific Islander,All Origins,us,YLL,attributable,16754.3697767029,10081.8201874601,25933.467803843,wonder,1593499.33035756,20487524,absolute number
2016,Black or African American,All Origins,us,age-adjusted Death,attributable,321.199539050053,185.638351436045,506.575579060636,wonder,31024.8946210348,45307020,absolute number
2016,Black or African American,All Origins,us,Deaths,attributable,3261.66699425306,1866.898105883,5136.61426824677,wonder,331766,45307020,absolute number
2016,Black or African American,All Origins,us,YLL,attributable,85550.3071016265,49302.4252254896,134241.960397565,wonder,9395857.05591107,45307020,absolute number
2016,White,All Origins,us,age-adjusted Death,attributable,1574.94633922112,801.147913731001,2698.63256041196,wonder,182784.078127278,252702814,absolute number
2016,White,All Origins,us,Deaths,attributable,18812.7582084513,9575.91829271326,31978.8235550977,wonder,2322987,252702814,absolute number
2016,White,All Origins,us,YLL,attributable,399970.883979623,202504.10008051,684687.880947375,wonder,48848997.2259962,252702814,absolute number
2016,White,Hispanic or Latino,us,age-adjusted Death,attributable,152.188924674712,90.2455032733122,240.405972062567,wonder,16450.558979464,51378054,absolute number
2016,White,Hispanic or Latino,us,Deaths,attributable,1655.89295965719,975.513557902463,2634.18333143244,wonder,182813,51378054,absolute number
2016,White,Hispanic or Latino,us,YLL,attributable,40367.4914801032,23888.3228710653,63679.1721079119,wonder,5144940.05301224,51378054,absolute number
2016,White,Not Hispanic or Latino,us,age-adjusted Death,attributable,1413.54318388552,705.232505424201,2448.26235009152,wonder,165726.138084285,201324760,absolute number
2016,White,Not Hispanic or Latino,us,Deaths,attributable,17062.5369332663,8542.30673760745,29212.9409418607,wonder,2133407,201324760,absolute number
2016,White,Not Hispanic or Latino,us,YLL,attributable,357251.309351449,177175.89681703,618699.10338456,wonder,43532750.5008167,201324760,absolute number
2000,American Indian or Alaska Native,All Origins,us,age-adjusted Death,attributable,14.640633168784,10.7685686829052,20.0832545902327,nvss,943.134600294162,2984150,absolute number
2000,American Indian or Alaska Native,All Origins,us,Deaths,attributable,185.102024695452,136.028011593563,254.750994309487,nvss,11385,2984150,absolute number
2000,American Indian or Alaska Native,All Origins,us,YLL,attributable,5107.65311755634,3762.18268582843,7017.78496164507,nvss,354749.264942716,2984150,absolute number
2000,American Indian or Alaska Native,Hispanic or Latino,us,age-adjusted Death,attributable,0.422484197431404,0.336738101383419,0.541261505313044,nvss,24.2626207717116,640108,absolute number
2000,American Indian or Alaska Native,Hispanic or Latino,us,Deaths,attributable,5.8795456140539,4.7354047704916,7.44513149271598,nvss,278,640108,absolute number
2000,American Indian or Alaska Native,Hispanic or Latino,us,YLL,attributable,149.181406941739,119.630539495466,190.690746910468,nvss,9601.331229187,640108,absolute number
2000,American Indian or Alaska Native,Not Hispanic or Latino,us,age-adjusted Death,attributable,0.00759449677356178,0.0053152746108049,0.0112133706357153,nvss,913.837489953252,2344042,absolute number
2000,American Indian or Alaska Native,Not Hispanic or Latino,us,Deaths,attributable,0.137293089570014,0.0960893782680754,0.20271498493889,nvss,11046,2344042,absolute number
2000,American Indian or Alaska Native,Not Hispanic or Latino,us,YLL,attributable,12.0818619744022,8.45591434410092,17.8390221667036,nvss,343317.604665218,2344042,absolute number
2000,Asian or Pacific Islander,All Origins,us,age-adjusted Death,attributable,64.8277506678002,51.8351323362404,83.0182188451981,nvss,2337.8010528914,11757685,absolute number
2000,Asian or Pacific Islander,All Origins,us,Deaths,attributable,929.356068823822,736.122959314532,1184.26130865612,nvss,35224,11757685,absolute number
2000,Asian or Pacific Islander,All Origins,us,YLL,attributable,22721.0756859204,18095.9365377292,29003.7804430574,nvss,866370.611013773,11757685,absolute number
2000,Asian or Pacific Islander,Hispanic or Latino,us,age-adjusted Death,attributable,0.822315415435797,0.644456506376321,1.06442686387157,nvss,38.2976862353957,402132,absolute number
2000,Asian or Pacific Islander,Hispanic or Latino,us,Deaths,attributable,11.0006852629197,8.67807422261243,14.2460059277511,nvss,507,402132,absolute number
2000,Asian or Pacific Islander,Hispanic or Latino,us,YLL,attributable,284.576991062167,223.376652642201,367.862790388484,nvss,14777.335919146,402132,absolute number
2000,Black or African American,All Origins,us,age-adjusted Death,attributable,602.193107732617,482.448132937965,762.412303606917,nvss,21224.214546006,36594309,absolute number
2000,Black or African American,All Origins,us,Deaths,attributable,7889.72569115598,6292.31193036864,9919.4023732494,nvss,286092,36594309,absolute number
2000,Black or African American,All Origins,us,YLL,attributable,208836.603834238,167627.253699035,263623.341507778,nvss,7783093.33863618,36594309,absolute number
2000,Black or African American,Hispanic or Latino,us,age-adjusted Death,attributable,2.74830517443023,2.19924432695764,3.46001119902102,nvss,116.909220069259,1502500,absolute number
2000,Black or African American,Hispanic or Latino,us,Deaths,attributable,36.213623871782,28.8439625315684,45.5324540702151,nvss,1533,1502500,absolute number
2000,Black or African American,Hispanic or Latino,us,YLL,attributable,977.872549423362,783.665118768526,1228.95541533956,nvss,45158.045530285,1502500,absolute number
2000,Black or African American,Not Hispanic or Latino,us,age-adjusted Death,attributable,606.5605738706,484.366101947321,767.322080786028,nvss,20977.9860289877,35091809,absolute number
2000,Black or African American,Not Hispanic or Latino,us,Deaths,attributable,8052.88692628002,6424.24554492268,10216.7270047231,nvss,282926,35091809,absolute number
2000,Black or African American,Not Hispanic or Latino,us,YLL,attributable,210908.890135712,168714.451061822,266850.527479371,nvss,7690819.02169945,35091809,absolute number
2000,White,All Origins,us,age-adjusted Death,attributable,3135.62836245092,2414.56388498051,4160.75753839057,nvss,115442.092964372,230085762,absolute number
2000,White,All Origins,us,Deaths,attributable,51908.1958359466,40062.1440447922,68106.2524399469,nvss,2074355,230085762,absolute number
2000,White,All Origins,us,YLL,attributable,1107092.14282418,849043.313485997,1463244.2221398,nvss,42541126.474328,230085762,absolute number
2000,White,Hispanic or Latino,us,age-adjusted Death,attributable,150.31520800204,116.499708617738,195.242780240997,nvss,8011.64875159395,32761078,absolute number
2000,White,Hispanic or Latino,us,Deaths,attributable,2133.03073792074,1638.74075554902,2757.03446899637,nvss,106297,32761078,absolute number
2000,White,Hispanic or Latino,us,YLL,attributable,52852.3964173004,40787.3672760652,68380.7444517076,nvss,3060309.58334839,32761078,absolute number
2000,White,Not Hispanic or Latino,us,age-adjusted Death,attributable,2974.56664726388,2289.63309037976,3951.35553267919,nvss,107021.771393568,197324684,absolute number
2000,White,Not Hispanic or Latino,us,Deaths,attributable,49613.6611686758,38262.8038592387,65139.6222900284,nvss,1961620,197324684,absolute number
2000,White,Not Hispanic or Latino,us,YLL,attributable,1050491.12204917,805333.21835328,1389942.22781298,nvss,39332324.0539841,197324684,absolute number
2001,American Indian or Alaska Native,All Origins,us,age-adjusted Death,attributable,14.3377346201726,10.3452270425449,19.8307665765092,nvss,1001.94859282025,3097333,absolute number
2001,American Indian or Alaska Native,All Origins,us,Deaths,attributable,179.839802815669,129.88640337293,250.464169170406,nvss,11996,3097333,absolute number
2001,American Indian or Alaska Native,All Origins,us,YLL,attributable,4973.70878161943,3602.52977153842,6878.74095183619,nvss,376457.516190798,3097333,absolute number
2001,American Indian or Alaska Native,Hispanic or Latino,us,age-adjusted Death,attributable,0.349232565712788,0.266709519580185,0.454535721195002,nvss,28.3217388166887,736712,absolute number
2001,American Indian or Alaska Native,Hispanic or Latino,us,Deaths,attributable,4.2831024143878,3.24187167136489,5.5325714271207,nvss,312,736712,absolute number
2001,American Indian or Alaska Native,Hispanic or Latino,us,YLL,attributable,127.852123248631,97.507740327259,165.846603213238,nvss,11540.997679877,736712,absolute number
2001,American Indian or Alaska Native,Not Hispanic or Latino,us,age-adjusted Death,attributable,13.3149054989804,9.45442008138637,18.723229006438,nvss,970.846150723952,2360621,absolute number
2001,American Indian or Alaska Native,Not Hispanic or Latino,us,Deaths,attributable,169.027987049994,119.982943003894,238.405904488737,nvss,11644,2360621,absolute number
2001,American Indian or Alaska Native,Not Hispanic or Latino,us,YLL,attributable,4618.3986691294,3288.37309782764,6498.83528376975,nvss,363855.274981243,2360621,absolute number
2001,Asian or Pacific Islander,All Origins,us,age-adjusted Death,attributable,67.8954485774462,54.3606837368865,86.6757525927793,nvss,2490.62012431092,12429181,absolute number
2001,Asian or Pacific Islander,All Origins,us,Deaths,attributable,980.781619646096,780.915216299279,1246.95593323634,nvss,37378,12429181,absolute number
2001,Asian or Pacific Islander,All Origins,us,YLL,attributable,23845.0835787235,19024.2573496368,30360.8386779353,nvss,924057.982415342,12429181,absolute number
2001,Asian or Pacific Islander,Hispanic or Latino,us,age-adjusted Death,attributable,0.743536589629417,0.577820159344895,0.967385246458981,nvss,34.6792114966017,446003,absolute number
2001,Asian or Pacific Islander,Hispanic or Latino,us,Deaths,attributable,9.04335500588279,7.04099168746093,11.8506881858428,nvss,454,446003,absolute number
2001,Asian or Pacific Islander,Hispanic or Latino,us,YLL,attributable,257.524509016656,201.647068369158,334.028132215007,nvss,13217.238245044,446003,absolute number
2001,Asian or Pacific Islander,Not Hispanic or Latino,us,age-adjusted Death,attributable,68.0381504689026,54.4788304769689,86.873204280528,nvss,2446.35923996522,11983178,absolute number
2001,Asian or Pacific Islander,Not Hispanic or Latino,us,Deaths,attributable,999.612569607437,793.472428784131,1283.28511901891,nvss,36794,11983178,absolute number
2001,Asian or Pacific Islander,Not Hispanic or Latino,us,YLL,attributable,23987.0005390255,19185.9665711715,30632.1336894569,nvss,907407.389777298,11983178,absolute number
2001,Black or African American,All Origins,us,age-adjusted Death,attributable,570.136001879954,451.607042347331,729.677314966807,nvss,21426.2730364476,37249775,absolute number
2001,Black or African American,All Origins,us,Deaths,attributable,7476.85168686208,5900.49994664556,9505.50491306404,nvss,287962,37249775,absolute number
2001,Black or African American,All Origins,us,YLL,attributable,197901.372536132,157078.551339998,252741.132580935,nvss,7840687.30407348,37249775,absolute number
2001,Black or African American,Hispanic or Latino,us,age-adjusted Death,attributable,2.68863257560589,2.12833321415643,3.44002453721543,nvss,122.867478406014,1611386,absolute number
2001,Black or African American,Hispanic or Latino,us,Deaths,attributable,37.2639674745369,29.144440072088,47.2724430175584,nvss,1644,1611386,absolute number
2001,Black or African American,Hispanic or Latino,us,YLL,attributable,954.879983041567,755.375038085989,1218.94971755787,nvss,47141.879395169,1611386,absolute number
2001,Black or African American,Not Hispanic or Latino,us,age-adjusted Death,attributable,573.768906925777,453.066678518393,732.807738696184,nvss,21164.6906748009,35638389,absolute number
2001,Black or African American,Not Hispanic or Latino,us,Deaths,attributable,7616.25146858894,5998.73697812475,9777.66006157284,nvss,284576,35638389,absolute number
2001,Black or African American,Not Hispanic or Latino,us,YLL,attributable,199647.238584674,157936.85008997,255161.358170544,nvss,7742764.20257824,35638389,absolute number
2001,White,All Origins,us,age-adjusted Death,attributable,2952.72572494376,2249.69565696944,3956.22720181287,nvss,116387.597310078,232192666,absolute number
2001,White,All Origins,us,Deaths,attributable,48854.6356126659,37278.6594021405,64837.266284464,nvss,2082498,232192666,absolute number
2001,White,All Origins,us,YLL,attributable,1042401.92680169,791118.15734104,1394369.25080332,nvss,42879210.3394225,232192666,absolute number
2001,White,Hispanic or Latino,us,age-adjusted Death,attributable,154.971794637031,119.622513710532,201.717294289737,nvss,8457.20625563419,34349995,absolute number
2001,White,Hispanic or Latino,us,Deaths,attributable,2200.73264651352,1684.3366313822,2858.36106008202,nvss,112305,34349995,absolute number
2001,White,Hispanic or Latino,us,YLL,attributable,54680.3200186042,42050.1368709078,71169.8374703286,nvss,3226049.25715549,34349995,absolute number
2001,White,Not Hispanic or Latino,us,age-adjusted Death,attributable,2789.09046339123,2123.24637754392,3742.85813110335,nvss,107559.301539751,197842671,absolute number
2001,White,Not Hispanic or Latino,us,Deaths,attributable,46518.6522794737,35456.9481180208,61801.823035978,nvss,1964314,197842671,absolute number
2001,White,Not Hispanic or Latino,us,YLL,attributable,984710.260299819,746714.137626109,1319194.21239324,nvss,39518166.6454347,197842671,absolute number
2002,American Indian or Alaska Native,All Origins,us,age-adjusted Death,attributable,14.4138183799316,10.4104240453585,19.9617473466468,nvss,1043.00767190059,3202471,absolute number
2002,American Indian or Alaska Native,All Origins,us,Deaths,attributable,184.358937268173,133.088069592704,257.962972512478,nvss,12426,3202471,absolute number
2002,American Indian or Alaska Native,All Origins,us,YLL,attributable,5028.72287904867,3643.5498655118,6951.88693497647,nvss,390707.488653744,3202471,absolute number
2002,American Indian or Alaska Native,Hispanic or Latino,us,age-adjusted Death,attributable,0.431528917861112,0.338818443493985,0.556033108494269,nvss,26.94320839251,819168,absolute number
2002,American Indian or Alaska Native,Hispanic or Latino,us,Deaths,attributable,4.94623477830396,3.88847663987151,6.31858220076841,nvss,305,819168,absolute number
2002,American Indian or Alaska Native,Hispanic or Latino,us,YLL,attributable,147.501566545665,116.255191560937,188.865326771629,nvss,10649.227690857,819168,absolute number
2002,American Indian or Alaska Native,Not Hispanic or Latino,us,age-adjusted Death,attributable,13.2719491186826,9.38083544864509,18.7916281534757,nvss,1014.20147111474,2383303,absolute number
2002,American Indian or Alaska Native,Not Hispanic or Latino,us,Deaths,attributable,172.26845862306,121.333876546079,244.884012096668,nvss,12097,2383303,absolute number
2002,American Indian or Alaska Native,Not Hispanic or Latino,us,YLL,attributable,4640.05493697477,3285.79437563897,6564.60859469434,nvss,379339.708522869,2383303,absolute number
2002,Asian or Pacific Islander,All Origins,us,age-adjusted Death,attributable,67.5211348068249,53.846212173356,86.5933772146682,nvss,2519.83843052265,12953763,absolute number
2002,Asian or Pacific Islander,All Origins,us,Deaths,attributable,979.504557808395,777.107426080324,1249.21838424315,nvss,38663,12953763,absolute number
2002,Asian or Pacific Islander,All Origins,us,YLL,attributable,23629.0140007553,18770.4524344626,30214.7778347129,nvss,935124.783979771,12953763,absolute number
2002,Asian or Pacific Islander,Hispanic or Latino,us,age-adjusted Death,attributable,0.942470075938329,0.726998005195152,1.2302225259516,nvss,40.749314193634,481379,absolute number
2002,Asian or Pacific Islander,Hispanic or Latino,us,Deaths,attributable,11.6456594589806,9.05250715784774,15.3849574485172,nvss,549,481379,absolute number
2002,Asian or Pacific Islander,Hispanic or Latino,us,YLL,attributable,334.303350673763,258.154316190551,437.0906180713,nvss,16128.314233224,481379,absolute number
2002,Asian or Pacific Islander,Not Hispanic or Latino,us,age-adjusted Death,attributable,67.5276688313772,53.9232319489627,86.6095230740065,nvss,2468.96822721741,12472384,absolute number
2002,Asian or Pacific Islander,Not Hispanic or Latino,us,Deaths,attributable,997.631535478616,789.479535158389,1286.25101309815,nvss,37970,12472384,absolute number
2002,Asian or Pacific Islander,Not Hispanic or Latino,us,YLL,attributable,23717.4801571924,18912.2124407012,30429.4760805824,nvss,915320.050662361,12472384,absolute number
2002,Black or African American,All Origins,us,age-adjusted Death,attributable,545.925182212272,426.19452275999,704.953921763627,nvss,21607.7400596465,37748424,absolute number
2002,Black or African American,All Origins,us,Deaths,attributable,7136.95279966454,5563.59135793165,9181.0273927022,nvss,290330,37748424,absolute number
2002,Black or African American,All Origins,us,YLL,attributable,189252.812492661,148023.995052919,244658.595075302,nvss,7905086.68783095,37748424,absolute number
2002,Black or African American,Hispanic or Latino,us,age-adjusted Death,attributable,2.87020221784834,2.26870115678088,3.6770529518584,nvss,137.178646911728,1698520,absolute number
2002,Black or African American,Hispanic or Latino,us,Deaths,attributable,38.3923061661918,30.2675161679475,49.0553113832874,nvss,1796,1698520,absolute number
2002,Black or African American,Hispanic or Latino,us,YLL,attributable,1016.72714862433,800.355715148291,1300.72159769643,nvss,53478.883598675,1698520,absolute number
2002,Black or African American,Not Hispanic or Latino,us,age-adjusted Death,attributable,548.929588732554,427.4949721082,707.841121128227,nvss,21336.5906494915,36049904,absolute number
2002,Black or African American,Not Hispanic or Latino,us,Deaths,attributable,7263.76740929869,5649.28651573985,9413.66218774239,nvss,286823,36049904,absolute number
2002,Black or African American,Not Hispanic or Latino,us,YLL,attributable,190775.46297195,148817.768082709,246175.947074002,nvss,7802869.6042088,36049904,absolute number
2002,White,All Origins,us,age-adjusted Death,attributable,2847.79531600194,2147.42772021164,3845.4850657556,nvss,117461.233942759,233720535,absolute number
2002,White,All Origins,us,Deaths,attributable,47091.9054183626,35622.0545092843,63077.8154467612,nvss,2105232,233720535,absolute number
2002,White,All Origins,us,YLL,attributable,1005060.27892453,754989.982242123,1357196.07040647,nvss,43267815.8349605,233720535,absolute number
2002,White,Hispanic or Latino,us,age-adjusted Death,attributable,158.258534717944,121.648744296044,206.9435210779,nvss,8700.4740956463,35618553,absolute number
2002,White,Hispanic or Latino,us,Deaths,attributable,2232.41071925314,1704.48744634985,2912.96697712425,nvss,115769,35618553,absolute number
2002,White,Hispanic or Latino,us,YLL,attributable,55655.0526012212,42620.2603140626,72765.8134150398,nvss,3314967.78565981,35618553,absolute number
2002,White,Not Hispanic or Latino,us,age-adjusted Death,attributable,2681.13647005333,2019.25406683383,3627.07644532991,nvss,108383.905985538,198101982,absolute number
2002,White,Not Hispanic or Latino,us,Deaths,attributable,44724.9548009161,33785.6288960868,59985.4752660941,nvss,1983352,198101982,absolute number
2002,White,Not Hispanic or Latino,us,YLL,attributable,946462.91471163,710104.350731963,1280422.72019983,nvss,39815251.347616,198101982,absolute number
2003,American Indian or Alaska Native,All Origins,us,age-adjusted Death,attributable,18.9274795798668,13.4486679077122,26.6717692140372,nvss,1108.78022886577,3312011,absolute number
2003,American Indian or Alaska Native,All Origins,us,Deaths,attributable,237.353734859239,169.87451107509,334.084639727139,nvss,13155,3312011,absolute number
2003,American Indian or Alaska Native,All Origins,us,YLL,attributable,6666.85978132502,4719.110365718,9385.58615159868,nvss,442309.110509485,3312011,absolute number
2003,American Indian or Alaska Native,Hispanic or Latino,us,age-adjusted Death,attributable,0.622316159086157,0.485231422679333,0.794725589748768,nvss,35.7693402543888,907535,absolute number
2003,American Indian or Alaska Native,Hispanic or Latino,us,Deaths,attributable,7.6852797916989,6.02547627695513,9.80331245359404,nvss,397,907535,absolute number
2003,American Indian or Alaska Native,Hispanic or Latino,us,YLL,attributable,224.372920229527,175.471741946628,286.253230778452,nvss,16803.906223177,907535,absolute number
2003,American Indian or Alaska Native,Not Hispanic or Latino,us,age-adjusted Death,attributable,70.7901931039511,49.5698401558215,101.412222956616,nvss,1070.93174677413,2404476,absolute number
2003,American Indian or Alaska Native,Not Hispanic or Latino,us,Deaths,attributable,889.641268528826,621.301295225278,1276.92230756235,nvss,12732,2404476,absolute number
2003,American Indian or Alaska Native,Not Hispanic or Latino,us,YLL,attributable,24536.9367169935,17133.5393239563,35152.5608108204,nvss,424531.689689234,2404476,absolute number
2003,Asian or Pacific Islander,All Origins,us,age-adjusted Death,attributable,80.3232276757171,62.3990698673829,104.622251996542,nvss,2617.77381608259,13461109,absolute number
2003,Asian or Pacific Islander,All Origins,us,Deaths,attributable,1133.12118607559,880.10166844742,1471.28532318217,nvss,40426,13461109,absolute number
2003,Asian or Pacific Islander,All Origins,us,YLL,attributable,28634.1941009801,22212.2852609627,37225.9768507562,nvss,1042325.75212853,13461109,absolute number
2003,Asian or Pacific Islander,Hispanic or Latino,us,age-adjusted Death,attributable,1.15234295109652,0.876363460420599,1.53569995791504,nvss,46.3205711301749,518772,absolute number
2003,Asian or Pacific Islander,Hispanic or Latino,us,Deaths,attributable,14.5910711492355,11.2166438565701,19.4590638669662,nvss,656,518772,absolute number
2003,Asian or Pacific Islander,Hispanic or Latino,us,YLL,attributable,419.260793451989,317.221565092872,558.907288094414,nvss,21603.940732163,518772,absolute number
2003,Asian or Pacific Islander,Not Hispanic or Latino,us,age-adjusted Death,attributable,327.120584562949,253.587579564657,428.848263806112,nvss,2559.63289158507,12942337,absolute number
2003,Asian or Pacific Islander,Not Hispanic or Latino,us,Deaths,attributable,4754.05738173567,3668.44107171455,6270.81288636893,nvss,39621,12942337,absolute number
2003,Asian or Pacific Islander,Not Hispanic or Latino,us,YLL,attributable,114900.913578977,89230.0326337233,150584.417806258,nvss,1015653.9607647,12942337,absolute number
2003,Black or African American,All Origins,us,age-adjusted Death,attributable,663.110859403964,519.890912211745,856.669864129925,nvss,21776.2268591224,38209741,absolute number
2003,Black or African American,All Origins,us,Deaths,attributable,8626.52028155769,6767.01832388122,11068.3409224207,nvss,291663,38209741,absolute number
2003,Black or African American,All Origins,us,YLL,attributable,234032.361583323,182788.245124706,301488.237260847,nvss,8657275.17627608,38209741,absolute number
2003,Black or African American,Hispanic or Latino,us,age-adjusted Death,attributable,3.4116384126122,2.70652009739669,4.31399673047545,nvss,134.115546612458,1787536,absolute number
2003,Black or African American,Hispanic or Latino,us,Deaths,attributable,47.4859370943112,37.4248243420843,59.7392490799183,nvss,1799,1787536,absolute number
2003,Black or African American,Hispanic or Latino,us,YLL,attributable,1271.00156336881,1009.04146262658,1603.81589998179,nvss,63569.662711941,1787536,absolute number
2003,Black or African American,Not Hispanic or Latino,us,age-adjusted Death,attributable,2710.17147309674,2101.21207024388,3503.92594482822,nvss,21520.0037486995,36422205,absolute number
2003,Black or African American,Not Hispanic or Latino,us,Deaths,attributable,35537.9809702129,27544.907517041,46198.6888312879,nvss,288296,36422205,absolute number
2003,Black or African American,Not Hispanic or Latino,us,YLL,attributable,941493.685762052,731203.51167389,1217781.4522454,nvss,8540934.48031951,36422205,absolute number
2003,White,All Origins,us,age-adjusted Death,attributable,3332.26725158372,2480.91394728091,4528.99152198244,nvss,117544.700420308,235125072,absolute number
2003,White,All Origins,us,Deaths,attributable,53006.627221382,39302.7784600845,71345.4574431075,nvss,2106392,235125072,absolute number
2003,White,All Origins,us,YLL,attributable,1189584.47429898,883985.607530564,1611412.62315439,nvss,44877460.140126,235125072,absolute number
2003,White,Hispanic or Latino,us,age-adjusted Death,attributable,186.937984726209,143.076310936714,245.43947074895,nvss,9038.48857817645,36835586,absolute number
2003,White,Hispanic or Latino,us,Deaths,attributable,2616.05437443378,1988.83961643304,3417.02080979053,nvss,120509,36835586,absolute number
2003,White,Hispanic or Latino,us,YLL,attributable,67247.7289697894,51605.6423739734,87978.2092808427,nvss,3871791.91688914,36835586,absolute number
2003,White,Not Hispanic or Latino,us,age-adjusted Death,attributable,3135.52539942897,2329.60478289503,4270.47287942443,nvss,108177.797733324,198289486,absolute number
2003,White,Not Hispanic or Latino,us,Deaths,attributable,50248.4837416547,37217.5543829152,67740.7581717784,nvss,1980872,198289486,absolute number
2003,White,Not Hispanic or Latino,us,YLL,attributable,1118899.43043123,829883.148487184,1518836.93670264,nvss,40873257.7911511,198289486,absolute number
2004,American Indian or Alaska Native,All Origins,us,age-adjusted Death,attributable,17.3253559326233,12.0377980095282,24.8970052448983,nvss,1100.30240838812,3429452,absolute number
2004,American Indian or Alaska Native,All Origins,us,Deaths,attributable,222.996624109076,155.759752291734,322.263477602623,nvss,13129,3429452,absolute number
2004,American Indian or Alaska Native,All Origins,us,YLL,attributable,6169.60444667486,4275.37189172778,8857.19940316015,nvss,444550.409937203,3429452,absolute number
2004,American Indian or Alaska Native,Hispanic or Latino,us,age-adjusted Death,attributable,0.498761304912146,0.372795631984007,0.669142454952,nvss,35.6237158774598,1000953,absolute number
