Year,Region,Ethnicity,Gender.Code,Education,rural_urban_class,source,measure1,measure2,scenario,lower,mean,upper,method,attr,min_age,max_age,agr_by,measure3
2011,United States,Asian or Pacific Islander,All genders,666,large metro,National Vital Statistics System,YLL,"crude rate per 100,000",A,416.361244932004,532.942393512966,649.523542093927,di_gee,attributable,25,150,nation,value
2011,United States,Asian or Pacific Islander,All genders,666,small-medium metro,National Vital Statistics System,Deaths,absolute number,A,283.247357127113,362.556617122705,441.865877118296,di_gee,attributable,25,150,nation,value
2011,United States,Asian or Pacific Islander,All genders,666,small-medium metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,12.4582848658913,15.9466046283409,19.4349243907905,di_gee,attributable,25,150,nation,value
2011,United States,Asian or Pacific Islander,All genders,666,small-medium metro,National Vital Statistics System,Deaths,"crude rate per 100,000",A,15.472214599959,19.8044346879475,24.136654775936,di_gee,attributable,25,150,nation,value
2011,United States,Asian or Pacific Islander,All genders,666,small-medium metro,National Vital Statistics System,YLL,absolute number,A,6021.46557864797,7707.47594066941,9393.48630269083,di_gee,attributable,25,150,nation,value
2011,United States,Asian or Pacific Islander,All genders,666,small-medium metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,240.638479124878,308.017253279844,375.396027434809,di_gee,attributable,25,150,nation,value
2011,United States,Asian or Pacific Islander,All genders,666,small-medium metro,National Vital Statistics System,YLL,"crude rate per 100,000",A,328.918894721753,421.016185243844,513.113475765934,di_gee,attributable,25,150,nation,value
2011,United States,Asian or Pacific Islander,All genders,666,non metro,National Vital Statistics System,Deaths,absolute number,A,29.2655785446382,37.459940537137,45.6543025296356,di_gee,attributable,25,150,nation,value
2011,United States,Asian or Pacific Islander,All genders,666,non metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,8.11602353725331,10.3885101276843,12.6609967181152,di_gee,attributable,25,150,nation,value
2011,United States,Asian or Pacific Islander,All genders,666,non metro,National Vital Statistics System,Deaths,"crude rate per 100,000",A,10.7167731833802,13.7174696747266,16.7181661660731,di_gee,attributable,25,150,nation,value
2011,United States,Asian or Pacific Islander,All genders,666,non metro,National Vital Statistics System,YLL,absolute number,A,648.446992716716,830.012150677398,1011.57730863808,di_gee,attributable,25,150,nation,value
2011,United States,Asian or Pacific Islander,All genders,666,non metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,166.677317611392,213.346966542582,260.016615473772,di_gee,attributable,25,150,nation,value
2011,United States,Asian or Pacific Islander,All genders,666,non metro,National Vital Statistics System,YLL,"crude rate per 100,000",A,237.455047464394,303.942460754425,370.429874044455,di_gee,attributable,25,150,nation,value
2011,United States,Asian or Pacific Islander,All genders,666,All,National Vital Statistics System,Deaths,absolute number,A,1923.44675655397,2462.01184838908,3000.57694022419,di_gee,attributable,25,150,nation,value
2011,United States,Asian or Pacific Islander,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,14.8984742332993,19.0700470186231,23.2416198039469,di_gee,attributable,25,150,nation,value
2011,United States,Asian or Pacific Islander,All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",A,16.6070252601613,21.2569923330065,25.9069594058517,di_gee,attributable,25,150,nation,value
2011,United States,Asian or Pacific Islander,All genders,666,All,National Vital Statistics System,YLL,absolute number,A,41089.7678148335,52594.9028029869,64100.0377911402,di_gee,attributable,25,150,nation,value
2011,United States,Asian or Pacific Islander,All genders,666,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,277.009233155148,354.571818438589,432.13440372203,di_gee,attributable,25,150,nation,value
2011,United States,Asian or Pacific Islander,All genders,666,All,National Vital Statistics System,YLL,"crude rate per 100,000",A,354.768755469815,454.104007001364,553.439258532912,di_gee,attributable,25,150,nation,value
2011,United States,Black or African American,All genders,666,large metro,National Vital Statistics System,Deaths,absolute number,A,19268.1367125611,20139.5599809684,21010.9832493757,di_gee,attributable,25,150,nation,value
2011,United States,Black or African American,All genders,666,large metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,99.9505177772195,104.470892953074,108.991268128928,di_gee,attributable,25,150,nation,value
2011,United States,Black or African American,All genders,666,large metro,National Vital Statistics System,Deaths,"crude rate per 100,000",A,126.257060464247,131.9671787767,137.677297089154,di_gee,attributable,25,150,nation,value
2011,United States,Black or African American,All genders,666,large metro,National Vital Statistics System,YLL,absolute number,A,492553.49794848,514829.786800421,537106.075652362,di_gee,attributable,25,150,nation,value
2011,United States,Black or African American,All genders,666,large metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,2267.21578545424,2369.75318278634,2472.29058011845,di_gee,attributable,25,150,nation,value
2011,United States,Black or African American,All genders,666,large metro,National Vital Statistics System,YLL,"crude rate per 100,000",A,3227.52312276341,3373.49150519995,3519.45988763648,di_gee,attributable,25,150,nation,value
2011,United States,Black or African American,All genders,666,small-medium metro,National Vital Statistics System,Deaths,absolute number,A,6623.91212351139,6923.48603864507,7223.05995377876,di_gee,attributable,25,150,nation,value
2011,United States,Black or African American,All genders,666,small-medium metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,94.9237699854879,99.2168048089522,103.509839632417,di_gee,attributable,25,150,nation,value
2011,United States,Black or African American,All genders,666,small-medium metro,National Vital Statistics System,Deaths,"crude rate per 100,000",A,119.457473432107,124.860072733056,130.262672034006,di_gee,attributable,25,150,nation,value
2011,United States,Black or African American,All genders,666,small-medium metro,National Vital Statistics System,YLL,absolute number,A,169670.280875422,177343.81116627,185017.341457118,di_gee,attributable,25,150,nation,value
2011,United States,Black or African American,All genders,666,small-medium metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,2151.36146975339,2248.65922466686,2345.95697958033,di_gee,attributable,25,150,nation,value
2011,United States,Black or African American,All genders,666,small-medium metro,National Vital Statistics System,YLL,"crude rate per 100,000",A,3059.88103283432,3198.26761220874,3336.65419158316,di_gee,attributable,25,150,nation,value
2011,United States,Black or African American,All genders,666,non metro,National Vital Statistics System,Deaths,absolute number,A,2777.69036154326,2903.31454874873,3028.9387359542,di_gee,attributable,25,150,nation,value
2011,United States,Black or African American,All genders,666,non metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,82.1117709165311,85.8253685961732,89.5389662758154,di_gee,attributable,25,150,nation,value
2011,United States,Black or African American,All genders,666,non metro,National Vital Statistics System,Deaths,"crude rate per 100,000",A,118.665414725604,124.032192276008,129.398969826412,di_gee,attributable,25,150,nation,value
2011,United States,Black or African American,All genders,666,non metro,National Vital Statistics System,YLL,absolute number,A,68496.1325375094,71593.9475768941,74691.762616279,di_gee,attributable,25,150,nation,value
2011,United States,Black or African American,All genders,666,non metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,1916.85308161382,2003.544929526,2090.23677743818,di_gee,attributable,25,150,nation,value
2011,United States,Black or African American,All genders,666,non metro,National Vital Statistics System,YLL,"crude rate per 100,000",A,2926.21599844109,3058.55742550626,3190.89885257144,di_gee,attributable,25,150,nation,value
2011,United States,Black or African American,All genders,666,All,National Vital Statistics System,Deaths,absolute number,A,28735.1650246816,30034.745352431,31334.3256801805,di_gee,attributable,25,150,nation,value
2011,United States,Black or African American,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,88.3840513596648,92.381320014122,96.3785886685792,di_gee,attributable,25,150,nation,value
2011,United States,Black or African American,All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",A,113.435390614929,118.565634411584,123.695878208239,di_gee,attributable,25,150,nation,value
2011,United States,Black or African American,All genders,666,All,National Vital Statistics System,YLL,absolute number,A,732051.885833793,765159.760067482,798267.634301172,di_gee,attributable,25,150,nation,value
2011,United States,Black or African American,All genders,666,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,2011.52675289442,2102.50032463337,2193.47389637231,di_gee,attributable,25,150,nation,value
2011,United States,Black or African American,All genders,666,All,National Vital Statistics System,YLL,"crude rate per 100,000",A,2889.85956922904,3020.55673567658,3151.25390212412,di_gee,attributable,25,150,nation,value
2011,United States,"White, Hispanic or Latino",All genders,666,large metro,National Vital Statistics System,Deaths,absolute number,A,4879.13059212366,5659.79148686345,6489.24368752447,di_gee,attributable,25,150,nation,value
2011,United States,"White, Hispanic or Latino",All genders,666,large metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,43.3658717022305,50.3044111745874,57.6766093639665,di_gee,attributable,25,150,nation,value
2011,United States,"White, Hispanic or Latino",All genders,666,large metro,National Vital Statistics System,Deaths,"crude rate per 100,000",A,43.8143978045404,50.8247014532669,58.2731490800387,di_gee,attributable,25,150,nation,value
2011,United States,"White, Hispanic or Latino",All genders,666,large metro,National Vital Statistics System,YLL,absolute number,A,120684.863173586,139994.44128136,160510.86802087,di_gee,attributable,25,150,nation,value
2011,United States,"White, Hispanic or Latino",All genders,666,large metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,897.631258259798,1041.25225958137,1193.84957348553,di_gee,attributable,25,150,nation,value
2011,United States,"White, Hispanic or Latino",All genders,666,large metro,National Vital Statistics System,YLL,"crude rate per 100,000",A,1083.74525014969,1257.14449017364,1441.38118269908,di_gee,attributable,25,150,nation,value
2011,United States,"White, Hispanic or Latino",All genders,666,small-medium metro,National Vital Statistics System,Deaths,absolute number,A,1397.35535480176,1620.93221157004,1858.48262188634,di_gee,attributable,25,150,nation,value
2011,United States,"White, Hispanic or Latino",All genders,666,small-medium metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,32.2060406346252,37.3590071361652,42.8340340440515,di_gee,attributable,25,150,nation,value
2011,United States,"White, Hispanic or Latino",All genders,666,small-medium metro,National Vital Statistics System,Deaths,"crude rate per 100,000",A,32.1554962550044,37.3003756558051,42.7668100191559,di_gee,attributable,25,150,nation,value
2011,United States,"White, Hispanic or Latino",All genders,666,small-medium metro,National Vital Statistics System,YLL,absolute number,A,34903.1426947022,40487.6455258545,46421.1797839539,di_gee,attributable,25,150,nation,value
2011,United States,"White, Hispanic or Latino",All genders,666,small-medium metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,669.350720566678,776.446835857346,890.236458353681,di_gee,attributable,25,150,nation,value
2011,United States,"White, Hispanic or Latino",All genders,666,small-medium metro,National Vital Statistics System,YLL,"crude rate per 100,000",A,803.180000241673,931.68880028034,1068.22940032142,di_gee,attributable,25,150,nation,value
2011,United States,"White, Hispanic or Latino",All genders,666,non metro,National Vital Statistics System,Deaths,absolute number,A,201.534639761148,233.780182122932,268.041070882327,di_gee,attributable,25,150,nation,value
2011,United States,"White, Hispanic or Latino",All genders,666,non metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,16.553210903394,19.2017246479371,22.015770501514,di_gee,attributable,25,150,nation,value
2011,United States,"White, Hispanic or Latino",All genders,666,non metro,National Vital Statistics System,Deaths,"crude rate per 100,000",A,17.5613246510035,20.371136595164,23.3565617858346,di_gee,attributable,25,150,nation,value
2011,United States,"White, Hispanic or Latino",All genders,666,non metro,National Vital Statistics System,YLL,absolute number,A,5194.31042586586,6025.4000940044,6908.43286640159,di_gee,attributable,25,150,nation,value
2011,United States,"White, Hispanic or Latino",All genders,666,non metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,360.786621898702,418.512481402495,479.846207125274,di_gee,attributable,25,150,nation,value
2011,United States,"White, Hispanic or Latino",All genders,666,non metro,National Vital Statistics System,YLL,"crude rate per 100,000",A,452.62180156638,525.041289817001,601.986996083285,di_gee,attributable,25,150,nation,value
2011,United States,"White, Hispanic or Latino",All genders,666,All,National Vital Statistics System,Deaths,absolute number,A,6470.44179620683,7505.71248359992,8605.68758895507,di_gee,attributable,25,150,nation,value
2011,United States,"White, Hispanic or Latino",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,26.5442394117036,30.7913177175762,35.3038384175658,di_gee,attributable,25,150,nation,value
2011,United States,"White, Hispanic or Latino",All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",A,25.3274843086274,29.3798817980077,33.6855541304743,di_gee,attributable,25,150,nation,value
2011,United States,"White, Hispanic or Latino",All genders,666,All,National Vital Statistics System,YLL,absolute number,A,160913.394435442,186659.537545113,214014.814599138,di_gee,attributable,25,150,nation,value
2011,United States,"White, Hispanic or Latino",All genders,666,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,540.610329756752,627.107982517832,719.011738576479,di_gee,attributable,25,150,nation,value
2011,United States,"White, Hispanic or Latino",All genders,666,All,National Vital Statistics System,YLL,"crude rate per 100,000",A,629.869118829077,730.648177841729,837.725928042672,di_gee,attributable,25,150,nation,value
2011,United States,"White, Not Hispanic or Latino",All genders,666,large metro,National Vital Statistics System,Deaths,absolute number,A,25814.3844995859,27105.1037245651,27965.5832078847,di_gee,attributable,25,150,nation,value
2011,United States,"White, Not Hispanic or Latino",All genders,666,large metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,20.9490074097543,21.9964577802419,22.6947580272338,di_gee,attributable,25,150,nation,value
2011,United States,"White, Not Hispanic or Latino",All genders,666,large metro,National Vital Statistics System,Deaths,"crude rate per 100,000",A,37.978089936771,39.8769944336094,41.1429307648351,di_gee,attributable,25,150,nation,value
2011,United States,"White, Not Hispanic or Latino",All genders,666,large metro,National Vital Statistics System,YLL,absolute number,A,490386.1226793,514905.428813264,531251.632902574,di_gee,attributable,25,150,nation,value
2011,United States,"White, Not Hispanic or Latino",All genders,666,large metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,416.592975827341,437.422624618707,451.309057146285,di_gee,attributable,25,150,nation,value
2011,United States,"White, Not Hispanic or Latino",All genders,666,large metro,National Vital Statistics System,YLL,"crude rate per 100,000",A,721.455445554303,757.528217832017,781.576732683827,di_gee,attributable,25,150,nation,value
2011,United States,"White, Not Hispanic or Latino",All genders,666,small-medium metro,National Vital Statistics System,Deaths,absolute number,A,14485.0060126146,15209.2563132453,15692.0898469991,di_gee,attributable,25,150,nation,value
2011,United States,"White, Not Hispanic or Latino",All genders,666,small-medium metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,17.025452948184,17.8767255955931,18.4442406938659,di_gee,attributable,25,150,nation,value
2011,United States,"White, Not Hispanic or Latino",All genders,666,small-medium metro,National Vital Statistics System,Deaths,"crude rate per 100,000",A,32.1320000483911,33.7386000508106,34.8096667190903,di_gee,attributable,25,150,nation,value
2011,United States,"White, Not Hispanic or Latino",All genders,666,small-medium metro,National Vital Statistics System,YLL,absolute number,A,282561.689009954,296689.773460451,306108.49642745,di_gee,attributable,25,150,nation,value
2011,United States,"White, Not Hispanic or Latino",All genders,666,small-medium metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,350.914029409222,368.459730879682,380.156865193323,di_gee,attributable,25,150,nation,value
2011,United States,"White, Not Hispanic or Latino",All genders,666,small-medium metro,National Vital Statistics System,YLL,"crude rate per 100,000",A,626.804862699709,658.145105834693,679.038601258016,di_gee,attributable,25,150,nation,value
2011,United States,"White, Not Hispanic or Latino",All genders,666,non metro,National Vital Statistics System,Deaths,absolute number,A,6766.68271876432,7105.01685470253,7330.57294532801,di_gee,attributable,25,150,nation,value
2011,United States,"White, Not Hispanic or Latino",All genders,666,non metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,13.2961081164481,13.9609135222704,14.404117126152,di_gee,attributable,25,150,nation,value
2011,United States,"White, Not Hispanic or Latino",All genders,666,non metro,National Vital Statistics System,Deaths,"crude rate per 100,000",A,26.0624698926779,27.3655933873118,28.2343423837344,di_gee,attributable,25,150,nation,value
2011,United States,"White, Not Hispanic or Latino",All genders,666,non metro,National Vital Statistics System,YLL,absolute number,A,133942.630871517,140639.762415093,145104.516777477,di_gee,attributable,25,150,nation,value
2011,United States,"White, Not Hispanic or Latino",All genders,666,non metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,280.964846469052,295.013088792504,304.378583674805,di_gee,attributable,25,150,nation,value
2011,United States,"White, Not Hispanic or Latino",All genders,666,non metro,National Vital Statistics System,YLL,"crude rate per 100,000",A,515.891749254717,541.686336717452,558.882728359276,di_gee,attributable,25,150,nation,value
2011,United States,"White, Not Hispanic or Latino",All genders,666,All,National Vital Statistics System,Deaths,absolute number,A,47264.228422255,49627.4398433676,51202.9141241095,di_gee,attributable,25,150,nation,value
2011,United States,"White, Not Hispanic or Latino",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,17.639570481887,18.5215490059813,19.1095346887109,di_gee,attributable,25,150,nation,value
2011,United States,"White, Not Hispanic or Latino",All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",A,33.3392520063853,35.0062146067045,36.1175230069173,di_gee,attributable,25,150,nation,value
2011,United States,"White, Not Hispanic or Latino",All genders,666,All,National Vital Statistics System,YLL,absolute number,A,913142.754984012,958799.892733211,989237.984566012,di_gee,attributable,25,150,nation,value
2011,United States,"White, Not Hispanic or Latino",All genders,666,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,361.246837974157,379.309179872864,391.35074113867,di_gee,attributable,25,150,nation,value
2011,United States,"White, Not Hispanic or Latino",All genders,666,All,National Vital Statistics System,YLL,"crude rate per 100,000",A,644.112840565957,676.318482594254,697.788910613119,di_gee,attributable,25,150,nation,value
2012,United States,"All, All Origins",All genders,666,large metro,National Vital Statistics System,Deaths,absolute number,A,38989.3873048111,37921.1849128984,40057.5896967237,di_gee,attributable,25,150,nation,value
2012,United States,"All, All Origins",All genders,666,large metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,23.4716299593124,22.8285716042627,24.114688314362,di_gee,attributable,25,150,nation,value
2012,United States,"All, All Origins",All genders,666,large metro,National Vital Statistics System,Deaths,"crude rate per 100,000",A,37.3197201905568,36.2972621031443,38.3421782779694,di_gee,attributable,25,150,nation,value
2012,United States,"All, All Origins",All genders,666,large metro,National Vital Statistics System,YLL,absolute number,A,795910.210275199,774104.451089577,817715.96946082,di_gee,attributable,25,150,nation,value
2012,United States,"All, All Origins",All genders,666,large metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,477.76201535477,464.672645071078,490.851385638463,di_gee,attributable,25,150,nation,value
2012,United States,"All, All Origins",All genders,666,large metro,National Vital Statistics System,YLL,"crude rate per 100,000",A,761.826445541822,740.954488129718,782.698402953927,di_gee,attributable,25,150,nation,value
2012,United States,"All, All Origins",All genders,666,small-medium metro,National Vital Statistics System,Deaths,absolute number,A,18286.5449382184,17785.5437070343,18787.5461694025,di_gee,attributable,25,150,nation,value
2012,United States,"All, All Origins",All genders,666,small-medium metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,18.0753805140411,17.5801646095468,18.5705964185354,di_gee,attributable,25,150,nation,value
2012,United States,"All, All Origins",All genders,666,small-medium metro,National Vital Statistics System,Deaths,"crude rate per 100,000",A,31.5231733381174,30.6595247535114,32.3868219227233,di_gee,attributable,25,150,nation,value
2012,United States,"All, All Origins",All genders,666,small-medium metro,National Vital Statistics System,YLL,absolute number,A,372322.992961189,362122.363017047,382523.622905331,di_gee,attributable,25,150,nation,value
2012,United States,"All, All Origins",All genders,666,small-medium metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,378.079170850508,367.720837402548,388.437504298467,di_gee,attributable,25,150,nation,value
2012,United States,"All, All Origins",All genders,666,small-medium metro,National Vital Statistics System,YLL,"crude rate per 100,000",A,641.827216925631,624.2429096126,659.411524238662,di_gee,attributable,25,150,nation,value
2012,United States,"All, All Origins",All genders,666,non metro,National Vital Statistics System,Deaths,absolute number,A,7482.66809165009,7277.6634863994,7687.67269690077,di_gee,attributable,25,150,nation,value
2012,United States,"All, All Origins",All genders,666,non metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,13.1202109117833,12.7607530785838,13.4796687449829,di_gee,attributable,25,150,nation,value
2012,United States,"All, All Origins",All genders,666,non metro,National Vital Statistics System,Deaths,"crude rate per 100,000",A,24.6249476549385,23.9502915548032,25.2996037550738,di_gee,attributable,25,150,nation,value
2012,United States,"All, All Origins",All genders,666,non metro,National Vital Statistics System,YLL,absolute number,A,152413.763441523,148238.04389518,156589.482987866,di_gee,attributable,25,150,nation,value
2012,United States,"All, All Origins",All genders,666,non metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,281.081812612166,273.380941033751,288.782684190582,di_gee,attributable,25,150,nation,value
2012,United States,"All, All Origins",All genders,666,non metro,National Vital Statistics System,YLL,"crude rate per 100,000",A,501.583245530811,487.84123880394,515.325252257683,di_gee,attributable,25,150,nation,value
2012,United States,"All, All Origins",All genders,666,All,National Vital Statistics System,Deaths,absolute number,A,65626.482380333,63828.4965616937,67424.4681989723,di_gee,attributable,25,150,nation,value
2012,United States,"All, All Origins",All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,18.8379305519552,18.3218228656002,19.3540382383101,di_gee,attributable,25,150,nation,value
2012,United States,"All, All Origins",All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",A,31.4148247186358,30.5541445893581,32.2755048479135,di_gee,attributable,25,150,nation,value
2012,United States,"All, All Origins",All genders,666,All,National Vital Statistics System,YLL,absolute number,A,1338051.10270381,1301392.16838316,1374710.03702446,di_gee,attributable,25,150,nation,value
2012,United States,"All, All Origins",All genders,666,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,388.464541598976,377.821677445579,399.107405752372,di_gee,attributable,25,150,nation,value
2012,United States,"All, All Origins",All genders,666,All,National Vital Statistics System,YLL,"crude rate per 100,000",A,640.51339232856,622.96508020997,658.061704447151,di_gee,attributable,25,150,nation,value
2012,United States,"All, All Origins",All genders,4-year college graduate or higher,large metro,National Vital Statistics System,Deaths,absolute number,A,6718.90229752109,6534.82278252051,6902.98181252166,di_gee,attributable,25,150,nation,value
2012,United States,"All, All Origins",All genders,4-year college graduate or higher,large metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,15.5252818972563,15.0999317082904,15.9506320862223,di_gee,attributable,25,150,nation,value
2012,United States,"All, All Origins",All genders,4-year college graduate or higher,large metro,National Vital Statistics System,Deaths,"crude rate per 100,000",A,18.1487113296256,17.6514863616907,18.6459362975606,di_gee,attributable,25,150,nation,value
2012,United States,"All, All Origins",All genders,4-year college graduate or higher,large metro,National Vital Statistics System,YLL,absolute number,A,135173.545319623,131470.160516345,138876.9301229,di_gee,attributable,25,150,nation,value
2012,United States,"All, All Origins",All genders,4-year college graduate or higher,large metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,284.01908490049,276.237740108696,291.800429692284,di_gee,attributable,25,150,nation,value
2012,United States,"All, All Origins",All genders,4-year college graduate or higher,large metro,National Vital Statistics System,YLL,"crude rate per 100,000",A,365.122983602993,355.119614189212,375.126353016774,di_gee,attributable,25,150,nation,value
2012,United States,"All, All Origins",All genders,4-year college graduate or higher,small-medium metro,National Vital Statistics System,Deaths,absolute number,A,2544.07499920425,2474.37431429455,2613.77568411396,di_gee,attributable,25,150,nation,value
2012,United States,"All, All Origins",All genders,4-year college graduate or higher,small-medium metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,11.4055128444065,11.0930330404501,11.7179926483628,di_gee,attributable,25,150,nation,value
2012,United States,"All, All Origins",All genders,4-year college graduate or higher,small-medium metro,National Vital Statistics System,Deaths,"crude rate per 100,000",A,16.2157753758361,15.77150755732,16.6600431943521,di_gee,attributable,25,150,nation,value
2012,United States,"All, All Origins",All genders,4-year college graduate or higher,small-medium metro,National Vital Statistics System,YLL,absolute number,A,49698.5111933085,48336.9081469165,51060.1142397005,di_gee,attributable,25,150,nation,value
2012,United States,"All, All Origins",All genders,4-year college graduate or higher,small-medium metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,212.806202985403,206.975896054296,218.63650991651,di_gee,attributable,25,150,nation,value
2012,United States,"All, All Origins",All genders,4-year college graduate or higher,small-medium metro,National Vital Statistics System,YLL,"crude rate per 100,000",A,316.77521074506,308.096437847935,325.453983642185,di_gee,attributable,25,150,nation,value
2012,United States,"All, All Origins",All genders,4-year college graduate or higher,non metro,National Vital Statistics System,Deaths,absolute number,A,647.500256618921,629.760523560869,665.239989676974,di_gee,attributable,25,150,nation,value
2012,United States,"All, All Origins",All genders,4-year college graduate or higher,non metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,7.20523709177187,7.00783333583292,7.40264084771083,di_gee,attributable,25,150,nation,value
2012,United States,"All, All Origins",All genders,4-year college graduate or higher,non metro,National Vital Statistics System,Deaths,"crude rate per 100,000",A,11.7839609820726,11.4611127359884,12.1068092281568,di_gee,attributable,25,150,nation,value
2012,United States,"All, All Origins",All genders,4-year college graduate or higher,non metro,National Vital Statistics System,YLL,absolute number,A,12607.0832226417,12261.6836822953,12952.482762988,di_gee,attributable,25,150,nation,value
2012,United States,"All, All Origins",All genders,4-year college graduate or higher,non metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,138.765274711628,134.963486363364,142.567063059891,di_gee,attributable,25,150,nation,value
2012,United States,"All, All Origins",All genders,4-year college graduate or higher,non metro,National Vital Statistics System,YLL,"crude rate per 100,000",A,229.438328826463,223.152347214779,235.724310438147,di_gee,attributable,25,150,nation,value
2012,United States,"All, All Origins",All genders,4-year college graduate or higher,All,National Vital Statistics System,Deaths,absolute number,A,10110.6673400943,9833.6627554342,10387.6719247544,di_gee,attributable,25,150,nation,value
2012,United States,"All, All Origins",All genders,4-year college graduate or higher,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,13.533188775169,13.1624164799589,13.9039610703791,di_gee,attributable,25,150,nation,value
2012,United States,"All, All Origins",All genders,4-year college graduate or higher,All,National Vital Statistics System,Deaths,"crude rate per 100,000",A,17.3707817516061,16.894869922795,17.8466935804172,di_gee,attributable,25,150,nation,value
2012,United States,"All, All Origins",All genders,4-year college graduate or higher,All,National Vital Statistics System,YLL,absolute number,A,200891.318160908,195387.446430472,206395.189891344,di_gee,attributable,25,150,nation,value
2012,United States,"All, All Origins",All genders,4-year college graduate or higher,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,250.18023401678,243.325981030019,257.034487003542,di_gee,attributable,25,150,nation,value
2012,United States,"All, All Origins",All genders,4-year college graduate or higher,All,National Vital Statistics System,YLL,"crude rate per 100,000",A,345.144304147686,335.688295814873,354.6003124805,di_gee,attributable,25,150,nation,value
2012,United States,"All, All Origins",All genders,high school graduate or lower,large metro,National Vital Statistics System,Deaths,absolute number,A,25645.3725075451,24942.7595621329,26347.9854529573,di_gee,attributable,25,150,nation,value
2012,United States,"All, All Origins",All genders,high school graduate or lower,large metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,31.5095720751871,30.6462961279217,32.3728480224525,di_gee,attributable,25,150,nation,value
2012,United States,"All, All Origins",All genders,high school graduate or lower,large metro,National Vital Statistics System,Deaths,"crude rate per 100,000",A,58.4887028528663,56.8862726377193,60.0911330680134,di_gee,attributable,25,150,nation,value
2012,United States,"All, All Origins",All genders,high school graduate or lower,large metro,National Vital Statistics System,YLL,absolute number,A,508027.160320138,494108.6079826,521945.712657676,di_gee,attributable,25,150,nation,value
2012,United States,"All, All Origins",All genders,high school graduate or lower,large metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,665.395282807578,647.165275059425,683.625290555731,di_gee,attributable,25,150,nation,value
2012,United States,"All, All Origins",All genders,high school graduate or lower,large metro,National Vital Statistics System,YLL,"crude rate per 100,000",A,1158.64371291187,1126.90004954442,1190.38737627932,di_gee,attributable,25,150,nation,value
